season,team_id,game_id,game_date,away_team,home_team,opponent,opponent_id,game_no,pf,opp_pf,wl,differential
2023-24,1610612746,22300074,2023-10-25,POR,LAC,POR,1610612757,1,123,111,W,12
2023-24,1610612746,22300085,2023-10-27,LAC,UTA,UTA,1610612762,2,118,120,L,-2
2023-24,1610612746,22300099,2023-10-29,SAS,LAC,SAS,1610612759,3,123,83,W,40
2023-24,1610612746,22300114,2023-10-31,ORL,LAC,ORL,1610612753,4,118,102,W,16
2023-24,1610612746,22300127,2023-11-01,LAC,LAL,LAL,1610612747,5,125,130,L,-5
2023-24,1610612746,22300151,2023-11-06,LAC,NYK,NYK,1610612752,6,97,111,L,-14
2023-24,1610612746,22300160,2023-11-08,LAC,BKN,BKN,1610612751,7,93,100,L,-7
2023-24,1610612746,22300014,2023-11-10,LAC,DAL,DAL,1610612742,8,126,144,L,-18
2023-24,1610612746,22300179,2023-11-12,MEM,LAC,MEM,1610612763,9,101,105,L,-4
2023-24,1610612746,22300024,2023-11-14,LAC,DEN,DEN,1610612743,10,108,111,L,-3
2023-24,1610612746,22300037,2023-11-17,HOU,LAC,HOU,1610612745,11,106,100,W,6
2023-24,1610612746,22300223,2023-11-20,LAC,SAS,SAS,1610612759,12,124,99,W,25
2023-24,1610612746,22300235,2023-11-22,LAC,SAS,SAS,1610612759,13,109,102,W,7
2023-24,1610612746,22300052,2023-11-24,NOP,LAC,NOP,1610612740,14,106,116,L,-10
2023-24,1610612746,22300244,2023-11-25,DAL,LAC,DAL,1610612742,15,107,88,W,19
2023-24,1610612746,22300257,2023-11-27,DEN,LAC,DEN,1610612743,16,104,113,L,-9
2023-24,1610612746,22300264,2023-11-29,LAC,SAC,SAC,1610612758,17,131,117,W,14
2023-24,1610612746,22300273,2023-11-30,LAC,GSW,GSW,1610612744,18,114,120,L,-6
2023-24,1610612746,22300280,2023-12-02,GSW,LAC,GSW,1610612744,19,113,112,W,1
2023-24,1610612746,22301215,2023-12-06,DEN,LAC,DEN,1610612743,20,111,102,W,9
2023-24,1610612746,22301225,2023-12-08,LAC,UTA,UTA,1610612762,21,117,103,W,14
2023-24,1610612746,22300304,2023-12-11,POR,LAC,POR,1610612757,22,132,127,W,5
2023-24,1610612746,22300309,2023-12-12,SAC,LAC,SAC,1610612758,23,119,99,W,20
2023-24,1610612746,22300325,2023-12-14,GSW,LAC,GSW,1610612744,24,121,113,W,8
2023-24,1610612746,22300343,2023-12-16,NYK,LAC,NYK,1610612752,25,144,122,W,22
2023-24,1610612746,22300350,2023-12-18,LAC,IND,IND,1610612754,26,151,127,W,24
2023-24,1610612746,22300372,2023-12-20,LAC,DAL,DAL,1610612742,27,120,111,W,9
2023-24,1610612746,22300379,2023-12-21,LAC,OKC,OKC,1610612760,28,115,134,L,-19
2023-24,1610612746,22300389,2023-12-23,BOS,LAC,BOS,1610612738,29,108,145,L,-37
2023-24,1610612746,22300414,2023-12-26,CHA,LAC,CHA,1610612766,30,113,104,W,9
2023-24,1610612746,22300438,2023-12-29,MEM,LAC,MEM,1610612763,31,117,106,W,11
2023-24,1610612746,22300458,2024-01-01,MIA,LAC,MIA,1610612748,32,121,104,W,17
2023-24,1610612746,22300473,2024-01-03,LAC,PHX,PHX,1610612756,33,131,122,W,9
2023-24,1610612746,22300486,2024-01-05,LAC,NOP,NOP,1610612740,34,111,95,W,16
2023-24,1610612746,22300505,2024-01-07,LAC,LAL,LAL,1610612747,35,103,106,L,-3
2023-24,1610612746,22300511,2024-01-08,PHX,LAC,PHX,1610612756,36,138,111,W,27
2023-24,1610612746,22300526,2024-01-10,TOR,LAC,TOR,1610612761,37,126,120,W,6
2023-24,1610612746,22300537,2024-01-12,LAC,MEM,MEM,1610612763,38,128,119,W,9
2023-24,1610612746,22300553,2024-01-14,LAC,MIN,MIN,1610612750,39,105,109,L,-4
2023-24,1610612746,22300568,2024-01-16,OKC,LAC,OKC,1610612760,40,128,117,W,11
2023-24,1610612746,22300600,2024-01-21,BKN,LAC,BKN,1610612751,41,125,114,W,11
2023-24,1610612746,22300618,2024-01-23,LAL,LAC,LAL,1610612747,42,127,116,W,11
2023-24,1610612746,22300637,2024-01-26,LAC,TOR,TOR,1610612761,43,127,107,W,20
2023-24,1610612746,22300646,2024-01-27,LAC,BOS,BOS,1610612738,44,115,96,W,19
2023-24,1610612746,22300658,2024-01-29,LAC,CLE,CLE,1610612739,45,108,118,L,-10
2023-24,1610612746,22300676,2024-01-31,LAC,WAS,WAS,1610612764,46,125,109,W,16
2023-24,1610612746,22300688,2024-02-02,LAC,DET,DET,1610612765,47,136,125,W,11
2023-24,1610612746,22300708,2024-02-04,LAC,MIA,MIA,1610612748,48,103,95,W,8
2023-24,1610612746,22300716,2024-02-05,LAC,ATL,ATL,1610612737,49,149,144,W,5
2023-24,1610612746,22300731,2024-02-07,NOP,LAC,NOP,1610612740,50,106,117,L,-11
2023-24,1610612746,22300749,2024-02-10,DET,LAC,DET,1610612765,51,112,106,W,6
2023-24,1610612746,22300770,2024-02-12,MIN,LAC,MIN,1610612750,52,100,121,L,-21
2023-24,1610612746,22300789,2024-02-14,LAC,GSW,GSW,1610612744,53,130,125,W,5
2023-24,1610612746,22300799,2024-02-22,LAC,OKC,OKC,1610612760,54,107,129,L,-22
2023-24,1610612746,22300807,2024-02-23,LAC,MEM,MEM,1610612763,55,101,95,W,6
2023-24,1610612746,22300827,2024-02-25,SAC,LAC,SAC,1610612758,56,107,123,L,-16
2023-24,1610612746,22300848,2024-02-28,LAL,LAC,LAL,1610612747,57,112,116,L,-4
2023-24,1610612746,22300865,2024-03-01,WAS,LAC,WAS,1610612764,58,140,115,W,25
2023-24,1610612746,22300873,2024-03-03,LAC,MIN,MIN,1610612750,59,89,88,W,1
2023-24,1610612746,22300880,2024-03-04,LAC,MIL,MIL,1610612749,60,106,113,L,-7
2023-24,1610612746,22300897,2024-03-06,LAC,HOU,HOU,1610612745,61,122,116,W,6
2023-24,1610612746,22300917,2024-03-09,CHI,LAC,CHI,1610612741,62,112,102,W,10
2023-24,1610612746,22300924,2024-03-10,MIL,LAC,MIL,1610612749,63,117,124,L,-7
2023-24,1610612746,22300944,2024-03-12,MIN,LAC,MIN,1610612750,64,100,118,L,-18
2023-24,1610612746,22300956,2024-03-14,LAC,CHI,CHI,1610612741,65,126,111,W,15
2023-24,1610612746,22300964,2024-03-15,LAC,NOP,NOP,1610612740,66,104,112,L,-8
2023-24,1610612746,22300982,2024-03-17,ATL,LAC,ATL,1610612737,67,93,110,L,-17
2023-24,1610612746,22301003,2024-03-20,LAC,POR,POR,1610612757,68,116,103,W,13
2023-24,1610612746,22301017,2024-03-22,LAC,POR,POR,1610612757,69,125,117,W,8
2023-24,1610612746,22301028,2024-03-24,PHI,LAC,PHI,1610612755,70,107,121,L,-14
2023-24,1610612746,22301043,2024-03-25,IND,LAC,IND,1610612754,71,116,133,L,-17
2023-24,1610612746,22301052,2024-03-27,LAC,PHI,PHI,1610612755,72,108,107,W,1
2023-24,1610612746,22301064,2024-03-29,LAC,ORL,ORL,1610612753,73,100,97,W,3
2023-24,1610612746,22301079,2024-03-31,LAC,CHA,CHA,1610612766,74,130,118,W,12
2023-24,1610612746,22301101,2024-04-02,LAC,SAC,SAC,1610612758,75,95,109,L,-14
2023-24,1610612746,22301114,2024-04-04,DEN,LAC,DEN,1610612743,76,102,100,W,2
2023-24,1610612746,22301126,2024-04-05,UTA,LAC,UTA,1610612762,77,131,102,W,29
