group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
Players,200782,P.J. Tucker,P.J.,1610612745,HOU,35.0,30,19,11,0.633,109.0,0.094,0.082,0.106,0.152,0.149,0.1,0.097,0.152,0.306,0.263,0.045,0.036,0.167,0.267,0.182,0.246,0.159,0.096,56,26,320,101,49,321,302,303,164,215,232,235,182,72,108,268,205,158,102,315,311,195,304,HOU
Players,201145,Jeff Green,Jeff,1610612745,HOU,33.0,5,2,3,0.4,10.0,0.077,0.0,0.053,0.0,0.111,0.333,0.5,0.0,0.125,0.091,0.0,0.0,0.0,0.0,0.0,0.2,0.667,0.067,331,321,117,287,319,358,340,379,224,249,65,23,273,272,323,285,1,235,181,1,252,6,338,HOU
Players,1629598,Chris Clemons,Chris,1610612745,HOU,22.0,3,0,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364,415,117,415,404,403,340,394,224,312,297,301,1,346,56,285,1,235,181,1,1,319,365,HOU
Players,201935,James Harden,James,1610612745,HOU,30.0,30,19,11,0.633,108.0,0.369,0.271,0.322,0.242,0.333,0.589,0.583,0.125,0.172,0.16,0.432,0.571,0.222,0.067,0.364,0.281,0.529,0.365,56,26,320,101,51,15,64,44,117,54,19,17,210,212,233,35,443,129,176,384,353,17,27,HOU
Players,203463,Ben McLemore,Ben,1610612745,HOU,27.0,12,5,7,0.417,22.0,0.085,0.15,0.128,0.3,0.25,0.0,0.0,0.0,0.059,0.045,0.0,0.0,0.25,0.5,0.0,0.071,0.0,0.136,232,231,232,277,266,344,211,259,84,111,297,301,273,330,357,285,1,109,31,1,102,319,240,HOU
Players,2199,Tyson Chandler,Tyson,1610612745,HOU,37.0,3,1,2,0.333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364,358,82,331,394,403,340,394,224,312,297,301,1,10,7,285,1,235,181,1,1,319,365,HOU
Players,203085,Austin Rivers,Austin,1610612745,HOU,27.0,9,5,4,0.556,27.0,0.122,0.125,0.121,0.222,0.174,0.0,0.0,0.0,0.0,0.0,0.1,0.25,0.0,0.25,0.0,0.211,0.0,0.11,272,231,148,150,244,256,239,277,124,183,297,301,273,346,365,220,352,235,103,1,276,319,284,HOU
Players,201960,DeMarre Carroll,DeMarre,1610612745,HOU,33.0,1,0,1,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.667,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,414,415,28,415,380,403,340,394,224,312,297,301,273,6,5,285,1,235,181,1,384,319,365,HOU
Players,1628021,David Nwaba,David,1610612745,HOU,27.0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383,415,82,415,444,403,340,394,224,312,297,301,273,346,365,285,1,235,181,1,1,319,365,HOU
Players,203496,Robert Covington,Robert,1610612745,HOU,29.0,34,13,21,0.382,135.0,0.146,0.174,0.178,0.28,0.272,0.069,0.061,0.143,0.303,0.261,0.049,0.125,0.25,0.385,0.167,0.203,0.097,0.151,24,91,446,307,12,210,177,177,97,102,262,276,188,74,111,265,261,109,71,303,263,267,213,HOU
