season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away
2019-20,1610612745,HOU,Houston Rockets,21900501,2019-12-31,HOU vs. DEN,W,48.0,22.0,15.0,24.0,60.0,19.0,20.0,9.0,60.0,0,0,0,0,139,358,653,118,194,1347,1872,506,1843,1,2019,2020,True,HOU,DEN
2019-20,1610612738,BOS,Boston Celtics,21900497,2019-12-31,BOS @ CHA,W,48.0,11.0,14.0,6.0,54.0,9.0,8.0,12.0,42.0,0,0,0,0,139,1698,802,1847,474,158,310,896,530,1,2019,2020,False,CHA,BOS
2019-20,1610612744,GSW,Golden State Warriors,21900502,2019-12-31,GSW @ SAS,L,53.0,9.0,11.0,8.0,46.0,14.0,23.0,24.0,50.0,0,0,0,0,13,1889,1252,1614,1121,642,2024,1975,1182,1,2019,2020,False,SAS,GSW
2019-20,1610612766,CHA,Charlotte Hornets,21900497,2019-12-31,CHA vs. BOS,L,48.0,9.0,8.0,12.0,42.0,11.0,14.0,6.0,54.0,0,0,0,0,139,1889,1674,1093,1445,313,1177,194,1505,1,2019,2020,True,CHA,BOS
2019-20,1610612760,OKC,Oklahoma City Thunder,21900503,2019-12-31,OKC vs. DAL,W,48.0,11.0,18.0,7.0,42.0,15.0,12.0,5.0,36.0,0,0,0,0,139,1698,323,1748,1445,790,868,129,209,1,2019,2020,True,OKC,DAL
2019-20,1610612746,LAC,LA Clippers,21900499,2019-12-31,LAC @ SAC,W,48.0,22.0,17.0,11.0,30.0,11.0,12.0,12.0,38.0,0,0,0,0,139,358,420,1224,2039,313,868,896,307,1,2019,2020,False,SAC,LAC
2019-20,1610612761,TOR,Toronto Raptors,21900500,2019-12-31,TOR vs. CLE,W,48.0,22.0,14.0,8.0,40.0,14.0,19.0,4.0,38.0,0,0,0,0,139,358,802,1614,1590,642,1797,63,307,1,2019,2020,True,TOR,CLE
2019-20,1610612755,PHI,Philadelphia 76ers,21900498,2019-12-31,PHI @ IND,L,48.0,7.0,13.0,8.0,46.0,25.0,18.0,10.0,54.0,0,0,0,0,139,2008,943,1614,1121,1888,1700,626,1505,1,2019,2020,False,IND,PHI
2019-20,1610612758,SAC,Sacramento Kings,21900499,2019-12-31,SAC vs. LAC,L,48.0,11.0,12.0,12.0,38.0,22.0,17.0,11.0,30.0,0,0,0,0,139,1698,1103,1093,1706,1668,1580,763,52,1,2019,2020,True,SAC,LAC
2019-20,1610612759,SAS,San Antonio Spurs,21900502,2019-12-31,SAS vs. GSW,W,53.0,14.0,23.0,24.0,50.0,9.0,11.0,8.0,46.0,0,0,0,0,13,1330,63,118,767,158,729,372,818,1,2019,2020,True,SAS,GSW
2019-20,1610612742,DAL,Dallas Mavericks,21900503,2019-12-31,DAL @ OKC,L,48.0,15.0,12.0,5.0,36.0,11.0,18.0,7.0,42.0,0,0,0,0,139,1201,1103,1926,1813,313,1700,273,530,1,2019,2020,False,OKC,DAL
2019-20,1610612754,IND,Indiana Pacers,21900498,2019-12-31,IND vs. PHI,W,48.0,25.0,18.0,10.0,54.0,7.0,13.0,8.0,46.0,0,0,0,0,139,193,323,1357,474,82,1017,372,818,1,2019,2020,True,IND,PHI
2019-20,1610612739,CLE,Cleveland Cavaliers,21900500,2019-12-31,CLE @ TOR,L,48.0,14.0,19.0,4.0,38.0,22.0,14.0,8.0,40.0,0,0,0,0,139,1330,248,1991,1706,1668,1177,372,414,1,2019,2020,False,TOR,CLE
2019-20,1610612743,DEN,Denver Nuggets,21900501,2019-12-31,DEN @ HOU,L,48.0,19.0,20.0,9.0,60.0,22.0,15.0,24.0,60.0,0,0,0,0,139,665,188,1494,194,1668,1318,1975,1843,1,2019,2020,False,HOU,DEN
2019-20,1610612756,PHX,Phoenix Suns,21900496,2019-12-30,PHX @ POR,W,48.0,9.0,15.0,19.0,46.0,10.0,11.0,5.0,48.0,0,0,0,0,139,1889,653,342,1121,231,729,129,999,1,2019,2020,False,POR,PHX
2019-20,1610612748,MIA,Miami Heat,21900492,2019-12-30,MIA @ WAS,L,48.0,8.0,12.0,3.0,46.0,27.0,12.0,18.0,46.0,0,0,0,0,139,1962,1103,2057,1121,1977,868,1603,818,1,2019,2020,False,WAS,MIA
2019-20,1610612741,CHI,Chicago Bulls,21900493,2019-12-30,CHI vs. MIL,L,48.0,9.0,11.0,10.0,42.0,18.0,10.0,16.0,50.0,0,0,0,0,139,1889,1252,1357,1445,1203,577,1404,1182,1,2019,2020,True,CHI,MIL
2019-20,1610612737,ATL,Atlanta Hawks,21900491,2019-12-30,ATL @ ORL,W,48.0,17.0,9.0,8.0,50.0,21.0,17.0,9.0,50.0,0,0,0,0,139,917,1543,1614,767,1565,1580,506,1182,1,2019,2020,False,ORL,ATL
2019-20,1610612762,UTA,Utah Jazz,21900495,2019-12-30,UTA vs. DET,W,48.0,25.0,9.0,15.0,52.0,16.0,9.0,11.0,46.0,0,0,0,0,139,193,1543,716,615,919,446,763,818,1,2019,2020,True,UTA,DET
2019-20,1610612757,POR,Portland Trail Blazers,21900496,2019-12-30,POR vs. PHX,L,48.0,10.0,11.0,5.0,48.0,9.0,15.0,19.0,46.0,0,0,0,0,139,1807,1252,1926,938,158,1318,1717,818,1,2019,2020,True,POR,PHX
2019-20,1610612753,ORL,Orlando Magic,21900491,2019-12-30,ORL vs. ATL,L,48.0,21.0,17.0,9.0,50.0,17.0,9.0,8.0,50.0,0,0,0,0,139,452,420,1494,767,1053,446,372,1182,1,2019,2020,True,ORL,ATL
2019-20,1610612750,MIN,Minnesota Timberwolves,21900494,2019-12-30,MIN vs. BKN,W,53.0,15.0,15.0,4.0,42.0,15.0,7.0,13.0,46.0,0,0,0,0,13,1201,653,1991,1445,790,229,1027,818,1,2019,2020,True,MIN,BKN
