group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
Players,1630201,Malachi Flynn,Malachi,1610612765,DET,26.0,5,2,3,0.4,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,-1.0,0.6,0,0,0.4,320,315,307,326,404,355,399,355,222,324,222,272,280,272,298,355,379,308,270,42,218,214,121,310,367,328,380,215,22,397,DET
Players,1630587,Isaiah Livers,Isaiah,1610612765,DET,25.0,5,1,4,0.2,3.3,0.2,0.6,0.333,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.4,0.2,0.0,0.4,0.8,0.0,0.4,-5.4,0.8,0,0,1.0,320,359,275,405,128,276,242,278,222,149,222,272,280,272,107,355,335,308,26,42,218,9,17,310,321,464,361,215,22,337,DET
Players,1631093,Jaden Ivey,Jaden,1610612765,DET,22.0,26,7,19,0.269,2.6,0.3,0.8,0.364,0.1,0.3,0.375,0.5,0.6,0.8,0.2,0.1,0.3,0.3,0.3,0.0,0.0,0.1,0.6,0.4,1.2,-2.2,1.8,2,0,2.0,111,200,18,380,243,206,178,259,152,200,94,89,94,135,95,334,260,105,35,230,218,86,51,105,151,408,262,118,22,200,DET
Players,1630191,Isaiah Stewart,Isaiah,1610612765,DET,23.0,17,4,13,0.235,2.5,0.2,0.8,0.286,0.1,0.4,0.286,0.1,0.2,0.667,0.1,0.5,0.6,0.1,0.1,0.1,0.1,0.1,0.6,0.0,0.7,-2.4,1.7,3,0,1.7,187,261,90,398,268,257,185,319,150,145,147,241,239,194,181,120,140,292,183,196,160,158,49,310,256,420,277,95,22,260,DET
Players,1628995,Kevin Knox II,Kevin,1610612765,DET,24.0,5,1,4,0.2,2.1,0.2,0.6,0.333,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.4,0.6,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.4,-2.4,1.4,0,0,1.2,320,359,275,405,324,276,242,278,222,260,222,272,280,272,107,146,131,167,270,254,218,214,121,310,321,418,311,215,22,315,DET
Players,1630165,Killian Hayes,Killian,1610612765,DET,22.0,10,2,8,0.2,1.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.0,0.1,0.0,0.1,0.4,0.1,0.0,-2.3,1.1,0,0,0.8,259,315,183,405,377,355,362,355,222,324,222,272,280,272,298,146,225,167,270,123,218,102,121,280,367,417,344,215,22,357,DET
Players,1631204,Marcus Sasser,Marcus,1610612765,DET,23.0,8,2,6,0.25,3.2,0.4,1.0,0.375,0.4,0.6,0.6,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.1,0.3,0.0,0.1,0.5,0.3,1.1,-2.3,2.6,1,0,2.6,278,315,228,382,161,165,124,250,17,76,18,272,280,272,298,162,245,128,172,27,218,77,67,168,165,413,165,145,22,137,DET
Players,203925,Joe Harris,Joe,1610612765,DET,32.0,2,0,2,0.0,2.2,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,0.0,0,0,0.0,393,422,339,422,306,355,276,355,222,106,222,272,280,272,298,355,379,308,270,254,218,214,367,310,367,421,410,215,22,411,DET
Players,1630164,James Wiseman,James,1610612765,DET,23.0,3,0,3,0.0,2.3,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.3,0.0,0.0,0.3,0.3,0.7,-5.0,1.7,1,0,1.7,364,422,307,422,282,184,341,1,222,324,222,272,280,272,298,189,263,308,36,12,218,214,162,123,262,458,278,145,22,269,DET
Players,1631105,Jalen Duren,Jalen,1610612765,DET,20.0,27,8,19,0.296,3.2,0.4,0.5,0.786,0.0,0.0,0.0,0.3,0.4,0.818,0.4,0.6,1.0,0.0,0.0,0.0,0.2,0.1,0.4,0.2,1.1,-2.2,3.1,22,0,2.7,102,181,18,374,147,158,274,25,222,324,222,120,137,126,42,79,60,303,257,234,30,130,119,187,160,411,117,10,22,132,DET
Players,203095,Evan Fournier,Evan,1610612765,DET,31.0,5,1,4,0.2,2.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.0,1.6,1.7,0,0,1.2,320,359,275,405,284,355,387,355,222,324,222,272,280,272,298,287,335,167,270,42,35,214,298,310,367,75,276,215,22,315,DET
Players,1641709,Ausar Thompson,Ausar,1610612765,DET,21.0,18,6,12,0.333,2.6,0.2,0.8,0.267,0.1,0.2,0.333,0.0,0.0,0.0,0.3,0.3,0.6,0.1,0.1,0.2,0.1,0.1,0.4,0.1,0.5,-0.9,1.9,0,0,1.7,173,221,106,353,245,264,180,326,202,272,109,272,280,272,69,230,149,252,189,60,169,89,101,272,295,322,254,215,22,269,DET
Players,1629002,Chimezie Metu,Chimezie,1610612765,DET,27.0,4,1,3,0.25,2.1,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,-3.0,0.4,0,0,0.5,341,359,307,382,321,355,372,355,222,223,222,272,280,272,298,102,168,308,65,254,218,214,247,310,367,433,401,215,22,385,DET
Players,1629656,Quentin Grimes,Quentin,1610612765,DET,24.0,7,3,4,0.429,2.5,0.6,1.0,0.571,0.4,0.7,0.6,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.1,0.0,0.0,0.0,0.4,0.0,1.6,2.4,2.1,0,0,2.6,294,288,275,304,267,94,124,72,9,57,18,272,280,272,298,84,143,308,150,254,218,214,110,310,109,33,217,215,22,148,DET
Players,1641787,Tosan Evbuomwan,Tosan,1610612765,DET,23.0,3,1,2,0.333,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0,0.0,364,359,339,353,400,355,399,355,222,324,222,272,280,272,298,355,379,308,270,254,218,214,367,310,367,18,410,215,22,411,DET
Players,1630595,Cade Cunningham,Cade,1610612765,DET,22.0,28,6,22,0.214,3.3,0.8,1.8,0.42,0.2,0.5,0.333,0.7,0.7,1.0,0.1,0.3,0.4,0.3,0.3,0.0,0.0,0.1,0.3,0.5,2.4,-2.9,3.1,6,0,3.3,87,221,8,404,129,54,48,209,99,102,109,54,76,1,243,225,255,99,65,254,193,59,216,86,54,432,115,56,22,88,DET
Players,1631323,Simone Fontecchio,Simone,1610612765,DET,28.0,16,8,8,0.5,4.1,0.2,1.0,0.188,0.1,0.8,0.154,0.0,0.0,0.0,0.1,0.6,0.6,0.3,0.1,0.0,0.1,0.1,0.4,0.0,0.5,1.5,1.9,0,0,1.8,196,181,183,200,40,293,124,348,141,46,208,272,280,272,257,86,127,128,172,254,81,77,107,310,295,80,257,215,22,253,DET
