close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_lt_10,fga_lt_10,lt_10_pct,ns_lt_10_pct,plusminus
203500,Steven Adams,1610612760,OKC,C,23.0,80,80,0.515,312,565,0.552,0.563,-0.01
203460,Andre Roberson,1610612760,OKC,F,25.0,79,79,0.466,233,451,0.517,0.562,-0.045
202683,Enes Freedom,1610612760,OKC,C,25.0,72,70,0.619,229,432,0.53,0.558,-0.028
201959,Taj Gibson,1610612760,OKC,F,32.0,78,74,0.461,179,353,0.507,0.563,-0.056
1627734,Domantas Sabonis,1610612760,OKC,F,21.0,81,79,0.529,180,353,0.51,0.557,-0.047
203506,Victor Oladipo,1610612760,OKC,G,25.0,67,65,0.36,163,265,0.615,0.555,0.06
203924,Jerami Grant,1610612760,OKC,F,23.0,78,70,0.463,120,249,0.482,0.564,-0.082
201566,Russell Westbrook,1610612760,OKC,G,28.0,80,73,0.384,141,226,0.624,0.558,0.066
203926,Doug McDermott,1610612760,OKC,F,25.0,65,64,0.413,119,200,0.595,0.561,0.034
203518,Alex Abrines,1610612760,OKC,G-F,23.0,65,57,0.461,84,146,0.575,0.56,0.016
203902,Semaj Christon,1610612760,OKC,G,24.0,61,54,0.405,76,119,0.639,0.526,0.113
202713,Kyle Singler,1610612760,OKC,F,29.0,28,23,0.48,35,61,0.574,0.566,0.008
2555,Nick Collison,1610612760,OKC,F,36.0,19,14,0.596,14,31,0.452,0.555,-0.103
202708,Norris Cole,1610612760,OKC,G,28.0,9,6,0.364,10,12,0.833,0.568,0.266
203962,Josh Huestis,1610612760,OKC,F,25.0,2,2,0.375,3,6,0.5,0.558,-0.058
