season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away,MON
2018-19,1610612756,PHX,Phoenix Suns,21801216,2019-04-09,PHX @ DAL,L,48.0,26.0,5.0,19.0,40.0,20.0,25.0,12.0,38.0,0,0,0,0,135,159,2315,472,1907,1745,2397,1023,297,1,2018,2019,False,DAL,PHX,APR
2018-19,1610612756,PHX,Phoenix Suns,21801200,2019-04-07,PHX @ HOU,L,48.0,13.0,16.0,21.0,62.0,14.0,22.0,24.0,46.0,0,0,0,0,135,1634,648,330,199,828,2274,2232,891,1,2018,2019,False,HOU,PHX,APR
2018-19,1610612756,PHX,Phoenix Suns,21801189,2019-04-05,PHX vs. NOP,W,53.0,17.0,16.0,21.0,68.0,10.0,18.0,7.0,68.0,0,0,0,0,21,994,648,330,72,300,1946,329,2358,1,2018,2019,True,PHX,NOP,APR
2018-19,1610612756,PHX,Phoenix Suns,21801174,2019-04-03,PHX vs. UTA,L,48.0,15.0,14.0,8.0,64.0,14.0,5.0,11.0,54.0,0,0,0,0,135,1311,925,1876,143,828,100,869,1685,1,2018,2019,True,PHX,UTA,APR
2018-19,1610612756,PHX,Phoenix Suns,21801160,2019-04-01,PHX vs. CLE,W,48.0,17.0,7.0,28.0,52.0,13.0,25.0,3.0,62.0,0,0,0,0,135,994,2143,78,777,675,2397,61,2185,1,2018,2019,True,PHX,CLE,APR
2018-19,1610612756,PHX,Phoenix Suns,21801144,2019-03-30,PHX vs. MEM,L,48.0,10.0,10.0,14.0,50.0,24.0,25.0,12.0,58.0,0,0,0,0,135,2037,1634,1013,969,2150,2397,1023,1995,1,2018,2019,True,PHX,MEM,MAR
2018-19,1610612756,PHX,Phoenix Suns,21801120,2019-03-27,PHX vs. WAS,L,48.0,8.0,16.0,20.0,50.0,10.0,14.0,19.0,58.0,0,0,0,0,135,2243,648,385,969,300,1332,1901,1995,1,2018,2019,True,PHX,WAS,MAR
2018-19,1610612756,PHX,Phoenix Suns,21801105,2019-03-25,PHX @ UTA,L,48.0,15.0,10.0,7.0,32.0,34.0,13.0,7.0,70.0,0,0,0,0,135,1311,1634,2011,2317,2441,1188,329,2390,1,2018,2019,False,UTA,PHX,MAR
2018-19,1610612756,PHX,Phoenix Suns,21801094,2019-03-23,PHX @ SAC,L,48.0,15.0,14.0,14.0,42.0,17.0,11.0,18.0,38.0,0,0,0,0,135,1311,925,1013,1740,1309,828,1806,297,1,2018,2019,False,SAC,PHX,MAR
2018-19,1610612756,PHX,Phoenix Suns,21801077,2019-03-21,PHX vs. DET,L,48.0,14.0,8.0,7.0,44.0,22.0,21.0,9.0,30.0,0,0,0,0,135,1466,1988,2011,1571,1973,2217,586,49,1,2018,2019,True,PHX,DET,MAR
2018-19,1610612756,PHX,Phoenix Suns,21801057,2019-03-18,PHX vs. CHI,L,48.0,23.0,12.0,19.0,56.0,17.0,20.0,8.0,76.0,0,0,0,0,135,312,1274,472,467,1309,2139,451,2446,1,2018,2019,True,PHX,CHI,MAR
