TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1610612761,Toronto Raptors,TOR,24,24,0.4,433,797,0.543,0.543,0.4,433,797,0.543,0.0,0,0,
1610612744,Golden State Warriors,GSW,22,22,0.408,415,768,0.54,0.54,0.408,415,768,0.54,0.0,0,0,
1610612757,Portland Trail Blazers,POR,16,16,0.435,341,614,0.555,0.555,0.435,341,614,0.555,0.0,0,0,
1610612743,Denver Nuggets,DEN,14,14,0.425,292,521,0.56,0.56,0.425,292,521,0.56,0.0,0,0,
1610612749,Milwaukee Bucks,MIL,15,15,0.362,238,487,0.489,0.489,0.362,238,487,0.489,0.0,0,0,
1610612755,Philadelphia 76ers,PHI,12,12,0.411,231,426,0.542,0.542,0.411,231,426,0.542,0.0,0,0,
1610612745,Houston Rockets,HOU,11,11,0.404,225,384,0.586,0.586,0.404,225,384,0.586,0.0,0,0,
1610612738,Boston Celtics,BOS,9,9,0.409,181,320,0.566,0.566,0.409,181,320,0.566,0.0,0,0,
1610612759,San Antonio Spurs,SAS,7,7,0.461,146,279,0.523,0.523,0.461,146,279,0.523,0.0,0,0,
1610612751,Brooklyn Nets,BKN,5,5,0.458,126,213,0.592,0.592,0.458,126,213,0.592,0.0,0,0,
1610612760,Oklahoma City Thunder,OKC,5,5,0.449,100,200,0.5,0.5,0.449,100,200,0.5,0.0,0,0,
1610612753,Orlando Magic,ORL,5,5,0.445,108,188,0.574,0.574,0.445,108,188,0.574,0.0,0,0,
1610612746,LA Clippers,LAC,6,6,0.325,118,173,0.682,0.682,0.325,118,173,0.682,0.0,0,0,
1610612762,Utah Jazz,UTA,5,5,0.397,85,167,0.509,0.509,0.397,85,167,0.509,0.0,0,0,
1610612765,Detroit Pistons,DET,4,4,0.449,105,155,0.677,0.677,0.449,105,155,0.677,0.0,0,0,
1610612754,Indiana Pacers,IND,4,4,0.319,53,102,0.52,0.52,0.319,53,102,0.52,0.0,0,0,
