close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_lt_06,fga_lt_06,lt_06_pct,ns_lt_06_pct,plusminus
1628404,Josh Hart,1610612752,NYK,G,28.0,76,75,0.398,256,398,0.643,0.638,0.005
203944,Julius Randle,1610612752,NYK,F-C,28.0,77,76,0.352,252,386,0.653,0.633,0.02
1630193,Immanuel Quickley,1610612752,NYK,G,24.0,81,81,0.366,202,352,0.574,0.623,-0.049
1628392,Isaiah Hartenstein,1610612752,NYK,C-F,25.0,82,79,0.407,192,332,0.578,0.641,-0.063
1629628,RJ Barrett,1610612752,NYK,F-G,23.0,72,71,0.341,185,328,0.564,0.619,-0.055
1629656,Quentin Grimes,1610612752,NYK,G,23.0,70,65,0.344,173,280,0.618,0.624,-0.006
1629011,Mitchell Robinson,1610612752,NYK,C-F,25.0,59,59,0.382,150,262,0.573,0.644,-0.072
1628973,Jalen Brunson,1610612752,NYK,G,26.0,68,68,0.297,169,254,0.665,0.617,0.049
1630579,Jericho Sims,1610612752,NYK,C,24.0,50,44,0.404,97,148,0.655,0.653,0.003
1630540,Miles McBride,1610612752,NYK,G,22.0,58,43,0.329,62,114,0.544,0.618,-0.074
1630167,Obi Toppin,1610612752,NYK,F,25.0,66,46,0.322,67,109,0.615,0.634,-0.02
1629676,Isaiah Roby,1610612752,NYK,F,25.0,41,33,0.423,56,90,0.622,0.638,-0.016
1630613,Duane Washington Jr.,1610612752,NYK,G,23.0,28,22,0.401,41,63,0.651,0.645,0.006
203095,Evan Fournier,1610612752,NYK,G-F,30.0,24,20,0.327,38,49,0.776,0.615,0.161
201565,Derrick Rose,1610612752,NYK,G,34.0,27,21,0.343,26,47,0.553,0.61,-0.056
