season,team_id,game_id,game_date,away_team,home_team,opponent,opponent_id,pf,opp_pf,wl,differential,round,game_no_in_series
2022-23,1610612738,42200111,2023-04-15,ATL,BOS,ATL,1610612737,112,99,W,13,rnd1,1
2022-23,1610612738,42200112,2023-04-18,ATL,BOS,ATL,1610612737,119,106,W,13,rnd1,2
2022-23,1610612738,42200113,2023-04-21,BOS,ATL,ATL,1610612737,122,130,L,-8,rnd1,3
2022-23,1610612738,42200114,2023-04-23,BOS,ATL,ATL,1610612737,129,121,W,8,rnd1,4
2022-23,1610612738,42200115,2023-04-25,ATL,BOS,ATL,1610612737,117,119,L,-2,rnd1,5
2022-23,1610612738,42200116,2023-04-27,BOS,ATL,ATL,1610612737,128,120,W,8,rnd1,6
2022-23,1610612738,42200211,2023-05-01,PHI,BOS,PHI,1610612755,115,119,L,-4,sf,1
2022-23,1610612738,42200212,2023-05-03,PHI,BOS,PHI,1610612755,121,87,W,34,sf,2
2022-23,1610612738,42200213,2023-05-05,BOS,PHI,PHI,1610612755,114,102,W,12,sf,3
2022-23,1610612738,42200214,2023-05-07,BOS,PHI,PHI,1610612755,115,116,L,-1,sf,4
2022-23,1610612738,42200215,2023-05-09,PHI,BOS,PHI,1610612755,103,115,L,-12,sf,5
2022-23,1610612738,42200216,2023-05-11,BOS,PHI,PHI,1610612755,95,86,W,9,sf,6
2022-23,1610612738,42200217,2023-05-14,PHI,BOS,PHI,1610612755,112,88,W,24,sf,7
2022-23,1610612738,42200301,2023-05-17,MIA,BOS,MIA,1610612748,116,123,L,-7,conf,1
2022-23,1610612738,42200302,2023-05-19,MIA,BOS,MIA,1610612748,105,111,L,-6,conf,2
2022-23,1610612738,42200303,2023-05-21,BOS,MIA,MIA,1610612748,102,128,L,-26,conf,3
2022-23,1610612738,42200304,2023-05-23,BOS,MIA,MIA,1610612748,116,99,W,17,conf,4
2022-23,1610612738,42200305,2023-05-25,MIA,BOS,MIA,1610612748,110,97,W,13,conf,5
2022-23,1610612738,42200306,2023-05-27,BOS,MIA,MIA,1610612748,104,103,W,1,conf,6
2022-23,1610612738,42200307,2023-05-29,MIA,BOS,MIA,1610612748,84,103,L,-19,conf,7
