close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
202710,Jimmy Butler III,1610612748,MIA,F,30.0,21,21,1.0,7.48,15.1,0.495,0.477,0.018
203109,Jae Crowder,1610612748,MIA,F,29.0,21,21,1.0,6.57,14.29,0.46,0.471,-0.011
1628389,Bam Adebayo,1610612748,MIA,C-F,22.0,19,19,1.0,6.0,13.89,0.432,0.476,-0.044
1629639,Tyler Herro,1610612748,MIA,G,20.0,21,21,1.0,6.48,13.43,0.482,0.46,0.022
1629130,Duncan Robinson,1610612748,MIA,F,26.0,21,21,1.0,5.48,11.24,0.487,0.456,0.031
201609,Goran Dragic,1610612748,MIA,G,34.0,17,17,1.0,4.41,9.06,0.487,0.458,0.029
203482,Kelly Olynyk,1610612748,MIA,F-C,29.0,17,17,1.0,3.65,8.59,0.425,0.477,-0.052
2738,Andre Iguodala,1610612748,MIA,G-F,36.0,21,21,1.0,3.9,8.1,0.482,0.476,0.006
203086,Meyers Leonard,1610612748,MIA,F-C,28.0,3,3,1.0,4.0,6.33,0.632,0.496,0.135
1629134,Kendrick Nunn,1610612748,MIA,G,24.0,15,15,1.0,2.2,5.27,0.418,0.453,-0.035
1627884,Derrick Jones Jr.,1610612748,MIA,F,23.0,10,10,1.0,1.6,3.8,0.421,0.48,-0.059
203524,Solomon Hill,1610612748,MIA,F,29.0,6,6,1.0,0.5,2.67,0.188,0.453,-0.266
