group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank
,203079,Dion Waiters,,1610612748,MIA,25.0,20,10,10,0.5,3.2,104.9,101.5,101.5,105.7,105.2,105.2,-0.8,-3.7,-3.7,0.161,1.0,11.1,0.046,0.074,0.06,0.111,0.113,0.00456,0.0046500000000000005,0.268,0.276,99.67,101.54,84.62,101.54,0.07,133,12,34,0.6,1.7,0.353,190,175,237,185,151,253,246,246,180,225,225,208,239,239,105,134,184,147,280,240,302,305,208,267,58,60,216,235,235,211,89,77,74,49,250
,201609,Goran Dragic,,1610612748,MIA,31.0,38,21,17,0.553,3.8,101.6,101.0,101.0,108.0,105.6,105.6,-6.4,-4.6,-4.6,0.205,1.33,14.8,0.013,0.121,0.063,0.111,0.111,0.00438,0.0052,0.264,0.272,97.28,98.65,82.2,98.65,0.11,302,25,64,0.7,1.7,0.391,35,30,356,150,64,283,254,254,213,232,232,258,253,253,73,121,140,255,189,233,302,303,225,201,62,62,274,303,303,134,34,29,66,50,220
,202355,Hassan Whiteside,,1610612748,MIA,28.0,40,17,23,0.425,3.5,97.5,96.1,96.1,105.0,103.5,103.5,-7.6,-7.5,-7.5,0.0,0.0,0.0,0.127,0.217,0.169,0.132,0.135,0.005560000000000001,0.00592,0.162,0.164,94.4,95.76,79.8,95.76,0.126,280,20,36,0.5,0.9,0.556,26,69,416,291,94,323,312,312,175,198,198,271,271,271,291,246,291,41,51,39,336,337,109,130,191,197,338,370,370,106,50,67,100,156,73
,201949,James Johnson,,1610612748,MIA,30.0,31,16,15,0.516,3.1,93.7,93.5,93.5,111.2,106.4,106.4,-17.5,-12.8,-12.8,0.204,0.92,17.7,0.055,0.129,0.089,0.19399999999999998,0.192,0.0032400000000000003,0.00366,0.215,0.226,98.4,100.67,83.89,100.67,0.012,201,10,37,0.3,1.2,0.27,96,79,323,178,162,346,333,333,256,246,246,341,323,323,74,184,112,123,168,160,379,377,312,327,97,101,249,267,267,332,110,63,185,92,309
,201177,Josh McRoberts,,1610612748,MIA,30.0,4,1,3,0.25,1.0,47.0,46.2,46.2,61.0,45.5,45.5,-14.0,0.7,0.7,0.0,0.0,0.0,0.0,0.2,0.091,0.33299999999999996,0.33299999999999996,0.0,0.0,0.214,0.235,120.97,138.52,115.43,138.52,1.2,13,0,2,0.0,0.5,0.0,348,361,96,391,390,410,410,410,21,20,20,317,194,194,291,246,291,277,60,149,413,413,355,368,98,92,18,22,22,2,355,325,355,262,355
,1626196,Josh Richardson,,1610612748,MIA,23.0,25,9,16,0.36,3.7,94.6,94.2,94.2,110.6,108.8,108.8,-16.0,-14.6,-14.6,0.161,3.0,27.3,0.02,0.071,0.045,0.091,0.091,0.00361,0.00451,0.11,0.114,101.18,102.28,85.24,102.28,0.045,189,6,18,0.2,0.7,0.333,149,191,340,333,75,341,327,327,249,281,281,333,340,340,106,25,38,233,289,302,258,258,283,277,289,296,172,221,221,267,165,149,237,194,254
,1626159,Justise Winslow,,1610612748,MIA,21.0,12,2,10,0.167,4.2,95.2,97.1,97.1,118.8,115.7,115.7,-23.6,-18.6,-18.6,0.207,6.0,19.4,0.052,0.173,0.109,0.032,0.032,0.00333,0.00374,0.212,0.214,102.82,103.33,86.11,103.33,0.068,102,7,21,0.6,1.8,0.333,260,333,237,402,26,339,305,305,324,342,342,366,360,360,69,5,99,134,89,111,157,157,294,322,102,110,136,198,198,216,151,134,81,43,254
,202337,Luke Babbitt,,1610612748,MIA,28.0,7,2,5,0.286,0.6,120.8,108.3,108.3,157.6,136.4,136.4,-36.7,-28.0,-28.0,0.0,0.0,0.0,0.0,0.333,0.125,0.0,0.0,0.0,0.0,0.077,0.085,111.08,125.98,104.98,125.98,-0.042,12,0,1,0.0,0.1,0.0,310,333,136,381,405,89,158,158,415,410,410,389,382,382,291,246,291,277,10,82,1,1,355,368,349,347,44,33,33,405,355,359,355,377,355
,1627855,Okaro White,,1610612748,MIA,24.0,5,4,1,0.8,1.7,134.0,120.8,120.8,85.8,82.4,82.4,48.2,38.5,38.5,0.0,0.0,0.0,0.143,0.143,0.143,0.4,0.41,0.0125,0.012150000000000001,0.2,0.216,104.74,113.13,94.27,113.13,0.203,24,2,2,0.4,0.4,1.0,333,280,25,29,335,28,53,53,36,49,49,18,28,28,291,246,291,30,132,59,420,422,4,4,111,107,103,76,76,36,248,325,139,295,1
,203585,Rodney McGruder,,1610612748,MIA,25.0,17,8,9,0.471,2.3,87.3,88.2,88.2,101.5,98.8,98.8,-14.1,-10.5,-10.5,0.05,1.0,8.3,0.078,0.075,0.077,0.083,0.083,0.005,0.005,0.107,0.111,100.54,101.32,84.43,101.32,0.074,85,5,10,0.3,0.6,0.5,222,211,215,245,267,376,360,360,131,137,137,319,298,298,233,134,223,87,275,193,244,245,137,225,298,302,190,244,244,202,179,200,202,236,91
,204020,Tyler Johnson,,1610612748,MIA,25.0,38,17,21,0.447,3.4,98.8,99.3,99.3,110.8,107.2,107.2,-12.0,-8.0,-8.0,0.071,1.0,7.4,0.007,0.146,0.071,0.07400000000000001,0.07400000000000001,0.005410000000000001,0.0058,0.199,0.204,100.13,101.58,84.65,101.58,0.099,270,22,49,0.6,1.3,0.449,35,69,400,267,113,313,283,283,251,261,261,303,276,276,201,134,237,273,129,207,225,225,115,139,121,127,203,234,234,152,43,41,82,80,149
,2617,Udonis Haslem,,1610612748,MIA,37.0,2,1,1,0.5,1.7,68.3,62.5,62.5,108.2,112.5,112.5,-39.9,-50.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.17,115.78,96.48,115.78,-0.19,8,0,0,0.0,0.0,0.0,378,361,25,185,345,404,403,403,215,325,325,393,409,409,291,246,291,277,353,370,1,1,355,368,395,395,32,58,58,421,355,386,355,386,355
