close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
203076,Anthony Davis,1610612740,NOP,F-C,23.0,61,61,0.76,317,687,0.461,0.501,-0.04
201583,Ryan Anderson,1610612740,NOP,F,28.0,66,66,0.752,273,562,0.486,0.489,-0.003
201600,Omer Asik,1610612740,NOP,C,29.0,67,67,0.925,253,490,0.516,0.508,0.009
201967,Dante Cunningham,1610612740,NOP,F,29.0,78,77,0.652,218,406,0.537,0.491,0.046
201950,Jrue Holiday,1610612740,NOP,G,26.0,65,65,0.555,209,382,0.547,0.483,0.064
201582,Alexis Ajinca,1610612740,NOP,C,28.0,56,56,0.882,162,336,0.482,0.5,-0.018
202087,Alonzo Gee,1610612740,NOP,F,29.0,72,71,0.635,165,316,0.522,0.487,0.035
202337,Luke Babbitt,1610612740,NOP,F,27.0,42,40,0.693,133,242,0.55,0.485,0.064
201569,Eric Gordon,1610612740,NOP,G,27.0,45,45,0.654,117,229,0.511,0.482,0.029
201962,Toney Douglas,1610612740,NOP,G,30.0,60,57,0.594,109,211,0.517,0.479,0.037
2570,Kendrick Perkins,1610612740,NOP,C,31.0,37,35,0.848,108,207,0.522,0.506,0.016
202708,Norris Cole,1610612740,NOP,G,27.0,45,45,0.671,107,192,0.557,0.48,0.077
201936,Tyreke Evans,1610612740,NOP,G-F,26.0,25,25,0.591,83,146,0.568,0.487,0.082
204025,Tim Frazier,1610612740,NOP,G,25.0,39,37,0.603,73,141,0.518,0.47,0.048
202706,Jordan Hamilton,1610612740,NOP,G-F,25.0,11,11,0.673,41,76,0.539,0.466,0.074
203516,James Ennis III,1610612740,NOP,F,25.0,15,13,0.596,29,59,0.492,0.478,0.014
1626214,Bryce Dejean-Jones,1610612740,NOP,G,23.0,12,11,0.605,22,46,0.478,0.475,0.003
203111,Orlando Johnson,1610612740,NOP,G,27.0,6,5,0.641,16,25,0.64,0.506,0.134
101126,Nate Robinson,1610612740,NOP,G,32.0,2,2,0.667,5,10,0.5,0.512,-0.012
