season,team_id,team,team_name,game_id,game_date,matchup,wl,min,efg_pct,fta_rate,tm_tov_pct,oreb_pct,opp_efg_pct,opp_fta_rate,opp_tov_pct,opp_oreb_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,efg_pct_rank,fta_rate_rank,tm_tov_pct_rank,oreb_pct_rank,opp_efg_pct_rank,opp_fta_rate_rank,opp_tov_pct_rank,opp_oreb_pct_rank,available_flag,season_start,season_end,is_home,home,away,MON
2022-23,1610612765,DET,Detroit Pistons,22201223,2023-04-09,DET @ CHI,L,48.0,0.418,0.153,0.253,0.327,0.453,0.232,0.04,0.211,0,0,0,0,159,2418,2298,2453,625,178,852,2455,487,1,2022,2023,False,CHI,DET,APR
2022-23,1610612765,DET,Detroit Pistons,22201203,2023-04-07,DET @ IND,W,48.0,0.561,0.289,0.124,0.245,0.56,0.337,0.181,0.261,0,0,0,0,159,973,944,852,1608,1470,1979,343,1013,1,2022,2023,False,IND,DET,APR
2022-23,1610612765,DET,Detroit Pistons,22201189,2023-04-05,DET vs. BKN,L,48.0,0.565,0.167,0.151,0.302,0.622,0.267,0.14,0.364,0,0,0,0,159,916,2207,1512,921,2136,1293,1212,2138,1,2022,2023,True,DET,BKN,APR
2022-23,1610612765,DET,Detroit Pistons,22201177,2023-04-04,DET vs. MIA,L,48.0,0.568,0.37,0.152,0.211,0.594,0.325,0.087,0.231,0,0,0,0,159,882,296,1544,1967,1889,1854,2277,661,1,2022,2023,True,DET,MIA,APR
2022-23,1610612765,DET,Detroit Pistons,22201169,2023-04-02,DET @ ORL,L,48.0,0.468,0.462,0.158,0.26,0.687,0.533,0.16,0.256,0,0,0,0,159,2185,56,1698,1449,2407,2450,708,970,1,2022,2023,False,ORL,DET,APR
2022-23,1610612765,DET,Detroit Pistons,22201155,2023-03-31,DET @ HOU,L,48.0,0.545,0.303,0.121,0.314,0.524,0.542,0.119,0.388,0,0,0,0,159,1202,788,779,779,943,2452,1718,2283,1,2022,2023,False,HOU,DET,MAR
2022-23,1610612765,DET,Detroit Pistons,22201142,2023-03-29,DET @ OKC,L,48.0,0.6,0.175,0.191,0.286,0.506,0.287,0.106,0.286,0,0,0,0,159,496,2150,2237,1109,674,1493,1996,1313,1,2022,2023,False,OKC,DET,MAR
2022-23,1610612765,DET,Detroit Pistons,22201122,2023-03-27,DET vs. MIL,L,48.0,0.484,0.391,0.101,0.352,0.547,0.274,0.089,0.34,0,0,0,0,159,2046,218,375,408,1294,1358,2250,1931,1,2022,2023,True,DET,MIL,MAR
2022-23,1610612765,DET,Detroit Pistons,22201099,2023-03-24,DET @ TOR,L,48.0,0.507,0.411,0.232,0.262,0.516,0.315,0.113,0.415,0,0,0,0,159,1754,162,2429,1419,812,1767,1830,2377,1,2022,2023,False,TOR,DET,MAR
2022-23,1610612765,DET,Detroit Pistons,22201078,2023-03-21,DET @ ATL,L,48.0,0.478,0.264,0.101,0.214,0.537,0.379,0.109,0.464,0,0,0,0,159,2101,1200,375,1940,1120,2199,1928,2446,1,2022,2023,False,ATL,DET,MAR
