SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
22020,1610612762,UTA,Utah Jazz,PRBallHandler,Offensive,0.966,72,0.224,0.988,0.451,0.089,0.136,0.073,0.013,0.43,0.531,24.8,24.5,8.8,19.5,10.7
22020,1610612742,DAL,Dallas Mavericks,PRBallHandler,Offensive,0.931,72,0.218,0.983,0.486,0.104,0.14,0.094,0.022,0.454,0.541,23.5,23.1,8.9,18.2,9.4
22020,1610612737,ATL,Atlanta Hawks,PRBallHandler,Offensive,0.793,72,0.223,0.932,0.43,0.108,0.14,0.09,0.013,0.423,0.485,24.7,23.0,8.1,18.9,10.8
22020,1610612757,POR,Portland Trail Blazers,PRBallHandler,Offensive,1.0,72,0.205,1.003,0.421,0.105,0.102,0.094,0.02,0.426,0.508,22.8,22.9,7.8,18.5,10.7
22020,1610612759,SAS,San Antonio Spurs,PRBallHandler,Offensive,0.379,72,0.222,0.871,0.429,0.091,0.113,0.085,0.019,0.421,0.452,24.6,21.4,8.6,20.0,11.4
22020,1610612752,NYK,New York Knicks,PRBallHandler,Offensive,0.414,72,0.223,0.877,0.423,0.097,0.112,0.087,0.022,0.414,0.454,24.0,21.0,8.2,19.5,11.2
22020,1610612758,SAC,Sacramento Kings,PRBallHandler,Offensive,0.655,72,0.2,0.909,0.444,0.11,0.131,0.102,0.026,0.427,0.488,22.2,20.2,7.7,17.4,9.7
22020,1610612738,BOS,Boston Celtics,PRBallHandler,Offensive,0.759,72,0.191,0.931,0.42,0.078,0.123,0.068,0.016,0.404,0.491,21.3,19.8,7.3,17.3,10.0
22020,1610612746,LAC,LA Clippers,PRBallHandler,Offensive,0.724,72,0.198,0.928,0.45,0.1,0.144,0.087,0.021,0.426,0.496,21.3,19.8,7.4,16.5,9.1
22020,1610612753,ORL,Orlando Magic,PRBallHandler,Offensive,0.034,72,0.218,0.807,0.385,0.096,0.146,0.088,0.024,0.368,0.428,24.1,19.5,7.3,18.9,11.6
22020,1610612763,MEM,Memphis Grizzlies,PRBallHandler,Offensive,0.172,72,0.203,0.818,0.417,0.1,0.155,0.088,0.019,0.396,0.443,23.1,18.9,7.4,17.7,10.3
22020,1610612756,PHX,Phoenix Suns,PRBallHandler,Offensive,0.897,72,0.174,0.978,0.498,0.086,0.137,0.065,0.012,0.466,0.529,18.8,18.4,7.4,14.8,7.4
22020,1610612740,NOP,New Orleans Pelicans,PRBallHandler,Offensive,0.483,72,0.178,0.898,0.444,0.094,0.133,0.083,0.025,0.421,0.479,20.3,18.3,7.2,16.3,9.0
22020,1610612741,CHI,Chicago Bulls,PRBallHandler,Offensive,0.69,72,0.182,0.912,0.465,0.075,0.171,0.067,0.02,0.412,0.52,20.0,18.3,7.2,15.5,8.3
22020,1610612760,OKC,Oklahoma City Thunder,PRBallHandler,Offensive,0.31,72,0.19,0.85,0.427,0.11,0.182,0.102,0.019,0.397,0.478,21.4,18.2,6.7,15.6,8.9
22020,1610612755,PHI,Philadelphia 76ers,PRBallHandler,Offensive,0.586,72,0.172,0.908,0.453,0.092,0.12,0.082,0.017,0.435,0.481,19.2,17.4,7.0,15.4,8.4
22020,1610612761,TOR,Toronto Raptors,PRBallHandler,Offensive,0.552,72,0.171,0.907,0.403,0.107,0.13,0.092,0.02,0.401,0.471,18.9,17.1,5.9,14.8,8.8
22020,1610612739,CLE,Cleveland Cavaliers,PRBallHandler,Offensive,0.069,72,0.184,0.812,0.412,0.082,0.151,0.074,0.02,0.385,0.443,20.2,16.4,6.6,15.9,9.3
22020,1610612744,GSW,Golden State Warriors,PRBallHandler,Offensive,0.862,72,0.148,0.962,0.435,0.121,0.138,0.108,0.029,0.426,0.499,16.5,15.9,5.5,12.7,7.2
22020,1610612754,IND,Indiana Pacers,PRBallHandler,Offensive,0.621,72,0.154,0.909,0.452,0.058,0.124,0.05,0.013,0.42,0.493,17.4,15.8,6.5,14.4,7.9
22020,1610612749,MIL,Milwaukee Bucks,PRBallHandler,Offensive,0.828,72,0.145,0.951,0.454,0.094,0.141,0.081,0.017,0.428,0.518,16.5,15.7,5.9,12.9,7.0
22020,1610612745,HOU,Houston Rockets,PRBallHandler,Offensive,0.345,72,0.162,0.856,0.413,0.116,0.176,0.102,0.022,0.389,0.47,18.2,15.6,5.5,13.3,7.8
22020,1610612751,BKN,Brooklyn Nets,PRBallHandler,Offensive,0.517,72,0.154,0.906,0.439,0.103,0.158,0.091,0.02,0.414,0.489,16.9,15.3,5.6,12.8,7.2
22020,1610612748,MIA,Miami Heat,PRBallHandler,Offensive,0.276,72,0.169,0.849,0.424,0.092,0.165,0.078,0.019,0.394,0.462,17.9,15.2,5.8,13.6,7.8
22020,1610612750,MIN,Minnesota Timberwolves,PRBallHandler,Offensive,0.0,72,0.164,0.795,0.39,0.086,0.152,0.079,0.018,0.368,0.434,18.7,14.9,5.7,14.6,8.9
22020,1610612765,DET,Detroit Pistons,PRBallHandler,Offensive,0.103,72,0.164,0.813,0.415,0.098,0.163,0.084,0.017,0.389,0.445,18.0,14.6,5.6,13.6,8.0
22020,1610612747,LAL,Los Angeles Lakers,PRBallHandler,Offensive,0.241,72,0.15,0.847,0.436,0.106,0.169,0.094,0.02,0.406,0.47,16.6,14.0,5.4,12.3,6.9
