close_def_person_id,player,team_id,team,pos,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
203468,CJ McCollum,1610612757,POR,G,24.0,80,80,1.0,412,912,0.452,0.437,0.015
203486,Mason Plumlee,1610612757,POR,C-F,26.0,82,82,1.0,449,889,0.505,0.485,0.02
203081,Damian Lillard,1610612757,POR,G,25.0,75,75,1.0,396,879,0.451,0.438,0.012
202329,Al-Farouq Aminu,1610612757,POR,F,25.0,82,82,1.0,339,752,0.451,0.455,-0.005
202334,Ed Davis,1610612757,POR,F-C,27.0,81,81,1.0,303,698,0.434,0.471,-0.037
203086,Meyers Leonard,1610612757,POR,F-C,24.0,60,60,1.0,299,659,0.454,0.461,-0.007
203459,Allen Crabbe,1610612757,POR,G,24.0,81,81,1.0,251,588,0.427,0.436,-0.009
203090,Maurice Harkless,1610612757,POR,F,23.0,74,74,1.0,204,468,0.436,0.438,-0.002
203943,Noah Vonleh,1610612757,POR,F,20.0,77,77,1.0,192,419,0.458,0.465,-0.007
201945,Gerald Henderson,1610612757,POR,G,28.0,70,70,1.0,178,396,0.449,0.433,0.016
203148,Brian Roberts,1610612757,POR,G,30.0,44,44,1.0,73,172,0.424,0.43,-0.006
203515,Phil Pressey,1610612757,POR,G,25.0,20,20,1.0,35,82,0.427,0.43,-0.003
2549,Chris Kaman,1610612757,POR,C,34.0,15,15,1.0,22,47,0.468,0.483,-0.015
1626192,Pat Connaughton,1610612757,POR,G,23.0,19,19,1.0,13,43,0.302,0.416,-0.114
1626146,Cliff Alexander,1610612757,POR,F,20.0,6,6,1.0,6,16,0.375,0.511,-0.136
1626242,Luis Montero,1610612757,POR,G,23.0,6,6,1.0,6,9,0.667,0.442,0.224
