close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
203110,Draymond Green,1610612744,GSW,F,27.0,76,76,0.709,382,856,0.446,0.507,-0.061
201142,Kevin Durant,1610612744,GSW,F,28.0,61,61,0.662,235,522,0.45,0.506,-0.056
202691,Klay Thompson,1610612744,GSW,G,27.0,78,78,0.633,249,521,0.478,0.496,-0.018
2585,Zaza Pachulia,1610612744,GSW,C,33.0,70,70,0.873,281,493,0.57,0.516,0.054
201939,Stephen Curry,1610612744,GSW,G,29.0,79,79,0.567,199,409,0.487,0.491,-0.004
2561,David West,1610612744,GSW,F,36.0,68,68,0.823,172,377,0.456,0.505,-0.049
2738,Andre Iguodala,1610612744,GSW,G-F,33.0,76,75,0.641,173,369,0.469,0.495,-0.026
2440,Matt Barnes,1610612744,GSW,F,37.0,74,73,0.561,204,362,0.564,0.508,0.055
201580,JaVale McGee,1610612744,GSW,C,29.0,76,74,0.804,157,324,0.485,0.506,-0.022
1627775,Patrick McCaw,1610612744,GSW,G,21.0,65,57,0.674,124,230,0.539,0.497,0.043
2733,Shaun Livingston,1610612744,GSW,G,31.0,76,74,0.598,111,226,0.491,0.488,0.003
203949,James Michael McAdoo,1610612744,GSW,F,24.0,47,46,0.782,89,186,0.478,0.494,-0.015
203546,Ian Clark,1610612744,GSW,G,26.0,72,66,0.587,104,183,0.568,0.489,0.08
1626172,Kevon Looney,1610612744,GSW,F,21.0,50,46,0.706,72,161,0.447,0.491,-0.044
2760,Anderson Varejao,1610612744,GSW,C,34.0,13,13,0.75,22,39,0.564,0.473,0.091
1627745,Damian Jones,1610612744,GSW,C,22.0,9,9,0.861,12,31,0.387,0.513,-0.126
