close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
1629640,Keldon Johnson,1610612759,SAS,F-G,23.0,63,63,0.428,2.05,4.87,0.42,0.371,0.05
1631110,Jeremy Sochan,1610612759,SAS,F,20.0,56,55,0.406,1.93,4.64,0.415,0.373,0.043
1630200,Tre Jones,1610612759,SAS,G,23.0,68,68,0.384,1.66,4.49,0.37,0.374,-0.003
1628380,Zach Collins,1610612759,SAS,F-C,25.0,63,61,0.29,1.65,4.19,0.394,0.369,0.025
1628966,Keita Bates-Diop,1610612759,SAS,F,27.0,66,63,0.449,1.5,4.14,0.363,0.37,-0.007
1630170,Devin Vassell,1610612759,SAS,G-F,22.0,38,35,0.379,1.5,3.63,0.413,0.374,0.039
1628984,Devonte' Graham,1610612759,SAS,G,28.0,73,69,0.503,1.16,3.41,0.341,0.37,-0.029
1630572,Sandro Mamukelashvili,1610612759,SAS,F-C,24.0,38,33,0.419,1.21,3.39,0.357,0.367,-0.01
1631103,Malaki Branham,1610612759,SAS,F,20.0,66,62,0.427,1.23,3.35,0.367,0.373,-0.007
203926,Doug McDermott,1610612759,SAS,F,31.0,64,62,0.465,1.34,3.3,0.408,0.358,0.049
1630563,Joshua Primo,1610612759,SAS,G,20.0,4,4,0.317,1.0,3.25,0.308,0.361,-0.054
203476,Gorgui Dieng,1610612759,SAS,C,33.0,29,28,0.422,1.31,3.24,0.404,0.375,0.03
1629641,Romeo Langford,1610612759,SAS,G-F,23.0,41,38,0.473,1.22,3.17,0.385,0.369,0.016
1630577,Julian Champagnie,1610612759,SAS,F,22.0,16,14,0.394,1.25,3.13,0.4,0.372,0.028
1629646,Charles Bassey,1610612759,SAS,C-F,22.0,33,24,0.374,0.94,2.91,0.323,0.363,-0.04
1631104,Blake Wesley,1610612759,SAS,G,20.0,37,34,0.457,1.11,2.84,0.39,0.376,0.014
1631230,Dominick Barlow,1610612759,SAS,F,20.0,28,26,0.355,0.93,2.75,0.338,0.363,-0.025
1626169,Stanley Johnson,1610612759,SAS,F-G,27.0,29,26,0.428,0.97,2.55,0.378,0.363,0.015
1631160,Jordan Hall,1610612759,SAS,G,21.0,8,7,0.6,0.88,2.25,0.389,0.345,0.044
203920,Khem Birch,1610612759,SAS,C,30.0,19,17,0.448,0.79,2.05,0.385,0.372,0.012
1628993,Alize Johnson,1610612759,SAS,F,27.0,4,2,0.182,0.0,0.5,0.0,0.315,-0.315
