player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank
1628469,Antonio Blakeney,Antonio,1610612741,CHI,21.0,19,3,16,0.158,16.5,106.6,108.2,108.2,109.4,109.4,109.4,-2.8,-1.3,-1.3,0.096,1.82,10.6,0.011,0.089,0.049,0.057999999999999996,0.057999999999999996,0.00423,0.00471,0.227,0.236,99.96,99.24,82.7,99.24,0.064,650,53,143,2.8,7.5,0.371,415,468,175,507,318,191,132,132,414,409,409,318,273,273,295,181,406,461,418,454,45,45,466,456,101,95,224,283,283,390,370,357,248,196,461
1626171,Bobby Portis,Bobby,1610612741,CHI,23.0,73,25,48,0.342,22.5,106.2,107.4,107.4,109.2,109.5,109.5,-3.0,-2.1,-2.1,0.126,1.19,11.2,0.089,0.207,0.145,0.094,0.09300000000000001,0.0052,0.0054800000000000005,0.25,0.257,101.05,100.32,83.6,100.32,0.133,3428,382,811,5.2,11.1,0.471,134,239,498,393,208,213,161,161,407,410,410,325,302,302,207,344,387,65,70,64,212,211,221,241,61,56,140,205,205,56,73,72,86,87,181
1626166,Cameron Payne,Cameron,1610612741,CHI,23.0,25,7,18,0.28,23.3,101.5,103.2,103.2,110.2,110.7,110.7,-8.7,-7.5,-7.5,0.294,3.14,30.5,0.027,0.089,0.056,0.09699999999999999,0.09699999999999999,0.00486,0.00498,0.183,0.187,101.46,100.37,83.64,100.37,0.088,1217,87,215,3.5,8.6,0.405,384,421,198,467,198,395,330,330,432,454,454,442,423,423,35,26,37,280,417,395,231,233,349,410,224,234,116,200,200,261,321,309,185,161,389
1626245,Cristiano Felicio,Cristiano,1610612741,CHI,25.0,55,13,42,0.236,17.8,93.6,94.8,94.8,111.6,111.2,111.2,-18.0,-16.4,-16.4,0.093,1.02,15.3,0.076,0.158,0.114,0.15,0.15,0.0059099999999999995,0.00614,0.133,0.136,99.31,98.9,82.42,98.9,0.082,2012,127,215,2.3,3.9,0.591,271,368,466,490,292,502,487,487,472,465,465,508,500,500,303,395,243,91,166,141,491,492,57,64,442,450,270,306,306,301,279,309,300,364,30
1628021,David Nwaba,David,1610612741,CHI,25.0,70,26,44,0.371,23.5,102.5,103.9,103.9,108.9,109.7,109.7,-6.5,-5.8,-5.8,0.094,1.35,14.9,0.05,0.142,0.095,0.111,0.111,0.00499,0.00542,0.153,0.155,100.69,99.65,83.04,99.65,0.075,3398,202,423,2.9,6.0,0.478,169,231,474,372,190,366,307,307,398,418,418,404,388,388,301,293,251,157,206,191,328,332,319,267,361,373,169,255,255,337,208,214,238,252,165
1627756,Denzel Valentine,Denzel,1610612741,CHI,24.0,77,26,51,0.338,27.2,100.6,101.7,101.7,108.3,108.6,108.6,-7.7,-6.8,-6.8,0.178,2.46,22.6,0.021,0.168,0.09,0.091,0.091,0.00517,0.00527,0.17,0.174,100.2,99.56,82.96,99.56,0.091,4359,301,721,3.9,9.4,0.417,79,231,517,398,128,422,388,388,370,380,380,429,408,408,133,76,113,342,138,207,199,197,238,323,264,285,207,261,261,239,129,106,161,142,349
204067,Jarell Eddie,Jarell,1610612741,CHI,26.0,3,1,2,0.333,2.9,104.7,90.0,90.0,101.4,100.0,100.0,3.2,-10.0,-10.0,0.0,0.0,0.0,0.0,0.167,0.059,0.0,0.0,0.0,0.0,0.091,0.104,94.59,103.06,85.88,103.06,0.0,20,0,2,0.0,0.7,0.0,506,499,40,400,526,285,509,509,83,61,61,136,457,457,510,504,510,500,140,367,1,1,529,530,521,514,524,66,66,515,529,519,529,529,529
1626170,Jerian Grant,Jerian,1610612741,CHI,25.0,74,24,50,0.324,22.8,100.7,102.0,102.0,109.3,109.1,109.1,-8.6,-7.1,-7.1,0.314,3.84,33.9,0.017,0.084,0.049,0.08800000000000001,0.08800000000000001,0.0047599999999999995,0.00528,0.172,0.177,98.78,98.24,81.87,98.24,0.095,3448,209,503,2.8,6.8,0.416,115,251,511,421,203,421,375,375,413,400,400,441,412,412,24,14,21,374,438,450,170,165,376,318,260,266,321,359,359,210,200,177,241,223,354
203200,Justin Holiday,Justin,1610612741,CHI,29.0,72,24,48,0.333,31.5,102.9,104.2,104.2,107.5,108.2,108.2,-4.7,-4.0,-4.0,0.097,1.65,14.0,0.013,0.114,0.062,0.085,0.085,0.004739999999999999,0.00513,0.177,0.181,101.36,100.42,83.68,100.42,0.069,4742,290,782,4.0,10.9,0.371,154,251,498,400,69,352,295,295,339,362,362,369,353,353,291,221,286,451,303,349,151,150,382,367,246,251,120,198,198,372,132,88,153,95,460
1627739,Kris Dunn,Kris,1610612741,CHI,24.0,52,19,33,0.365,29.3,101.0,102.5,102.5,110.1,110.6,110.6,-9.1,-8.0,-8.0,0.319,2.07,26.3,0.015,0.131,0.071,0.127,0.128,0.00462,0.00488,0.245,0.247,101.42,100.45,83.71,100.45,0.095,3182,286,666,5.5,12.8,0.429,296,311,358,375,99,411,360,360,429,449,449,447,434,434,23,136,74,407,245,299,416,417,408,427,67,76,118,195,195,211,136,128,74,62,307
1628374,Lauri Markkanen,Lauri,1610612741,CHI,21.0,68,23,45,0.338,29.7,100.3,101.5,101.5,110.2,110.5,110.5,-9.8,-9.0,-9.0,0.064,0.95,7.3,0.037,0.217,0.123,0.076,0.076,0.005180000000000001,0.005520000000000001,0.215,0.221,100.21,99.49,82.91,99.49,0.114,4183,374,862,5.5,12.7,0.434,193,265,483,397,94,432,393,393,430,446,446,454,448,448,427,419,477,212,55,115,103,103,234,225,135,138,204,266,266,120,77,61,74,64,295
203943,Noah Vonleh,Noah,1610612741,CHI,22.0,54,24,30,0.444,16.2,100.9,102.5,102.5,104.7,104.6,104.6,-3.8,-2.1,-2.1,0.059,1.1,10.5,0.074,0.265,0.167,0.095,0.096,0.00487,0.00509,0.142,0.145,99.08,98.37,81.97,98.37,0.108,1794,104,234,1.9,4.3,0.444,278,251,323,327,322,415,361,361,184,182,182,349,304,304,441,375,409,96,17,27,221,220,346,379,408,414,295,354,354,140,302,297,349,338,259
201600,Omer Asik,Omer,1610612741,CHI,31.0,18,7,11,0.389,10.1,105.5,104.5,104.5,112.1,110.9,110.9,-6.6,-6.4,-6.4,0.02,0.33,7.5,0.054,0.208,0.134,0.225,0.22699999999999998,0.00409,0.0039700000000000004,0.09,0.091,99.8,100.81,84.01,100.81,0.027,379,9,22,0.5,1.2,0.409,419,421,134,366,432,247,288,288,479,458,458,409,399,399,509,498,475,150,67,87,528,528,476,498,523,524,235,174,174,501,459,462,496,499,375
1627835,Paul Zipser,Paul,1610612741,CHI,24.0,54,17,37,0.315,15.3,97.4,97.7,97.7,109.8,109.9,109.9,-12.4,-12.2,-12.2,0.086,1.07,13.7,0.015,0.147,0.078,0.128,0.129,0.00425,0.00445,0.156,0.16,97.17,96.96,80.8,96.96,0.042,1658,81,234,1.5,4.3,0.346,278,328,422,428,342,481,468,468,422,426,426,483,476,476,332,382,297,408,191,258,417,420,462,472,348,353,452,483,483,473,331,297,392,338,476
202347,Quincy Pondexter,Quincy,1610612741,CHI,30.0,23,6,17,0.261,8.5,87.2,88.3,88.3,111.9,109.1,109.1,-24.7,-20.8,-20.8,0.078,0.82,11.7,0.035,0.103,0.066,0.14300000000000002,0.14400000000000002,0.00316,0.00398,0.151,0.152,98.73,99.34,82.78,99.34,0.019,402,14,49,0.6,2.1,0.286,393,434,186,480,457,519,512,512,474,399,399,520,513,513,370,447,370,223,335,327,467,475,513,497,370,385,327,277,277,509,440,427,488,455,504
201577,Robin Lopez,Robin,1610612741,CHI,30.0,64,23,41,0.359,26.4,100.2,101.6,101.6,107.0,107.7,107.7,-6.8,-6.1,-6.1,0.119,1.16,13.6,0.074,0.093,0.083,0.11699999999999999,0.11699999999999999,0.0053300000000000005,0.005520000000000001,0.203,0.206,99.99,99.0,82.5,99.0,0.087,3491,342,645,5.3,10.1,0.53,220,265,457,378,144,435,391,391,317,339,339,413,394,394,220,356,301,94,388,229,363,363,181,226,160,170,221,299,299,265,96,132,80,123,85
1627853,Ryan Arcidiacono,Ryan,1610612741,CHI,24.0,24,6,18,0.25,12.7,99.0,100.2,100.2,103.8,102.5,102.5,-4.8,-2.3,-2.3,0.161,2.69,38.0,0.003,0.077,0.039,0.141,0.142,0.00524,0.0055000000000000005,0.081,0.081,100.1,100.14,83.45,100.14,0.057,630,17,41,0.7,1.7,0.415,388,434,198,485,396,458,429,429,149,113,113,375,315,315,155,54,11,499,467,498,465,465,205,231,532,534,215,219,219,427,433,438,478,483,357
203930,Sean Kilpatrick,Sean,1610612741,CHI,28.0,52,22,30,0.423,12.3,101.2,101.7,101.7,110.7,110.3,110.3,-9.4,-8.6,-8.6,0.121,1.21,11.2,0.007,0.131,0.066,0.09300000000000001,0.09300000000000001,0.00452,0.00507,0.242,0.247,100.05,99.97,83.31,99.97,0.086,1334,110,294,2.1,5.7,0.374,296,274,323,342,406,405,387,387,446,436,436,449,440,440,218,342,384,485,247,326,207,208,424,384,73,75,217,234,234,277,295,271,319,269,458
203897,Zach LaVine,Zach,1610612741,CHI,23.0,24,9,15,0.375,27.3,101.6,102.6,102.6,114.8,114.7,114.7,-13.2,-12.1,-12.1,0.187,1.67,14.0,0.013,0.138,0.071,0.083,0.083,0.00442,0.00499,0.29,0.296,100.71,100.31,83.59,100.31,0.092,1369,136,355,5.7,14.8,0.383,388,401,167,370,127,389,355,355,508,506,506,487,472,472,121,215,288,449,224,300,141,137,441,408,21,23,168,206,206,228,271,251,68,39,435
