group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank
Players,201143,Al Horford,Al,1610612755,PHI,34.0,35,21,14,0.6,2.6,0.655,0.345,0.486,0.216,0.243,0.081,0.271,0.054,0.27,0.667,0.333,1.0,0.0,0.75,0.25,12,29,0.414,15,15,367,118,224,181,213,159,26,170,104,173,194,217,101,193,1,82,136,200,84,82,183
Players,202692,Alec Burks,Alec,1610612755,PHI,28.0,27,10,17,0.37,3.4,0.62,0.38,0.452,0.097,0.29,0.194,0.258,0.032,0.355,0.286,0.714,0.833,0.167,0.45,0.55,20,50,0.4,84,139,410,317,108,191,202,175,79,150,36,180,208,177,198,107,154,66,241,99,48,33,191
Players,1627732,Ben Simmons,Ben,1610612755,PHI,23.0,33,21,12,0.636,3.0,0.938,0.063,0.643,0.0,0.0,0.214,0.357,0.143,0.643,0.556,0.444,0.0,0.0,0.556,0.444,9,16,0.563,32,15,341,97,163,87,306,93,130,224,31,96,115,70,129,177,214,82,194,143,110,139,75
Players,1627788,Furkan Korkmaz,Furkan,1610612755,PHI,22.0,22,11,11,0.5,1.3,0.0,1.0,0.0,0.0,0.643,0.0,0.357,0.071,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,6,0.5,133,119,320,177,370,361,1,307,130,48,157,96,179,296,245,232,1,82,1,237,200,226,96
Players,203922,Glenn Robinson III,Glenn,1610612755,PHI,26.0,22,6,16,0.273,3.3,0.579,0.421,0.545,0.091,0.409,0.136,0.046,0.136,0.455,0.667,0.333,0.667,0.333,0.667,0.333,9,19,0.474,133,210,396,372,124,204,190,124,83,122,66,292,124,130,101,193,176,42,153,170,110,124,143
Players,203954,Joel Embiid,Joel,1610612755,PHI,26.0,26,16,10,0.615,3.1,0.723,0.277,0.388,0.102,0.184,0.0,0.428,0.071,0.286,0.368,0.632,0.833,0.167,0.48,0.52,25,47,0.532,98,49,297,114,149,146,248,211,75,195,157,67,179,206,176,131,154,66,235,105,23,44,84
Players,1626196,Josh Richardson,Josh,1610612755,PHI,26.0,30,18,12,0.6,3.3,0.576,0.424,0.316,0.158,0.395,0.0,0.289,0.053,0.158,0.333,0.667,0.8,0.2,0.545,0.455,11,33,0.333,56,31,341,118,117,205,189,242,45,126,157,148,195,265,180,114,159,59,198,141,92,70,252
Players,203124,Kyle O'Quinn,Kyle,1610612755,PHI,30.0,2,2,0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,383,321,1,1,436,361,312,307,130,224,157,297,210,296,245,232,214,82,304,237,340,394,340
Players,1629621,Marial Shayok,Marial,1610612755,PHI,24.0,1,0,1,0.0,3.3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3,0.333,414,415,28,415,125,1,312,1,130,224,1,297,210,1,245,1,214,82,304,1,283,289,252
Players,1629680,Matisse Thybulle,Matisse,1610612755,PHI,23.0,20,14,6,0.7,1.9,0.0,1.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,3,0.333,150,76,208,58,306,361,1,307,130,54,157,76,210,296,245,232,1,82,1,237,283,289,252
Players,203118,Mike Scott,Mike,1610612755,PHI,31.0,13,5,8,0.385,1.1,0.5,0.5,0.0,0.0,0.75,0.375,0.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,6,0.333,215,231,254,304,383,222,137,307,130,28,12,184,210,296,245,232,1,82,1,237,233,226,252
