season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl,differential
2020-21,1610612754,22000011,2020-12-23,NYK,IND,1610612752,1,121,107,W,14
2020-21,1610612754,22000026,2020-12-26,IND,CHI,1610612741,2,125,106,W,19
2020-21,1610612754,22000037,2020-12-27,BOS,IND,1610612738,3,108,107,W,1
2020-21,1610612754,22000048,2020-12-29,BOS,IND,1610612738,4,111,116,L,-5
2020-21,1610612754,22000062,2020-12-31,CLE,IND,1610612739,5,119,99,W,20
2020-21,1610612754,22000080,2021-01-02,NYK,IND,1610612752,6,102,106,L,-4
2020-21,1610612754,22000100,2021-01-04,IND,NOP,1610612740,7,118,116,W,2
2020-21,1610612754,22000107,2021-01-06,HOU,IND,1610612745,8,114,107,W,7
2020-21,1610612754,22000135,2021-01-09,PHX,IND,1610612756,9,117,125,L,-8
2020-21,1610612754,22000156,2021-01-11,IND,SAC,1610612758,10,122,127,L,-5
2020-21,1610612754,22000163,2021-01-12,IND,GSW,1610612744,11,104,95,W,9
2020-21,1610612754,22000178,2021-01-14,IND,POR,1610612757,12,111,87,W,24
2020-21,1610612754,22000202,2021-01-17,IND,LAC,1610612746,13,96,129,L,-33
2020-21,1610612754,22000217,2021-01-20,DAL,IND,1610612742,14,112,124,L,-12
2020-21,1610612754,22000231,2021-01-22,ORL,IND,1610612753,15,120,118,W,2
2020-21,1610612754,22000249,2021-01-24,TOR,IND,1610612761,16,102,107,L,-5
2020-21,1610612754,22000258,2021-01-25,TOR,IND,1610612761,17,129,114,W,15
2020-21,1610612754,22000271,2021-01-27,IND,CHA,1610612766,18,116,106,W,10
2020-21,1610612754,22000288,2021-01-29,IND,CHA,1610612766,19,105,108,L,-3
2020-21,1610612754,22000307,2021-01-31,PHI,IND,1610612755,20,110,119,L,-9
2020-21,1610612754,22000322,2021-02-02,MEM,IND,1610612763,21,134,116,W,18
2020-21,1610612754,22000329,2021-02-03,IND,MIL,1610612749,22,110,130,L,-20
2020-21,1610612754,22000343,2021-02-05,NOP,IND,1610612740,23,113,114,L,-1
2020-21,1610612754,22000363,2021-02-07,UTA,IND,1610612762,24,95,103,L,-8
2020-21,1610612754,22000383,2021-02-10,IND,BKN,1610612751,25,94,104,L,-10
2020-21,1610612754,22000391,2021-02-11,IND,DET,1610612765,26,111,95,W,16
2020-21,1610612754,22000407,2021-02-13,IND,ATL,1610612737,27,125,113,W,12
2020-21,1610612754,22000420,2021-02-15,CHI,IND,1610612741,28,112,120,L,-8
2020-21,1610612754,22000440,2021-02-17,IND,MIN,1610612750,29,134,128,W,6
2020-21,1610612754,22000489,2021-02-24,GSW,IND,1610612744,30,107,111,L,-4
2020-21,1610612754,22000505,2021-02-26,IND,BOS,1610612738,31,112,118,L,-6
2020-21,1610612754,22000515,2021-02-27,IND,NYK,1610612752,32,107,110,L,-3
