player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
203932,Aaron Gordon,Aaron,1610612743,DEN,25.0,50,29,21,0.58,1384.0,0.204,0.191,0.196,0.176,0.189,0.204,0.248,0.25,0.207,0.217,0.214,0.249,0.152,0.286,0.242,0.188,0.246,0.192,238,158,258,167,160,152,220,216,283,284,186,116,166,224,198,158,451,377,137,385,216,117,214,DEN
203085,Austin Rivers,Austin,1610612743,DEN,28.0,36,20,16,0.556,845.0,0.15,0.149,0.16,0.272,0.25,0.073,0.084,0.043,0.13,0.108,0.2,0.164,0.21,0.023,0.136,0.176,0.101,0.15,346,279,170,193,291,376,382,357,120,143,464,453,508,433,485,182,261,209,487,172,162,443,379,DEN
1629626,Bol Bol,Bol,1610612743,DEN,21.0,32,21,11,0.656,160.0,0.191,0.194,0.201,0.209,0.203,0.192,0.211,0.0,0.198,0.17,0.089,0.232,0.15,0.435,0.0,0.2,0.182,0.195,372,264,111,98,448,193,212,198,218,241,199,176,518,238,298,453,429,381,60,1,251,246,201,DEN
1630267,Facundo Campazzo,Facundo,1610612743,DEN,30.0,65,43,22,0.662,1425.0,0.128,0.1,0.122,0.19,0.201,0.167,0.154,0.071,0.113,0.103,0.307,0.175,0.32,0.116,0.061,0.203,0.217,0.121,81,33,274,92,155,459,503,482,261,245,259,302,447,482,496,76,302,33,341,58,265,153,462,DEN
204222,Greg Whittington,Greg,1610612743,DEN,28.0,4,3,1,0.75,12.0,0.103,0.0,0.13,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519,482,6,18,533,516,535,462,480,251,521,523,518,535,538,531,1,511,495,1,1,527,536,DEN
203210,JaMychal Green,JaMychal,1610612743,DEN,31.0,58,38,20,0.655,1120.0,0.172,0.186,0.181,0.242,0.226,0.124,0.128,0.327,0.251,0.27,0.092,0.172,0.134,0.212,0.231,0.282,0.104,0.185,157,65,236,101,224,273,236,266,158,199,356,365,110,119,101,442,285,429,199,368,443,440,244,DEN
201580,JaVale McGee,JaVale,1610612743,DEN,33.0,46,21,25,0.457,678.0,0.228,0.266,0.228,0.037,0.056,0.215,0.241,0.45,0.345,0.373,0.117,0.274,0.171,0.568,0.151,0.382,0.241,0.237,268,264,326,316,327,93,52,117,446,457,163,125,58,28,29,360,476,316,26,209,522,121,92,DEN
1627750,Jamal Murray,Jamal,1610612743,DEN,24.0,48,31,17,0.646,1704.0,0.244,0.244,0.254,0.275,0.267,0.245,0.224,0.097,0.138,0.128,0.245,0.237,0.223,0.09,0.176,0.153,0.235,0.248,251,130,182,112,102,67,84,63,114,111,116,157,383,413,414,120,436,171,381,262,98,132,68,DEN
1630210,Markus Howard,Markus,1610612743,DEN,22.0,37,24,13,0.649,205.0,0.25,0.244,0.279,0.375,0.404,0.119,0.12,0.029,0.131,0.112,0.191,0.269,0.138,0.048,0.308,0.228,0.097,0.241,338,223,137,109,436,56,83,35,21,6,373,375,513,432,470,193,469,418,461,480,336,455,79,DEN
1629008,Michael Porter Jr.,Michael,1610612743,DEN,23.0,61,40,21,0.656,1912.0,0.214,0.249,0.233,0.328,0.29,0.167,0.173,0.232,0.264,0.257,0.061,0.149,0.124,0.281,0.145,0.187,0.136,0.246,124,48,258,99,63,129,72,102,51,77,258,259,183,97,124,501,216,450,143,192,209,363,71,DEN
1628420,Monté Morris,Monté,1610612743,DEN,26.0,47,30,17,0.638,1196.0,0.161,0.176,0.176,0.152,0.157,0.146,0.143,0.042,0.102,0.088,0.23,0.106,0.183,0.121,0.192,0.101,0.11,0.169,256,143,182,118,209,331,281,290,327,352,310,330,509,505,521,136,85,278,332,284,17,427,311,DEN
203999,Nikola Jokić,Nikola,1610612743,DEN,26.0,72,47,25,0.653,2488.0,0.293,0.316,0.281,0.145,0.142,0.408,0.383,0.382,0.334,0.346,0.406,0.339,0.232,0.231,0.279,0.22,0.409,0.31,1,11,326,104,3,20,12,33,334,381,21,23,85,34,43,23,514,146,185,443,319,9,17,DEN
1628408,PJ Dozier,PJ,1610612743,DEN,24.0,50,36,14,0.72,1088.0,0.166,0.157,0.176,0.16,0.189,0.127,0.153,0.139,0.181,0.171,0.157,0.147,0.165,0.196,0.236,0.176,0.159,0.153,238,82,151,38,230,299,353,287,307,283,346,305,295,281,297,255,203,341,219,381,160,307,368,DEN
200794,Paul Millsap,Paul,1610612743,DEN,36.0,56,38,18,0.679,1162.0,0.184,0.181,0.187,0.161,0.177,0.237,0.251,0.295,0.237,0.251,0.148,0.161,0.245,0.33,0.234,0.264,0.227,0.185,180,65,196,75,214,220,264,246,306,316,127,112,127,144,129,271,251,123,113,377,416,141,242,DEN
1627885,Shaquille Harrison,Shaquille,1610612743,DEN,27.0,34,27,7,0.794,332.0,0.124,0.102,0.132,0.04,0.069,0.162,0.157,0.109,0.169,0.156,0.161,0.106,0.283,0.116,0.231,0.217,0.167,0.105,360,189,67,14,395,469,497,461,443,450,273,296,361,309,330,247,86,66,340,368,314,287,495,DEN
1628427,Vlatko Čančar,Vlatko,1610612743,DEN,24.0,41,28,13,0.683,281.0,0.132,0.147,0.137,0.141,0.153,0.118,0.121,0.212,0.176,0.182,0.106,0.154,0.367,0.1,0.185,0.144,0.129,0.142,310,177,137,73,408,449,391,441,345,358,376,371,200,290,264,396,226,13,368,273,78,383,412,DEN
203115,Will Barton,Will,1610612743,DEN,30.0,56,37,19,0.661,1736.0,0.187,0.162,0.19,0.222,0.23,0.176,0.181,0.101,0.156,0.142,0.18,0.208,0.181,0.149,0.219,0.16,0.149,0.17,180,73,213,93,100,208,340,237,199,192,242,244,373,349,369,217,377,285,272,347,113,333,305,DEN
1630192,Zeke Nnaji,Zeke,1610612743,DEN,20.0,42,30,12,0.714,397.0,0.126,0.155,0.145,0.214,0.185,0.108,0.109,0.2,0.184,0.187,0.053,0.059,0.123,0.105,0.276,0.153,0.107,0.157,303,143,120,43,380,466,359,419,211,294,398,405,212,273,252,508,19,453,362,439,97,433,356,DEN
