season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl
2018-19,1610612753,21800908,2019-02-26,ORL,NYK,1610612752,62,103,108,L
2018-19,1610612753,21800923,2019-02-28,GSW,ORL,1610612744,63,103,96,W
2018-19,1610612753,21800936,2019-03-02,ORL,IND,1610612754,64,117,112,W
2018-19,1610612753,21800948,2019-03-03,ORL,CLE,1610612739,65,93,107,L
2018-19,1610612753,21800960,2019-03-05,ORL,PHI,1610612755,66,106,114,L
2018-19,1610612753,21800978,2019-03-08,DAL,ORL,1610612742,67,111,106,W
2018-19,1610612753,21800996,2019-03-10,ORL,MEM,1610612763,68,97,105,L
2018-19,1610612753,21801015,2019-03-13,ORL,WAS,1610612764,69,90,100,L
2018-19,1610612753,21801021,2019-03-14,CLE,ORL,1610612739,70,120,91,W
2018-19,1610612753,21801046,2019-03-17,ATL,ORL,1610612737,71,101,91,W
2018-19,1610612753,21801066,2019-03-20,NOP,ORL,1610612740,72,119,96,W
2018-19,1610612753,21801080,2019-03-22,MEM,ORL,1610612763,73,123,119,W
2018-19,1610612753,21801103,2019-03-25,PHI,ORL,1610612755,74,119,98,W
2018-19,1610612753,21801109,2019-03-26,ORL,MIA,1610612748,75,104,99,W
2018-19,1610612753,21801122,2019-03-28,ORL,DET,1610612765,76,98,115,L
2018-19,1610612753,21801140,2019-03-30,ORL,IND,1610612754,77,121,116,W
2018-19,1610612753,21801156,2019-04-01,ORL,TOR,1610612761,78,109,121,L
2018-19,1610612753,21801166,2019-04-03,NYK,ORL,1610612752,79,114,100,W
2018-19,1610612753,21801181,2019-04-05,ATL,ORL,1610612737,80,149,113,W
2018-19,1610612753,21801203,2019-04-07,ORL,BOS,1610612738,81,116,108,W
2018-19,1610612753,21801222,2019-04-10,ORL,CHA,1610612766,82,122,114,W
