season,team_id,game_id,game_date,away_team,home_team,opponent_id,pf,opp_pf,wl,differential,round,game_no_in_series
2018-19,1610612753,41800111,2019-04-13,ORL,TOR,1610612761,104,101,W,3,rnd1,1
2018-19,1610612753,41800112,2019-04-16,ORL,TOR,1610612761,82,111,L,-29,rnd1,2
2018-19,1610612753,41800113,2019-04-19,TOR,ORL,1610612761,93,98,L,-5,rnd1,3
2018-19,1610612753,41800114,2019-04-21,TOR,ORL,1610612761,85,107,L,-22,rnd1,4
2018-19,1610612753,41800115,2019-04-23,ORL,TOR,1610612761,96,115,L,-19,rnd1,5
