group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
Players,202083,Wesley Matthews,Wesley,1610612749,MIL,36.0,13,11,2,0.846,33.788333333333334,1,5,0.2,1,3,0.333,1,1,1.0,4,5,9,0,0,1,0,0,3,2,4,-5,17.8,0,0,16.0,237,158,72,22,229,295,261,350,179,208,131,250,285,1,88,198,163,297,281,145,204,1,179,232,302,274,255,205,27,264,MIL
Players,1628975,Jevon Carter,Jevon,1610612749,MIL,27.0,23,15,8,0.652,41.37833333333333,6,15,0.4,2,8,0.25,0,0,0.0,0,4,4,0,2,0,1,0,7,1,14,8,19.8,1,0,22.0,158,91,238,83,210,173,163,236,136,124,186,295,305,295,288,219,250,297,155,250,123,1,285,266,196,129,245,148,27,225,MIL
Players,203507,Giannis Antetokounmpo,Giannis,1610612749,MIL,28.0,28,21,7,0.75,90.80166666666666,21,56,0.375,1,6,0.167,26,36,0.722,9,27,36,19,12,0,0,4,15,25,69,17,128.7,26,3,125.0,118,24,219,31,119,50,39,258,179,155,233,24,17,182,25,12,15,16,13,250,204,406,403,17,40,72,42,2,4,44,MIL
Players,203114,Khris Middleton,Khris,1610612749,MIL,31.0,11,8,3,0.727,32.37166666666667,3,11,0.273,1,5,0.2,0,0,0.0,3,3,6,6,3,0,0,1,8,0,7,17,20.2,2,0,20.0,258,204,115,35,234,227,195,328,179,171,218,295,305,295,114,247,217,98,116,250,204,243,300,329,255,72,242,108,27,235,MIL
Players,1626192,Pat Connaughton,Pat,1610612749,MIL,30.0,21,15,6,0.714,41.23333333333333,1,4,0.25,1,4,0.25,0,0,0.0,0,8,8,2,0,0,0,0,2,1,3,29,15.6,2,0,14.0,177,91,191,37,211,295,279,331,179,187,186,295,305,295,288,137,182,193,281,250,204,1,132,266,316,40,271,108,27,273,MIL
Players,203109,Jae Crowder,Jae,1610612749,MIL,32.0,1,1,0,1.0,4.276666666666666,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,4,3.0,0,0,4.0,425,372,1,1,394,295,356,1,179,275,1,295,305,295,288,373,388,297,281,250,204,1,1,329,316,159,383,205,27,358,MIL
Players,1628960,Grayson Allen,Grayson,1610612749,MIL,27.0,26,18,8,0.692,75.74,10,20,0.5,5,10,0.5,10,10,1.0,1,7,8,2,5,1,1,0,7,11,35,-5,48.6,0,0,54.0,137,53,238,44,148,121,138,117,70,107,42,92,120,1,205,160,182,193,78,145,123,1,285,85,116,274,163,205,27,141,MIL
Players,201609,Goran Dragic,Goran,1610612749,MIL,37.0,7,0,7,0.0,15.205,1,2,0.5,0,0,0.0,0,0,0.0,2,1,3,2,1,0,0,0,2,0,2,-4,7.6,0,0,7.0,309,418,219,418,304,295,323,117,257,325,257,295,305,295,148,319,272,193,199,250,204,1,132,329,341,260,329,205,27,328,MIL
Players,1630699,MarJon Beauchamp,MarJon,1610612749,MIL,22.0,1,1,0,1.0,4.326666666666667,0,0,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,0,0,0,0,4,2.4,0,0,2.0,425,372,1,1,393,361,396,361,257,325,257,295,305,295,205,319,300,297,281,250,204,1,1,329,382,159,394,205,27,392,MIL
Players,204060,Joe Ingles,Joe,1610612749,MIL,35.0,14,12,2,0.857,39.94166666666667,3,8,0.375,3,8,0.375,1,2,0.5,1,1,2,5,3,0,0,0,5,2,10,38,16.9,1,0,20.0,229,145,72,20,215,227,225,258,104,124,111,250,235,245,205,319,300,117,116,250,204,1,239,232,230,28,261,148,27,235,MIL
