close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
201567,Kevin Love,1610612739,CLE,C-F,29.0,21,21,0.722,103,210,0.49,0.526,-0.035
2544,LeBron James,1610612739,CLE,F-G,33.0,22,22,0.586,76,157,0.484,0.52,-0.036
2747,JR Smith,1610612739,CLE,G-F,32.0,22,22,0.634,84,142,0.592,0.524,0.068
201588,George Hill,1610612739,CLE,G,32.0,19,19,0.657,78,132,0.591,0.504,0.087
2594,Kyle Korver,1610612739,CLE,G,37.0,22,21,0.648,65,129,0.504,0.515,-0.011
201145,Jeff Green,1610612739,CLE,F,31.0,22,22,0.642,67,129,0.519,0.516,0.003
202684,Tristan Thompson,1610612739,CLE,C-F,27.0,19,18,0.733,66,121,0.545,0.516,0.029
1626204,Larry Nance Jr.,1610612739,CLE,F,25.0,20,19,0.739,58,113,0.513,0.513,0.001
203903,Jordan Clarkson,1610612739,CLE,G,26.0,18,18,0.641,27,50,0.54,0.502,0.038
203918,Rodney Hood,1610612739,CLE,G,25.0,14,13,0.651,21,41,0.512,0.527,-0.014
101181,Jose Calderon,1610612739,CLE,G,36.0,10,10,0.771,15,27,0.556,0.516,0.04
1626224,Cedi Osman,1610612739,CLE,F-G,23.0,7,6,0.611,7,11,0.636,0.515,0.122
1627790,Ante Zizic,1610612739,CLE,F-C,21.0,5,5,0.714,4,10,0.4,0.511,-0.111
