season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2017-18,101162,Marcin Gortat,Marcin,1610612764,WAS,Washington Wizards,21701222,2018-04-11T00:00:00,WAS @ ORL,L,22.7,96.4,95.8,95.8,122.8,119.1,119.1,-26.4,-23.3,-23.3,0.077,0.5,9.1,0.185,0.263,0.217,0.182,0.18600000000000003,0.005,0.0058,0.179,0.175,98.81,100.59,83.82,100.59,0.14,48,3,6,3.0,6.0,0.5,1,13054,13054,13054,13794,18002,18345,18345,21285,19802,19802,21707,20980,20980,15193,11518,16036,781,2981,1172,20987,21376,11406,10873,13244,14390,13982,10747,10744,6871,12053,14536,12053,14536,8363,1.0,22:40,2017,2018
2017-18,1628421,Devin Robinson,Devin,1610612764,WAS,Washington Wizards,21701222,2018-04-11T00:00:00,WAS @ ORL,L,13.2,108.1,113.8,113.8,83.9,85.2,85.2,24.2,28.6,28.6,0.0,0.0,0.0,0.095,0.25,0.152,0.0,0.0,0.00333,0.00333,0.083,0.082,105.2,101.72,84.76,101.72,0.085,29,1,3,1.0,3.0,0.333,1,13054,13054,13054,21099,11391,8315,8315,2922,3203,3203,3955,3033,3033,18867,13554,18867,3535,3222,4062,1,1,18810,20382,23506,23738,4675,9055,9056,13819,19115,20118,19115,20118,17065,1.0,13:13,2017,2018
2017-18,204025,Tim Frazier,Tim,1610612764,WAS,Washington Wizards,21701222,2018-04-11T00:00:00,WAS @ ORL,L,10.7,87.9,90.9,90.9,109.5,109.5,109.5,-21.7,-18.6,-18.6,0.25,2.0,33.3,0.0,0.125,0.04,0.16699999999999998,0.16699999999999998,0.0,0.0,0.138,0.144,98.52,96.81,80.68,96.81,0.0,22,0,3,0.0,3.0,0.0,1,13054,13054,13054,22371,21472,20356,20356,14941,14823,14823,20556,19724,19724,4408,3783,2639,12711,12160,19639,19853,20017,22697,23334,18707,18477,14451,16992,16992,21940,22697,20118,22697,20118,22697,1.0,10:40,2017,2018
2017-18,1626162,Kelly Oubre Jr.,Kelly,1610612764,WAS,Washington Wizards,21701222,2018-04-11T00:00:00,WAS @ ORL,L,26.6,80.4,78.2,78.2,106.2,105.5,105.5,-25.8,-27.3,-27.3,0.091,0.5,7.7,0.0,0.0,0.0,0.154,0.149,0.004,0.00431,0.19,0.202,97.53,99.26,82.72,99.26,-0.066,55,3,10,3.0,10.0,0.3,1,13054,13054,13054,10306,23288,23581,23581,13018,12499,12499,21572,21837,21854,13956,11518,17044,12711,22415,23339,19301,19176,16838,17596,11567,10807,16126,13007,13007,24936,12053,7776,12053,7776,19162,1.0,26:36,2017,2018
2017-18,203078,Bradley Beal,Bradley,1610612764,WAS,Washington Wizards,21701222,2018-04-11T00:00:00,WAS @ ORL,L,36.3,90.1,91.5,91.5,109.3,112.5,112.5,-19.2,-21.0,-21.0,0.211,1.33,16.0,0.0,0.147,0.065,0.12,0.12,0.003,0.0036,0.25,0.251,96.68,94.54,78.78,94.54,0.011,71,4,15,4.0,15.0,0.267,1,13054,13054,13054,2160,20699,20159,20159,14798,16427,16427,19900,20414,20414,6277,7000,11498,12711,10138,15114,16653,16740,20176,19823,4914,5632,17468,20284,20284,21576,9019,2788,9019,2788,20099,1.0,36:18,2017,2018
2017-18,203118,Mike Scott,Mike,1610612764,WAS,Washington Wizards,21701222,2018-04-11T00:00:00,WAS @ ORL,L,20.7,98.0,100.0,100.0,88.6,90.2,90.2,9.4,9.8,9.8,0.167,0.0,12.5,0.031,0.19,0.094,0.0,0.0,0.00364,0.00367,0.264,0.263,97.93,96.08,80.06,96.08,0.065,42,4,11,4.0,11.0,0.364,1,13054,13054,13054,15451,17172,15404,15404,4213,4737,4737,8627,8421,8424,8273,13554,13524,10950,6631,10072,1,1,18264,19691,4022,4627,15431,18136,18136,16210,9019,6432,9019,6432,16546,1.0,20:44,2017,2018
2017-18,203107,Tomas Satoransky,Tomas,1610612764,WAS,Washington Wizards,21701222,2018-04-11T00:00:00,WAS @ ORL,L,42.0,95.3,97.7,97.7,100.1,103.5,103.5,-4.8,-5.9,-5.9,0.167,2.0,21.1,0.085,0.095,0.089,0.105,0.105,0.005,0.005,0.143,0.143,100.6,97.74,81.45,97.74,0.138,86,6,13,6.0,13.0,0.462,1,13054,13054,13054,207,18510,17469,17469,9467,11346,11346,14717,15228,15228,8273,3783,8126,4282,15648,11005,15281,15392,11406,14306,17926,18679,10993,15509,15511,7001,4530,4341,4530,4341,12089,1.0,41:59,2017,2018
2017-18,202693,Markieff Morris,Markieff,1610612764,WAS,Washington Wizards,21701222,2018-04-11T00:00:00,WAS @ ORL,L,31.4,93.4,93.8,93.8,109.0,112.7,112.7,-15.6,-18.9,-18.9,0.125,2.0,10.0,0.077,0.172,0.118,0.05,0.05,0.00367,0.00436,0.24,0.242,98.97,97.16,80.97,97.16,0.115,64,5,15,5.0,15.0,0.333,1,13054,13054,13054,6077,19434,19237,19237,14660,16618,16618,18811,19836,19836,11131,3783,15382,4756,7986,7079,10136,10180,18221,17409,6000,6438,13696,16438,16438,9742,6480,2788,6480,2788,17065,1.0,31:22,2017,2018
2017-18,101133,Ian Mahinmi,Ian,1610612764,WAS,Washington Wizards,21701222,2018-04-11T00:00:00,WAS @ ORL,L,17.4,86.9,91.7,91.7,78.0,80.0,80.0,8.9,11.7,11.7,0.0,0.0,0.0,0.074,0.15,0.106,0.14300000000000002,0.145,0.002,0.00255,0.163,0.16,102.14,98.21,81.84,98.21,-0.052,36,1,5,1.0,5.0,0.2,1,13054,13054,13054,18284,21793,20073,20073,1804,2092,2092,8817,7689,7697,18867,13554,18867,5106,9842,8431,18184,18903,21785,21930,15451,16469,8611,14731,14731,24685,19115,16430,19115,16430,21382,1.0,17:21,2017,2018
2017-18,201975,Jodie Meeks,Jodie,1610612764,WAS,Washington Wizards,21701222,2018-04-11T00:00:00,WAS @ ORL,L,19.1,76.2,79.1,79.1,97.5,97.6,97.6,-21.3,-18.5,-18.5,0.167,0.0,6.3,0.0,0.133,0.039,0.0,0.0,0.00607,0.00605,0.273,0.277,107.57,105.46,87.88,105.46,0.212,43,6,14,6.0,14.0,0.429,1,13054,13054,13054,16864,23998,23440,23440,7894,7801,7801,20474,19693,19693,8273,13554,17931,12711,11406,19844,1,1,8151,9634,3427,3657,2765,4586,4586,1893,4530,3550,4530,3550,13354,1.0,19:07,2017,2018
