season,team_id,game_id,game_date,away_team,home_team,opponent,opponent_id,game_no,pf,opp_pf,wl,differential
2017-18,1610612750,21700011,2017-10-18,MIN,SAS,SAS,1610612759,1,99,107,L,-8
2017-18,1610612750,21700023,2017-10-20,UTA,MIN,UTA,1610612762,2,100,97,W,3
2017-18,1610612750,21700039,2017-10-22,MIN,OKC,OKC,1610612760,3,115,113,W,2
2017-18,1610612750,21700052,2017-10-24,IND,MIN,IND,1610612754,4,107,130,L,-23
2017-18,1610612750,21700056,2017-10-25,MIN,DET,DET,1610612765,5,101,122,L,-21
2017-18,1610612750,21700074,2017-10-27,OKC,MIN,OKC,1610612760,6,119,116,W,3
2017-18,1610612750,21700093,2017-10-30,MIN,MIA,MIA,1610612748,7,125,122,W,3
2017-18,1610612750,21700113,2017-11-01,MIN,NOP,NOP,1610612740,8,104,98,W,6
2017-18,1610612750,21700134,2017-11-04,DAL,MIN,DAL,1610612742,9,112,99,W,13
2017-18,1610612750,21700143,2017-11-05,CHA,MIN,CHA,1610612766,10,112,94,W,18
2017-18,1610612750,21700163,2017-11-08,MIN,GSW,GSW,1610612744,11,101,125,L,-24
2017-18,1610612750,21700186,2017-11-11,MIN,PHX,PHX,1610612756,12,110,118,L,-8
2017-18,1610612750,21700197,2017-11-13,MIN,UTA,UTA,1610612762,13,109,98,W,11
2017-18,1610612750,21700210,2017-11-15,SAS,MIN,SAS,1610612759,14,98,86,W,12
2017-18,1610612750,21700224,2017-11-17,MIN,DAL,DAL,1610612742,15,111,87,W,24
2017-18,1610612750,21700238,2017-11-19,DET,MIN,DET,1610612765,16,97,100,L,-3
2017-18,1610612750,21700241,2017-11-20,MIN,CHA,CHA,1610612766,17,102,118,L,-16
2017-18,1610612750,21700261,2017-11-22,ORL,MIN,ORL,1610612753,18,124,118,W,6
2017-18,1610612750,21700272,2017-11-24,MIA,MIN,MIA,1610612748,19,97,109,L,-12
2017-18,1610612750,21700288,2017-11-26,PHX,MIN,PHX,1610612756,20,119,108,W,11
2017-18,1610612750,21700300,2017-11-28,WAS,MIN,WAS,1610612764,21,89,92,L,-3
2017-18,1610612750,21700309,2017-11-29,MIN,NOP,NOP,1610612740,22,120,102,W,18
2017-18,1610612750,21700324,2017-12-01,MIN,OKC,OKC,1610612760,23,107,111,L,-4
2017-18,1610612750,21700336,2017-12-03,LAC,MIN,LAC,1610612746,24,112,106,W,6
2017-18,1610612750,21700345,2017-12-04,MIN,MEM,MEM,1610612763,25,92,95,L,-3
2017-18,1610612750,21700362,2017-12-06,MIN,LAC,LAC,1610612746,26,113,107,W,6
2017-18,1610612750,21700388,2017-12-10,DAL,MIN,DAL,1610612742,27,97,92,W,5
2017-18,1610612750,21700401,2017-12-12,PHI,MIN,PHI,1610612755,28,112,118,L,-6
2017-18,1610612750,21700416,2017-12-14,SAC,MIN,SAC,1610612758,29,119,96,W,23
2017-18,1610612750,21700434,2017-12-16,PHX,MIN,PHX,1610612756,30,106,108,L,-2
2017-18,1610612750,21700446,2017-12-18,POR,MIN,POR,1610612757,31,108,107,W,1
2017-18,1610612750,21700462,2017-12-20,MIN,DEN,DEN,1610612743,32,112,104,W,8
2017-18,1610612750,21700490,2017-12-23,MIN,PHX,PHX,1610612756,33,115,106,W,9
2017-18,1610612750,21700497,2017-12-25,MIN,LAL,LAL,1610612747,34,121,104,W,17
2017-18,1610612750,21700510,2017-12-27,DEN,MIN,DEN,1610612743,35,128,125,W,3
2017-18,1610612750,21700518,2017-12-28,MIN,MIL,MIL,1610612749,36,96,102,L,-6
2017-18,1610612750,21700538,2017-12-31,MIN,IND,IND,1610612754,37,107,90,W,17
2017-18,1610612750,21700548,2018-01-01,LAL,MIN,LAL,1610612747,38,114,96,W,18
2017-18,1610612750,21700557,2018-01-03,MIN,BKN,BKN,1610612751,39,97,98,L,-1
2017-18,1610612750,21700570,2018-01-05,MIN,BOS,BOS,1610612738,40,84,91,L,-7
2017-18,1610612750,21700584,2018-01-06,NOP,MIN,NOP,1610612740,41,116,98,W,18
2017-18,1610612750,21700594,2018-01-08,CLE,MIN,CLE,1610612739,42,127,99,W,28
2017-18,1610612750,21700611,2018-01-10,OKC,MIN,OKC,1610612760,43,104,88,W,16
2017-18,1610612750,21700623,2018-01-12,NYK,MIN,NYK,1610612752,44,118,108,W,10
