season,team,team_id,sos_v1,win_pct
2021-22,ATL,1610612737,-0.3827913279132791,0.524
2021-22,BOS,1610612738,0.02642276422764228,0.622
2021-22,CLE,1610612739,0.3497628726287263,0.537
2021-22,NOP,1610612740,0.2046070460704607,0.439
2021-22,CHI,1610612741,-0.11280487804878049,0.561
2021-22,DAL,1610612742,-0.16802168021680217,0.634
2021-22,DEN,1610612743,-0.14735772357723578,0.585
2021-22,GSW,1610612744,0.2857384823848238,0.646
2021-22,HOU,1610612745,0.43428184281842824,0.244
2021-22,LAC,1610612746,-0.03760162601626018,0.512
2021-22,LAL,1610612747,-0.203760162601626,0.402
2021-22,MIA,1610612748,-0.07317073170731708,0.646
2021-22,MIL,1610612749,-0.48492547425474253,0.622
2021-22,MIN,1610612750,0.49186991869918695,0.561
2021-22,BKN,1610612751,-0.342310298102981,0.537
2021-22,NYK,1610612752,-0.062330623306233034,0.451
2021-22,ORL,1610612753,0.41598915989159885,0.268
2021-22,IND,1610612754,-0.13719512195121944,0.305
2021-22,PHI,1610612755,-0.47899728997289975,0.622
2021-22,PHX,1610612756,-0.18699186991869918,0.78
2021-22,POR,1610612757,0.04996612466124657,0.329
2021-22,SAC,1610612758,0.3634823848238482,0.366
2021-22,SAS,1610612759,0.138550135501355,0.415
2021-22,OKC,1610612760,0.5511517615176151,0.293
2021-22,TOR,1610612761,0.013380758807588078,0.585
2021-22,UTA,1610612762,-0.4225948509485095,0.598
2021-22,MEM,1610612763,0.07012195121951216,0.683
2021-22,WAS,1610612764,-0.1971544715447154,0.427
2021-22,DET,1610612765,0.06165311653116531,0.28
2021-22,CHA,1610612766,-0.01897018970189698,0.524
