GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK
Players,200745,Andrea Bargnani,Andrea,1610612751,BKN,30.0,7,3,4,0.429,35.1,0.0,10.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,5.0,20.0,47.0,301,293,127,269,398,234,15,175,303,1,1,1,304,200,1,192,3,107
Players,202711,Bojan Bogdanović,Bojan,1610612751,BKN,27.0,26,9,17,0.346,46.8,0.0,0.0,5.3,6.6,18.4,6.6,8.6,43.4,0.0,0.0,5.9,1.3,25.1,144,182,341,327,212,234,237,28,164,346,80,256,98,200,1,250,308,298
Players,201572,Brook Lopez,Brook,1610612751,BKN,28.0,39,14,25,0.359,48.2,2.4,3.6,0.0,15.0,19.8,9.9,8.3,39.5,4.3,0.0,7.9,8.3,58.5,32,119,425,320,139,155,104,175,36,362,119,245,143,24,1,330,62,46
Players,202388,Donald Sloan,Donald,1610612751,BKN,28.0,17,5,12,0.294,47.4,0.0,0.0,1.2,0.0,19.3,10.8,9.6,43.4,0.0,2.4,8.4,4.8,20.4,216,252,264,369,175,234,237,139,303,356,156,294,101,200,392,344,165,337
Players,101127,Jarrett Jack,Jarrett,1610612751,BKN,32.0,19,8,11,0.421,44.8,3.1,4.6,0.0,1.5,16.0,6.1,5.3,41.2,0.0,2.3,6.9,4.6,38.3,203,195,251,278,295,125,70,175,291,289,77,151,117,200,385,298,180,176
Players,203900,Markel Brown,Markel,1610612751,BKN,24.0,14,7,7,0.5,50.1,6.3,6.3,3.2,9.5,17.5,6.3,15.9,54.0,0.0,0.0,4.8,1.6,50.5,242,215,188,188,76,35,37,65,98,327,78,400,40,200,1,186,300,85
Players,1626178,Rondae Hollis-Jefferson,Rondae,1610612751,BKN,21.0,9,3,6,0.333,47.1,0.0,0.0,0.0,0.0,62.5,16.7,25.0,66.7,0.0,0.0,8.3,4.2,5.0,289,293,174,330,200,234,237,175,303,431,322,422,13,200,1,335,199,395
Players,203930,Sean Kilpatrick,Sean,1610612751,BKN,26.0,7,1,6,0.143,59.0,0.0,0.0,0.0,0.0,21.1,0.0,26.3,63.2,0.0,5.3,5.3,0.0,31.1,301,362,174,400,16,234,237,175,303,373,1,423,25,200,422,203,326,244
Players,203508,Sergey Karasev,Sergey,1610612751,BKN,22.0,1,1,0,1.0,47.4,0.0,0.0,0.0,0.0,50.0,25.0,0.0,0.0,0.0,0.0,12.5,0.0,36.3,404,362,1,1,182,234,237,175,303,428,399,1,399,200,1,401,326,198
Players,203499,Shane Larkin,Shane,1610612751,BKN,23.0,27,11,16,0.407,49.6,1.5,0.0,2.3,4.5,22.0,10.6,10.6,39.4,0.0,0.8,4.5,4.5,33.6,131,157,324,288,90,196,237,94,216,379,151,321,144,200,280,173,182,226
Players,201152,Thaddeus Young,Thaddeus,1610612751,BKN,28.0,38,13,25,0.342,50.2,4.9,4.1,1.6,13.1,21.7,11.9,7.8,45.1,0.8,0.8,5.3,4.9,44.7,38,129,425,329,73,61,86,119,56,378,180,224,81,146,290,210,161,126
Players,203080,Thomas Robinson,Thomas,1610612751,BKN,25.0,10,4,6,0.4,48.8,15.4,15.4,15.4,30.8,30.8,15.4,0.0,61.5,0.0,0.0,7.7,0.0,72.3,277,270,174,291,118,4,6,3,10,411,291,1,26,200,1,322,326,16
Players,201961,Wayne Ellington,Wayne,1610612751,BKN,28.0,25,10,15,0.4,44.7,1.8,0.0,3.6,1.8,15.5,13.6,2.7,29.1,0.0,0.9,4.5,2.7,15.2,151,176,313,291,299,181,237,48,284,276,241,111,316,200,299,173,259,365
Players,203186,Willie Reed,Willie,1610612751,BKN,26.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404,408,31,408,427,234,237,175,303,1,1,1,399,200,1,1,326,400
