PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK
1631260,AJ Green,AJ,1610612749,MIL,25.0,5,1,4,0.2,27.0,0.0,2.4,0.0,0.0,6.0,6.2,7.2,21.2,0.2,0.0,2.6,0.4,18.0,115,139,75,154,78,165,37,149,186,101,121,152,90,118,1,174,156,89
203932,Aaron Gordon,Aaron,1610612743,DEN,29.0,14,7,7,0.5,37.3,1.9,2.9,2.1,7.6,13.1,10.1,12.9,41.6,0.4,1.4,2.4,3.6,30.3,36,39,197,84,22,51,23,30,37,200,176,210,7,84,211,161,29,40
1628988,Aaron Holiday,Aaron,1610612745,HOU,28.0,3,3,0,1.0,9.1,1.0,1.0,0.0,1.3,4.7,4.3,5.3,12.0,0.0,0.0,1.0,1.0,6.0,176,88,1,1,147,94,90,149,138,87,93,119,130,160,1,69,96,158
1630174,Aaron Nesmith,Aaron,1610612754,IND,25.0,18,13,5,0.722,28.8,1.6,1.4,1.8,3.2,7.2,9.6,4.2,27.9,0.8,0.7,3.8,2.2,26.2,1,1,156,21,68,68,75,43,85,123,166,101,61,37,178,213,62,52
1630598,Aaron Wiggins,Aaron,1610612760,OKC,26.0,17,12,5,0.706,13.7,1.1,1.1,1.1,2.5,3.6,3.4,2.5,11.3,0.2,0.2,0.9,0.5,12.2,23,16,156,37,129,92,86,68,98,74,81,65,134,114,109,68,143,116
1642349,Ajay Mitchell,Ajay,1610612760,OKC,22.0,10,7,3,0.7,7.1,1.2,0.3,0.7,1.8,2.2,2.4,1.8,7.0,0.0,0.4,0.7,0.5,5.9,61,39,57,39,164,82,156,108,127,50,66,49,156,160,137,59,144,160
201143,Al Horford,Al,1610612738,BOS,39.0,11,6,5,0.545,31.6,0.5,1.3,1.0,2.7,10.4,10.8,7.5,28.9,1.3,0.3,2.7,1.0,23.0,51,46,156,77,56,147,80,71,92,170,184,156,57,11,121,182,96,67
202692,Alec Burks,Alec,1610612748,MIA,33.0,1,0,1,0.0,15.2,0.0,0.0,0.0,0.0,3.0,7.0,3.0,22.0,0.0,0.0,0.0,0.0,11.4,212,180,10,180,121,165,169,149,186,65,136,73,86,160,1,1,188,120
1627936,Alex Caruso,Alex,1610612760,OKC,31.0,18,13,5,0.722,23.1,2.3,1.1,2.1,2.8,5.7,6.3,3.8,18.8,0.5,0.2,2.8,1.9,22.1,1,1,156,21,89,36,89,33,91,99,123,93,100,61,86,185,67,70
203458,Alex Len,Alex,1610612747,LAL,31.0,2,0,2,0.0,1.8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,2.4,199,180,24,180,212,165,169,149,186,27,20,1,212,160,1,1,144,198
1630578,Alperen Sengun,Alperen,1610612745,HOU,22.0,7,3,4,0.429,36.6,3.3,3.1,0.7,15.4,10.0,8.4,8.7,24.6,0.4,0.7,3.7,5.0,47.7,86,88,75,101,24,16,17,107,2,164,156,176,75,73,177,212,11,8
1641708,Amen Thompson,Amen,1610612745,HOU,22.0,7,3,4,0.429,33.1,2.7,2.4,4.3,10.6,11.1,9.1,9.0,25.4,0.9,0.9,2.6,3.3,34.9,86,88,75,101,46,24,35,3,13,175,161,177,71,30,186,172,36,27
1641748,Andre Jackson Jr.,Andre,1610612749,MIL,23.0,2,0,2,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,199,180,24,180,208,165,169,149,186,1,1,1,212,160,1,1,188,215
1629614,Andrew Nembhard,Andrew,1610612754,IND,25.0,18,13,5,0.722,33.1,2.1,0.8,1.8,3.1,7.9,10.7,5.7,33.2,0.2,0.6,2.6,2.4,28.3,1,1,156,21,45,44,107,42,87,134,183,124,32,115,166,170,53,45
203952,Andrew Wiggins,Andrew,1610612748,MIA,30.0,4,0,4,0.0,30.6,1.0,0.5,0.8,3.0,9.0,9.5,8.5,32.0,1.3,0.5,1.5,1.5,20.5,153,180,75,180,60,94,138,101,88,151,164,172,40,12,149,97,80,76
1641710,Anthony Black,Anthony,1610612753,ORL,21.0,5,1,4,0.2,17.7,1.0,1.6,1.2,4.4,5.6,5.8,3.2,12.0,0.2,0.2,1.6,2.0,16.1,115,139,75,154,110,94,66,64,65,98,118,78,130,118,96,104,63,99
1630162,Anthony Edwards,Anthony,1610612750,MIN,23.0,15,9,6,0.6,39.0,3.5,2.7,2.9,10.7,12.9,11.7,8.1,33.1,0.7,0.7,2.1,4.2,45.9,27,28,186,51,13,11,27,17,12,197,203,165,35,42,169,148,17,10
1630574,Ariel Hukporti,Ariel,1610612752,NYK,23.0,3,1,2,0.333,1.5,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.3,2.1,176,139,24,132,219,165,169,149,138,1,1,1,218,160,1,1,163,200
1641709,Ausar Thompson,Ausar,1610612765,DET,22.0,6,2,4,0.333,22.5,2.5,2.7,2.0,8.0,7.5,8.0,6.5,23.7,0.8,1.0,4.2,3.8,23.4,104,121,75,132,91,27,27,34,28,128,153,140,78,32,192,215,23,66
