player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,travel,double_dribble,discontinued_dribble,off_three_sec,inbound,backcourt,off_goaltending,palming,off_foul,def_three_sec,charge,def_goaltending,lane,jump_ball,kicked_ball,gp_rank,w_rank,l_rank,w_pct_rank,travel_rank,double_dribble_rank,discontinued_dribble_rank,off_three_sec_rank,inbound_rank,backcourt_rank,off_goaltending_rank,palming_rank,off_foul_rank,def_three_sec_rank,charge_rank,def_goaltending_rank,lane_rank,jump_ball_rank,kicked_ball_rank,team
1630197,Aleksej Pokusevski,Aleksej,1610612766,CHA,22.0,28,14,14,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,399,361,162,300,239,71,44,84,20,143,80,44,380,130,302,74,36,12,201,CHA
1641735,Amari Bailey,Amari,1610612766,CHA,20.0,10,1,9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493,538,118,554,393,71,44,84,20,143,80,44,448,238,302,206,36,12,321,CHA
1641706,Brandon Miller,Brandon,1610612766,CHA,21.0,74,18,56,0.243,7.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,20.0,5.0,2.0,6.0,0.0,0.0,6.0,87,316,563,491,74,4,11,33,20,143,80,3,44,23,145,31,36,12,24,CHA
1631121,Bryce McGowens,Bryce,1610612766,CHA,21.0,59,11,48,0.186,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,225,392,539,520,158,14,44,84,20,44,80,44,292,238,302,206,36,12,321,CHA
1628998,Cody Martin,Cody,1610612766,CHA,28.0,28,7,21,0.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,399,440,253,474,239,71,44,84,20,143,80,44,448,71,302,206,36,12,321,CHA
202722,Dāvis Bertāns,Dāvis,1610612766,CHA,31.0,43,20,23,0.465,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,330,297,272,350,393,71,44,84,20,44,80,44,233,238,302,206,36,12,201,CHA
1628373,Frank Ntilikina,Frank,1610612766,CHA,25.0,5,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536,560,64,560,393,71,44,84,20,143,80,44,448,238,302,206,36,12,321,CHA
1629684,Grant Williams,Grant,1610612766,CHA,25.0,76,34,42,0.447,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,2.0,1.0,0.0,0.0,1.0,61,165,515,358,43,71,44,33,20,143,80,44,23,238,145,120,36,12,201,CHA
202397,Ish Smith,Ish,1610612766,CHA,35.0,43,6,37,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,330,458,475,545,393,71,44,84,20,143,80,44,380,238,302,206,36,12,321,CHA
1630550,JT Thor,JT,1610612766,CHA,21.0,63,16,47,0.254,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,191,343,534,473,239,14,44,84,20,143,26,44,380,130,302,46,36,12,201,CHA
