season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl,differential
2023-24,1610612751,22300067,2023-10-25,CLE,BKN,1610612739,1,113,114,L,-1
2023-24,1610612751,22300084,2023-10-27,BKN,DAL,1610612742,2,120,125,L,-5
2023-24,1610612751,22300101,2023-10-30,BKN,CHA,1610612766,3,133,121,W,12
2023-24,1610612751,22300119,2023-11-01,BKN,MIA,1610612748,4,109,105,W,4
2023-24,1610612751,22300004,2023-11-03,BKN,CHI,1610612741,5,109,107,W,2
2023-24,1610612751,22300136,2023-11-04,BOS,BKN,1610612738,6,114,124,L,-10
2023-24,1610612751,22300149,2023-11-06,MIL,BKN,1610612749,7,125,129,L,-4
2023-24,1610612751,22300160,2023-11-08,LAC,BKN,1610612746,8,100,93,W,7
2023-24,1610612751,22300010,2023-11-10,BKN,BOS,1610612738,9,107,121,L,-14
2023-24,1610612751,22300178,2023-11-12,WAS,BKN,1610612764,10,102,94,W,8
2023-24,1610612751,22300020,2023-11-14,ORL,BKN,1610612753,11,124,104,W,20
2023-24,1610612751,22300200,2023-11-16,BKN,MIA,1610612748,12,115,122,L,-7
2023-24,1610612751,22300208,2023-11-19,PHI,BKN,1610612755,13,99,121,L,-22
2023-24,1610612751,22300227,2023-11-22,BKN,ATL,1610612737,14,145,147,L,-2
2023-24,1610612751,22300240,2023-11-25,MIA,BKN,1610612748,15,112,97,W,15
2023-24,1610612751,22300250,2023-11-26,CHI,BKN,1610612741,16,118,109,W,9
2023-24,1610612751,22300054,2023-11-28,TOR,BKN,1610612761,17,115,103,W,12
2023-24,1610612751,22300266,2023-11-30,CHA,BKN,1610612766,18,128,129,L,-1
2023-24,1610612751,22300282,2023-12-02,ORL,BKN,1610612753,19,129,101,W,28
2023-24,1610612751,22301209,2023-12-06,BKN,ATL,1610612737,20,114,113,W,1
2023-24,1610612751,22301219,2023-12-08,WAS,BKN,1610612764,21,124,97,W,27
2023-24,1610612751,22300303,2023-12-11,BKN,SAC,1610612758,22,118,131,L,-13
