season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,available_flag,season_start,season_end,is_home,home,away,MON
2019-20,1610612766,CHA,Charlotte Hornets,21900970,2020-03-11,CHA @ MIA,W,48.0,0.585,0.415,0.367,0.018,0.468,0.083,0.165,0.22,0.349,0.45,0.55,0.647,0.353,0.541,0.459,0,0,0,0,139,1406,709,2012,1944,128,1535,925,231,1761,1463,644,1867,247,1521,587,1,2019,2020,False,MIA,CHA,MAR
2019-20,1610612766,CHA,Charlotte Hornets,21900957,2020-03-09,CHA @ ATL,L,58.0,0.538,0.462,0.435,0.058,0.413,0.072,0.152,0.138,0.377,0.433,0.567,0.947,0.053,0.633,0.367,0,0,0,0,1,1784,327,1722,1386,347,1683,1138,1242,1566,1566,543,340,1777,766,1350,1,2019,2020,False,ATL,CHA,MAR
2019-20,1610612766,CHA,Charlotte Hornets,21900940,2020-03-07,CHA vs. HOU,W,48.0,0.543,0.457,0.407,0.037,0.417,0.12,0.176,0.204,0.37,0.636,0.364,1.0,0.0,0.784,0.216,0,0,0,0,139,1756,362,1878,1718,337,983,770,349,1625,247,1860,1,1785,50,2063,1,2019,2020,True,CHA,HOU,MAR
2019-20,1610612766,CHA,Charlotte Hornets,21900926,2020-03-05,CHA vs. DEN,L,48.0,0.571,0.429,0.446,0.036,0.348,0.134,0.205,0.125,0.411,0.64,0.36,0.615,0.385,0.632,0.368,0,0,0,0,139,1528,569,1650,1750,825,783,408,1427,1245,235,1877,1946,160,770,1330,1,2019,2020,True,CHA,DEN,MAR
2019-20,1610612766,CHA,Charlotte Hornets,21900909,2020-03-03,CHA vs. SAS,L,48.0,0.646,0.354,0.524,0.078,0.35,0.078,0.126,0.136,0.447,0.519,0.481,0.917,0.083,0.641,0.359,0,0,0,0,139,747,1368,960,1058,819,1601,1509,1269,863,947,1156,485,1580,697,1407,1,2019,2020,True,CHA,SAS,MAR
2019-20,1610612766,CHA,Charlotte Hornets,21900895,2020-03-01,CHA vs. MIL,L,48.0,0.635,0.365,0.612,0.094,0.282,0.047,0.106,0.235,0.518,0.577,0.423,0.875,0.125,0.647,0.353,0,0,0,0,139,879,1234,300,812,1446,1962,1790,150,301,544,1560,778,1271,663,1446,1,2019,2020,True,CHA,MIL,MAR
2019-20,1610612766,CHA,Charlotte Hornets,21900879,2020-02-28,CHA @ TOR,W,48.0,0.615,0.385,0.424,0.0,0.394,0.172,0.182,0.061,0.424,0.619,0.381,0.769,0.231,0.676,0.324,0,0,0,0,139,1085,1023,1788,2042,467,360,691,2034,1097,331,1782,1416,657,442,1669,1,2019,2020,False,TOR,CHA,FEB
2019-20,1610612766,CHA,Charlotte Hornets,21900864,2020-02-26,CHA vs. NYK,W,48.0,0.639,0.361,0.542,0.019,0.28,0.056,0.178,0.178,0.523,0.586,0.414,0.8,0.2,0.641,0.359,0,0,0,0,139,850,1269,791,1929,1455,1878,750,626,271,486,1619,1231,801,697,1407,1,2019,2020,True,CHA,NYK,FEB
2019-20,1610612766,CHA,Charlotte Hornets,21900857,2020-02-25,CHA @ IND,L,48.0,0.645,0.355,0.525,0.1,0.375,0.163,0.1,0.15,0.425,0.571,0.429,1.0,0.0,0.71,0.29,0,0,0,0,139,758,1352,955,730,598,447,1853,1026,1088,576,1515,1,1785,283,1834,1,2019,2020,False,IND,CHA,FEB
2019-20,1610612766,CHA,Charlotte Hornets,21900836,2020-02-22,CHA vs. BKN,L,48.0,0.602,0.398,0.442,0.023,0.419,0.233,0.14,0.058,0.419,0.632,0.368,0.833,0.167,0.71,0.29,0,0,0,0,139,1236,872,1689,1864,324,70,1330,2044,1155,267,1839,1039,999,283,1834,1,2019,2020,True,CHA,BKN,FEB
