season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away,MON
2019-20,1610612766,CHA,Charlotte Hornets,21900970,2020-03-11,CHA @ MIA,W,48.0,120.2,118.5,106.9,107.7,13.3,10.8,0.541,1.43,15.4,0.391,0.783,0.587,0.152,0.555,0.594,91.2,91.5,76.25,92,0.533,1,1,1,1,139,465,878,435,1521,1440,1588,73,501,84,1296,744,667,2053,762,1,2019,2020,False,MIA,CHA,MAR
2019-20,1610612766,CHA,Charlotte Hornets,21900957,2020-03-09,CHA @ ATL,L,58.0,124.2,125.5,127.8,132.4,-3.6,-7.0,0.633,6.2,20.4,0.228,0.638,0.413,0.045,0.563,0.605,92.3,90.21,75.17,110,0.495,1,1060,1060,1060,1,185,2067,1454,766,10,360,1498,1950,2031,12,660,554,2095,1092,1,2019,2020,False,ATL,CHA,MAR
2019-20,1610612766,CHA,Charlotte Hornets,21900940,2020-03-07,CHA vs. HOU,W,48.0,117.4,117.4,106.7,107.6,10.7,9.8,0.784,1.71,22.8,0.194,0.651,0.443,0.185,0.636,0.667,92.4,92.0,76.67,92,0.576,1,1,1,1,139,526,874,485,50,1027,76,1812,1878,1860,1806,120,116,2031,379,1,2019,2020,True,CHA,HOU,MAR
2019-20,1610612766,CHA,Charlotte Hornets,21900926,2020-03-05,CHA vs. DEN,L,48.0,118.7,120.4,124.2,122.6,-5.4,-2.2,0.632,1.71,18.8,0.293,0.659,0.476,0.151,0.578,0.627,93.1,93.0,77.5,93,0.459,1,1060,1060,1060,139,377,1836,1151,770,1005,694,754,1824,1465,1260,498,339,1991,1438,1,2019,2020,True,CHA,DEN,MAR
2019-20,1610612766,CHA,Charlotte Hornets,21900909,2020-03-03,CHA vs. SAS,L,48.0,110.8,113.2,112.1,113.0,-1.2,0.1,0.641,1.47,18.9,0.37,0.791,0.573,0.187,0.549,0.573,92.9,91.5,76.25,91,0.47,1,1060,1060,1060,139,812,1290,1053,697,1376,651,128,425,146,1825,809,957,2053,1323,1,2019,2020,True,CHA,SAS,MAR
2019-20,1610612766,CHA,Charlotte Hornets,21900895,2020-03-01,CHA vs. MIL,L,48.0,86.4,87.6,94.7,95.9,-8.3,-8.2,0.647,2.2,16.5,0.222,0.685,0.436,0.103,0.396,0.423,98.3,97.0,80.83,97,0.426,1,1060,1060,1060,139,2069,219,1548,663,473,1349,1543,1593,1915,325,2082,2106,1621,1720,1,2019,2020,True,CHA,MIL,MAR
2019-20,1610612766,CHA,Charlotte Hornets,21900879,2020-02-28,CHA @ TOR,W,48.0,103.1,104.2,97.2,100.0,5.9,4.2,0.676,1.28,17.4,0.292,0.721,0.543,0.189,0.519,0.556,97.4,95.5,79.58,95,0.584,1,1,1,1,139,1489,360,854,442,1676,1079,763,1240,404,1854,1161,1182,1799,325,1,2019,2020,False,TOR,CHA,FEB
2019-20,1610612766,CHA,Charlotte Hornets,21900864,2020-02-26,CHA vs. NYK,W,48.0,109.2,113.8,106.9,106.3,2.3,7.5,0.641,1.79,18.7,0.319,0.636,0.473,0.149,0.53,0.569,96.2,94.5,78.75,94,0.531,1,1,1,1,139,768,769,626,697,903,715,481,1960,1510,1225,1025,999,1911,785,1,2019,2020,True,CHA,NYK,FEB
2019-20,1610612766,CHA,Charlotte Hornets,21900857,2020-02-25,CHA @ IND,L,48.0,80.9,80.0,119.3,121.4,-38.5,-41.4,0.71,2.0,15.9,0.235,0.757,0.419,0.11,0.387,0.396,99.3,99.0,82.5,100,0.247,1,1060,1060,1060,139,2115,1790,2109,283,619,1481,1411,784,2009,439,2098,2114,1321,2113,1,2019,2020,False,IND,CHA,FEB
2019-20,1610612766,CHA,Charlotte Hornets,21900836,2020-02-22,CHA vs. BKN,L,48.0,84.9,87.8,119.3,117.3,-34.4,-29.6,0.71,1.69,16.4,0.238,0.816,0.491,0.133,0.42,0.442,98.8,98.0,81.67,98,0.325,1,1060,1060,1060,139,2066,1589,2080,283,1045,1379,1384,232,1199,833,2036,2081,1473,2087,1,2019,2020,True,CHA,BKN,FEB
