season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,available_flag,season_start,season_end,is_home,home,away
2020-21,1610612743,DEN,Denver Nuggets,22001076,2021-05-16,DEN @ POR,L,48.0,0.622,0.378,0.517,0.138,0.362,0.095,0.121,0.181,0.379,0.333,0.667,0.714,0.286,0.455,0.545,0,0,0,0,113,919,1237,1006,310,848,1273,1550,560,1502,1984,144,1738,387,2022,136,1,2020,2021,False,POR,DEN
2020-21,1610612744,GSW,Golden State Warriors,22001070,2021-05-16,GSW vs. MEM,W,48.0,0.53,0.47,0.46,0.088,0.398,0.15,0.142,0.212,0.372,0.615,0.385,0.667,0.333,0.634,0.366,0,0,0,0,113,1801,359,1548,902,546,461,1193,248,1584,341,1806,1862,223,796,1347,1,2020,2021,True,GSW,MEM
2020-21,1610612751,BKN,Brooklyn Nets,22001067,2021-05-16,BKN vs. CLE,W,48.0,0.639,0.361,0.504,0.098,0.39,0.179,0.106,0.228,0.407,0.677,0.323,0.875,0.125,0.745,0.255,0,0,0,0,113,752,1404,1139,775,603,235,1761,161,1263,150,2009,864,1237,153,2003,1,2020,2021,True,BKN,CLE
2020-21,1610612739,CLE,Cleveland Cavaliers,22001067,2021-05-16,CLE @ BKN,L,48.0,0.541,0.459,0.477,0.037,0.33,0.073,0.193,0.138,0.44,0.423,0.577,0.417,0.583,0.421,0.579,0,0,0,0,113,1741,419,1397,1779,1155,1586,437,1190,914,1608,538,2155,6,2081,76,1,2020,2021,False,BKN,CLE
2020-21,1610612758,SAC,Sacramento Kings,22001077,2021-05-16,SAC vs. UTA,L,48.0,0.667,0.333,0.667,0.061,0.273,0.192,0.061,0.131,0.606,0.576,0.424,0.556,0.444,0.571,0.429,0,0,0,0,113,485,1647,87,1373,1609,158,2117,1308,45,562,1593,2087,61,1324,812,1,2020,2021,True,SAC,UTA
2020-21,1610612761,TOR,Toronto Raptors,22001079,2021-05-16,TOR vs. IND,L,48.0,0.608,0.392,0.478,0.035,0.319,0.088,0.204,0.08,0.442,0.407,0.593,0.833,0.167,0.538,0.462,0,0,0,0,113,1077,1082,1388,1819,1249,1371,327,1944,893,1698,454,1097,977,1591,559,1,2020,2021,True,TOR,IND
2020-21,1610612757,POR,Portland Trail Blazers,22001076,2021-05-16,POR vs. DEN,W,48.0,0.506,0.494,0.424,0.076,0.409,0.098,0.167,0.038,0.348,0.571,0.429,0.444,0.556,0.522,0.478,0,0,0,0,113,1933,223,1805,1117,466,1220,789,2135,1756,571,1553,2153,7,1726,432,1,2020,2021,True,POR,DEN
2020-21,1610612753,ORL,Orlando Magic,22001075,2021-05-16,ORL @ PHI,L,48.0,0.632,0.368,0.444,0.034,0.256,0.137,0.299,0.171,0.41,0.538,0.462,0.9,0.1,0.639,0.361,0,0,0,0,113,823,1333,1666,1848,1734,636,10,680,1222,817,1331,706,1397,755,1397,1,2020,2021,False,PHI,ORL
2020-21,1610612742,DAL,Dallas Mavericks,22001071,2021-05-16,DAL @ MIN,L,48.0,0.582,0.418,0.463,0.149,0.397,0.058,0.14,0.149,0.314,0.679,0.321,0.813,0.188,0.727,0.273,0,0,0,0,113,1357,801,1528,232,555,1805,1218,1004,1938,144,2012,1260,875,229,1917,1,2020,2021,False,MIN,DAL
2020-21,1610612755,PHI,Philadelphia 76ers,22001075,2021-05-16,PHI vs. ORL,W,48.0,0.574,0.426,0.422,0.047,0.445,0.18,0.133,0.141,0.375,0.667,0.333,0.895,0.105,0.761,0.239,0,0,0,0,113,1445,713,1817,1623,269,229,1345,1145,1543,159,1965,765,1382,106,2053,1,2020,2021,True,PHI,ORL
