season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away
2020-21,1610612762,UTA,Utah Jazz,42000144,2021-05-31,UTA @ MEM,W,48.0,12.0,13.0,20.0,40.0,17.0,15.0,19.0,64.0,0,0,0,0,7,100,72,8,102,115,111,154,164,1,2020,2021,False,MEM,UTA
2020-21,1610612755,PHI,Philadelphia 76ers,42000104,2021-05-31,PHI @ WAS,L,48.0,14.0,12.0,7.0,40.0,16.0,17.0,21.0,48.0,0,0,0,0,7,85,86,123,102,102,122,164,112,1,2020,2021,False,WAS,PHI
2020-21,1610612764,WAS,Washington Wizards,42000104,2021-05-31,WAS vs. PHI,W,48.0,16.0,17.0,21.0,48.0,14.0,12.0,7.0,40.0,0,0,0,0,7,57,39,5,50,81,79,38,59,1,2020,2021,True,WAS,PHI
2020-21,1610612763,MEM,Memphis Grizzlies,42000144,2021-05-31,MEM vs. UTA,L,48.0,17.0,15.0,19.0,64.0,12.0,13.0,20.0,40.0,0,0,0,0,7,46,53,15,7,56,86,157,59,1,2020,2021,True,MEM,UTA
2020-21,1610612751,BKN,Brooklyn Nets,42000114,2021-05-30,BKN @ BOS,W,48.0,18.0,15.0,9.0,42.0,15.0,18.0,12.0,32.0,0,0,0,0,7,34,53,95,82,87,133,95,17,1,2020,2021,False,BOS,BKN
2020-21,1610612738,BOS,Boston Celtics,42000114,2021-05-30,BOS vs. BKN,L,48.0,15.0,18.0,12.0,32.0,18.0,15.0,9.0,42.0,0,0,0,0,7,70,35,58,143,126,111,59,70,1,2020,2021,True,BOS,BKN
2020-21,1610612737,ATL,Atlanta Hawks,42000134,2021-05-30,ATL vs. NYK,W,48.0,22.0,2.0,12.0,30.0,6.0,9.0,9.0,42.0,0,0,0,0,7,17,166,58,155,14,44,59,70,1,2020,2021,True,ATL,NYK
2020-21,1610612752,NYK,New York Knicks,42000134,2021-05-30,NYK @ ATL,L,48.0,6.0,9.0,9.0,42.0,22.0,2.0,12.0,30.0,0,0,0,0,7,155,120,95,82,151,2,95,8,1,2020,2021,False,ATL,NYK
2020-21,1610612746,LAC,LA Clippers,42000174,2021-05-30,LAC @ DAL,W,48.0,5.0,10.0,17.0,44.0,11.0,14.0,4.0,42.0,0,0,0,0,7,158,109,21,67,47,100,13,70,1,2020,2021,False,DAL,LAC
2020-21,1610612756,PHX,Phoenix Suns,42000154,2021-05-30,PHX @ LAL,W,48.0,19.0,8.0,16.0,44.0,12.0,7.0,13.0,36.0,0,0,0,0,7,29,128,27,67,56,25,114,38,1,2020,2021,False,LAL,PHX
