season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end
2024-25,1610612754,IND,Indiana Pacers,42400402,2025-06-08T00:00:00,IND @ OKC,L,48.0,12.8,7.5,6.8,25.5,10.5,6.8,3.0,31.5,0,0,0,85,11,63,130,117,135,67,20,8,58,1,2024,2025
2024-25,1610612760,OKC,Oklahoma City Thunder,42400402,2025-06-08T00:00:00,OKC vs. IND,W,48.0,10.5,6.8,3.0,31.5,12.8,7.5,6.8,25.5,0,0,0,1,11,91,139,156,100,99,32,43,27,1,2024,2025
2024-25,1610612754,IND,Indiana Pacers,42400401,2025-06-05T00:00:00,IND @ OKC,W,48.0,3.0,9.0,7.5,25.5,8.3,8.3,8.3,34.5,0,0,0,1,11,166,105,105,135,35,40,65,82,1,2024,2025
2024-25,1610612760,OKC,Oklahoma City Thunder,42400401,2025-06-05T00:00:00,OKC vs. IND,L,48.0,8.3,8.3,8.3,34.5,3.0,9.0,7.5,25.5,0,0,0,85,11,125,119,93,72,3,51,54,27,1,2024,2025
2024-25,1610612754,IND,Indiana Pacers,42400306,2025-05-31T00:00:00,IND vs. NYK,W,48.0,25.5,9.0,18.8,37.5,9.8,11.3,7.5,40.5,0,0,0,1,11,3,105,7,41,54,91,54,136,1,2024,2025
2024-25,1610612752,NYK,New York Knicks,42400306,2025-05-31T00:00:00,NYK @ IND,L,48.0,9.8,11.3,7.5,40.5,25.5,9.0,18.8,37.5,0,0,0,85,11,104,66,105,22,165,51,161,118,1,2024,2025
2024-25,1610612754,IND,Indiana Pacers,42400305,2025-05-29T00:00:00,IND @ NYK,L,48.0,15.0,5.3,12.0,25.5,11.3,9.8,11.3,45.0,0,0,0,85,11,43,155,40,135,81,66,114,159,1,2024,2025
2024-25,1610612752,NYK,New York Knicks,42400305,2025-05-29T00:00:00,NYK vs. IND,W,48.0,11.3,9.8,11.3,45.0,15.0,5.3,12.0,25.5,0,0,0,1,11,79,93,50,8,122,10,120,27,1,2024,2025
2024-25,1610612750,MIN,Minnesota Timberwolves,42400315,2025-05-28T00:00:00,MIN @ OKC,L,48.0,14.3,6.8,8.3,31.5,13.5,6.8,14.3,40.5,0,0,0,85,11,48,139,93,100,107,20,143,136,1,2024,2025
2024-25,1610612760,OKC,Oklahoma City Thunder,42400315,2025-05-28T00:00:00,OKC vs. MIN,W,48.0,13.5,6.8,14.3,40.5,14.3,6.8,8.3,31.5,0,0,0,1,11,57,139,23,22,115,20,65,58,1,2024,2025
2024-25,1610612752,NYK,New York Knicks,42400304,2025-05-27T00:00:00,NYK @ IND,L,48.0,6.8,11.3,6.8,33.0,15.0,12.0,16.5,37.5,0,0,0,85,11,144,66,117,90,122,104,153,118,1,2024,2025
2024-25,1610612754,IND,Indiana Pacers,42400304,2025-05-27T00:00:00,IND vs. NYK,W,48.0,15.0,12.0,16.5,37.5,6.8,11.3,6.8,33.0,0,0,0,1,11,43,60,13,41,19,91,43,70,1,2024,2025
2024-25,1610612760,OKC,Oklahoma City Thunder,42400314,2025-05-26T00:00:00,OKC @ MIN,W,48.0,16.5,18.0,3.8,31.5,18.8,22.5,9.8,34.5,0,0,0,1,11,31,7,149,100,150,167,88,82,1,2024,2025
2024-25,1610612750,MIN,Minnesota Timberwolves,42400314,2025-05-26T00:00:00,MIN vs. OKC,L,48.0,18.8,22.5,9.8,34.5,16.5,18.0,3.8,31.5,0,0,0,85,11,13,2,68,72,132,162,15,58,1,2024,2025
2024-25,1610612754,IND,Indiana Pacers,42400303,2025-05-25T00:00:00,IND vs. NYK,L,48.0,16.5,7.5,12.0,24.0,6.0,10.5,1.5,30.0,0,0,0,85,11,31,130,40,144,12,77,2,48,1,2024,2025
2024-25,1610612752,NYK,New York Knicks,42400303,2025-05-25T00:00:00,NYK @ IND,W,48.0,6.0,10.5,1.5,30.0,16.5,7.5,12.0,24.0,0,0,0,1,11,152,79,164,112,132,32,120,18,1,2024,2025
2024-25,1610612760,OKC,Oklahoma City Thunder,42400313,2025-05-24T00:00:00,OKC @ MIN,L,48.0,11.3,5.3,9.0,31.5,12.0,15.0,4.5,42.0,0,0,0,85,11,79,155,83,100,92,135,21,149,1,2024,2025
2024-25,1610612750,MIN,Minnesota Timberwolves,42400313,2025-05-24T00:00:00,MIN vs. OKC,W,48.0,12.0,15.0,4.5,42.0,11.3,5.3,9.0,31.5,0,0,0,1,11,71,27,144,15,81,10,78,58,1,2024,2025
2024-25,1610612752,NYK,New York Knicks,42400302,2025-05-23T00:00:00,NYK vs. IND,L,48.0,9.0,15.8,5.3,33.0,12.8,11.3,10.5,36.0,0,0,0,85,11,116,20,134,90,99,91,102,98,1,2024,2025
2024-25,1610612754,IND,Indiana Pacers,42400302,2025-05-23T00:00:00,IND @ NYK,W,48.0,12.8,11.3,10.5,36.0,9.0,15.8,5.3,33.0,0,0,0,1,11,63,66,58,52,45,144,27,70,1,2024,2025
2024-25,1610612750,MIN,Minnesota Timberwolves,42400312,2025-05-22T00:00:00,MIN @ OKC,L,48.0,7.5,9.0,6.8,33.0,16.5,10.5,12.0,43.5,0,0,0,85,11,135,105,117,90,132,77,120,156,1,2024,2025
2024-25,1610612760,OKC,Oklahoma City Thunder,42400312,2025-05-22T00:00:00,OKC vs. MIN,W,48.0,16.5,10.5,12.0,43.5,7.5,9.0,6.8,33.0,0,0,0,1,11,31,79,40,11,26,51,43,70,1,2024,2025
2024-25,1610612754,IND,Indiana Pacers,42400301,2025-05-21T00:00:00,IND @ NYK,W,53.0,18.3,15.6,8.8,34.0,2.7,14.3,3.4,42.1,0,0,0,1,1,20,26,92,88,2,134,14,155,1,2024,2025
2024-25,1610612752,NYK,New York Knicks,42400301,2025-05-21T00:00:00,NYK vs. IND,L,53.0,2.7,14.3,3.4,42.1,18.3,15.6,8.8,34.0,0,0,0,85,1,167,35,155,14,149,143,77,80,1,2024,2025
2024-25,1610612760,OKC,Oklahoma City Thunder,42400311,2025-05-20T00:00:00,OKC vs. MIN,W,48.0,23.3,6.8,9.0,40.5,7.5,9.0,0.0,15.0,0,0,0,1,11,8,139,83,22,26,51,1,1,1,2024,2025
2024-25,1610612750,MIN,Minnesota Timberwolves,42400311,2025-05-20T00:00:00,MIN @ OKC,L,48.0,7.5,9.0,0.0,15.0,23.3,6.8,9.0,40.5,0,0,0,85,11,135,105,168,167,161,20,78,136,1,2024,2025
2024-25,1610612760,OKC,Oklahoma City Thunder,42400227,2025-05-18T00:00:00,OKC vs. DEN,W,48.0,29.3,14.3,20.3,48.0,5.3,10.5,10.5,31.5,0,0,0,1,11,1,36,2,4,10,77,102,58,1,2024,2025
2024-25,1610612743,DEN,Denver Nuggets,42400227,2025-05-18T00:00:00,DEN @ OKC,L,48.0,5.3,10.5,10.5,31.5,29.3,14.3,20.3,48.0,0,0,0,85,11,158,79,58,100,168,129,165,164,1,2024,2025
2024-25,1610612752,NYK,New York Knicks,42400216,2025-05-16T00:00:00,NYK vs. BOS,W,48.0,16.5,18.8,17.3,36.0,6.0,8.3,6.0,25.5,0,0,0,1,11,31,6,12,52,12,40,37,27,1,2024,2025
2024-25,1610612738,BOS,Boston Celtics,42400216,2025-05-16T00:00:00,BOS @ NYK,L,48.0,6.0,8.3,6.0,25.5,16.5,18.8,17.3,36.0,0,0,0,85,11,152,119,127,135,132,163,157,98,1,2024,2025
2024-25,1610612760,OKC,Oklahoma City Thunder,42400226,2025-05-15T00:00:00,OKC @ DEN,L,48.0,12.8,6.8,15.0,39.0,12.8,17.3,9.8,36.0,0,0,0,85,11,63,139,20,34,99,157,88,98,1,2024,2025
2024-25,1610612743,DEN,Denver Nuggets,42400226,2025-05-15T00:00:00,DEN vs. OKC,W,48.0,12.8,17.3,9.8,36.0,12.8,6.8,15.0,39.0,0,0,0,1,11,63,8,68,52,99,20,147,131,1,2024,2025
2024-25,1610612744,GSW,Golden State Warriors,42400235,2025-05-14T00:00:00,GSW @ MIN,L,48.0,17.3,20.3,5.3,37.5,15.8,1.5,12.0,54.0,0,0,0,85,11,26,3,134,41,127,2,120,168,1,2024,2025
2024-25,1610612750,MIN,Minnesota Timberwolves,42400235,2025-05-14T00:00:00,MIN vs. GSW,W,48.0,15.8,1.5,12.0,54.0,17.3,20.3,5.3,37.5,0,0,0,1,11,38,167,40,1,139,165,27,118,1,2024,2025
2024-25,1610612738,BOS,Boston Celtics,42400215,2025-05-14T00:00:00,BOS vs. NYK,W,48.0,9.0,12.0,6.8,27.0,8.3,10.5,3.0,19.5,0,0,0,1,11,116,60,117,130,35,77,8,3,1,2024,2025
2024-25,1610612752,NYK,New York Knicks,42400215,2025-05-14T00:00:00,NYK @ BOS,L,48.0,8.3,10.5,3.0,19.5,9.0,12.0,6.8,27.0,0,0,0,85,11,125,79,156,164,45,104,43,36,1,2024,2025
2024-25,1610612743,DEN,Denver Nuggets,42400225,2025-05-13T00:00:00,DEN @ OKC,L,48.0,10.5,11.3,6.8,37.5,10.5,7.5,13.5,37.5,0,0,0,85,11,91,66,117,41,67,32,135,118,1,2024,2025
2024-25,1610612754,IND,Indiana Pacers,42400205,2025-05-13T00:00:00,IND @ CLE,W,48.0,7.5,4.5,9.8,33.0,9.8,9.8,12.0,37.5,0,0,0,1,11,135,160,68,90,54,66,120,118,1,2024,2025
2024-25,1610612760,OKC,Oklahoma City Thunder,42400225,2025-05-13T00:00:00,OKC vs. DEN,W,48.0,10.5,7.5,13.5,37.5,10.5,11.3,6.8,37.5,0,0,0,1,11,91,130,27,41,67,91,43,118,1,2024,2025
2024-25,1610612739,CLE,Cleveland Cavaliers,42400205,2025-05-13T00:00:00,CLE vs. IND,L,48.0,9.8,9.8,12.0,37.5,7.5,4.5,9.8,33.0,0,0,0,85,11,104,93,40,41,26,7,88,70,1,2024,2025
2024-25,1610612752,NYK,New York Knicks,42400214,2025-05-12T00:00:00,NYK vs. BOS,W,48.0,14.3,11.3,6.0,48.0,13.5,6.8,6.0,24.0,0,0,0,1,11,48,66,127,4,107,20,37,18,1,2024,2025
2024-25,1610612750,MIN,Minnesota Timberwolves,42400234,2025-05-12T00:00:00,MIN @ GSW,W,48.0,11.3,6.8,15.0,31.5,18.0,10.5,12.0,40.5,0,0,0,1,11,79,139,20,100,144,77,120,136,1,2024,2025
2024-25,1610612738,BOS,Boston Celtics,42400214,2025-05-12T00:00:00,BOS @ NYK,L,48.0,13.5,6.8,6.0,24.0,14.3,11.3,6.0,48.0,0,0,0,85,11,57,139,127,144,115,91,37,164,1,2024,2025
2024-25,1610612744,GSW,Golden State Warriors,42400234,2025-05-12T00:00:00,GSW vs. MIN,L,48.0,18.0,10.5,12.0,40.5,11.3,6.8,15.0,31.5,0,0,0,85,11,21,79,40,22,81,20,147,58,1,2024,2025
2024-25,1610612754,IND,Indiana Pacers,42400204,2025-05-11T00:00:00,IND vs. CLE,W,48.0,26.3,11.3,8.3,43.5,9.8,8.3,9.8,24.0,0,0,0,1,11,2,66,93,11,54,40,88,18,1,2024,2025
2024-25,1610612739,CLE,Cleveland Cavaliers,42400204,2025-05-11T00:00:00,CLE @ IND,L,48.0,9.8,8.3,9.8,24.0,26.3,11.3,8.3,43.5,0,0,0,85,11,104,119,68,144,167,91,65,156,1,2024,2025
2024-25,1610612743,DEN,Denver Nuggets,42400224,2025-05-11T00:00:00,DEN vs. OKC,L,48.0,6.0,6.8,5.3,15.0,13.5,9.0,7.5,22.5,0,0,0,85,11,152,139,134,167,107,51,54,13,1,2024,2025
2024-25,1610612760,OKC,Oklahoma City Thunder,42400224,2025-05-11T00:00:00,OKC @ DEN,W,48.0,13.5,9.0,7.5,22.5,6.0,6.8,5.3,15.0,0,0,0,1,11,57,105,105,153,12,20,27,1,1,2024,2025
2024-25,1610612738,BOS,Boston Celtics,42400213,2025-05-10T00:00:00,BOS @ NYK,W,48.0,10.5,13.5,13.5,25.5,10.5,13.5,6.0,36.0,0,0,0,1,11,91,42,27,135,67,119,37,98,1,2024,2025
2024-25,1610612750,MIN,Minnesota Timberwolves,42400233,2025-05-10T00:00:00,MIN @ GSW,W,48.0,12.0,19.5,3.8,34.5,9.8,10.5,5.3,36.0,0,0,0,1,11,71,5,149,72,54,77,27,98,1,2024,2025
2024-25,1610612752,NYK,New York Knicks,42400213,2025-05-10T00:00:00,NYK vs. BOS,L,48.0,10.5,13.5,6.0,36.0,10.5,13.5,13.5,25.5,0,0,0,85,11,91,42,127,52,67,119,135,27,1,2024,2025
2024-25,1610612744,GSW,Golden State Warriors,42400233,2025-05-10T00:00:00,GSW vs. MIN,L,48.0,9.8,10.5,5.3,36.0,12.0,19.5,3.8,34.5,0,0,0,85,11,104,79,134,52,92,164,15,82,1,2024,2025
2024-25,1610612739,CLE,Cleveland Cavaliers,42400203,2025-05-09T00:00:00,CLE @ IND,W,48.0,12.0,23.3,8.3,40.5,15.8,6.8,12.0,36.0,0,0,0,1,11,71,1,93,22,127,20,120,98,1,2024,2025
2024-25,1610612754,IND,Indiana Pacers,42400203,2025-05-09T00:00:00,IND vs. CLE,L,48.0,15.8,6.8,12.0,36.0,12.0,23.3,8.3,40.5,0,0,0,85,11,38,139,40,52,92,168,65,136,1,2024,2025
2024-25,1610612743,DEN,Denver Nuggets,42400223,2025-05-09T00:00:00,DEN vs. OKC,W,53.0,10.9,6.1,4.8,21.7,13.6,7.5,9.5,38.0,0,0,0,1,1,89,150,143,157,113,31,87,129,1,2024,2025
2024-25,1610612760,OKC,Oklahoma City Thunder,42400223,2025-05-09T00:00:00,OKC @ DEN,L,53.0,13.6,7.5,9.5,38.0,10.9,6.1,4.8,21.7,0,0,0,85,1,55,138,82,39,79,17,26,12,1,2024,2025
2024-25,1610612750,MIN,Minnesota Timberwolves,42400232,2025-05-08T00:00:00,MIN vs. GSW,W,48.0,16.5,12.0,13.5,40.5,9.0,8.3,9.0,31.5,0,0,0,1,11,31,60,27,22,45,40,78,58,1,2024,2025
2024-25,1610612744,GSW,Golden State Warriors,42400232,2025-05-08T00:00:00,GSW @ MIN,L,48.0,9.0,8.3,9.0,31.5,16.5,12.0,13.5,40.5,0,0,0,85,11,116,119,83,100,132,104,135,136,1,2024,2025
2024-25,1610612743,DEN,Denver Nuggets,42400222,2025-05-07T00:00:00,DEN @ OKC,L,48.0,10.5,9.0,3.8,21.0,25.5,15.0,19.5,39.0,0,0,0,85,11,91,105,149,158,165,135,163,131,1,2024,2025
2024-25,1610612760,OKC,Oklahoma City Thunder,42400222,2025-05-07T00:00:00,OKC vs. DEN,W,48.0,25.5,15.0,19.5,39.0,10.5,9.0,3.8,21.0,0,0,0,1,11,3,27,5,34,67,51,15,6,1,2024,2025
2024-25,1610612738,BOS,Boston Celtics,42400212,2025-05-07T00:00:00,BOS vs. NYK,L,48.0,18.8,17.3,9.8,31.5,10.5,10.5,13.5,31.5,0,0,0,85,11,13,8,68,100,67,77,135,58,1,2024,2025
2024-25,1610612752,NYK,New York Knicks,42400212,2025-05-07T00:00:00,NYK @ BOS,W,48.0,10.5,10.5,13.5,31.5,18.8,17.3,9.8,31.5,0,0,0,1,11,91,79,27,100,150,157,88,58,1,2024,2025
2024-25,1610612744,GSW,Golden State Warriors,42400231,2025-05-06T00:00:00,GSW @ MIN,W,48.0,7.5,9.8,4.5,21.0,12.8,10.5,7.5,39.0,0,0,0,1,11,135,93,144,158,99,77,54,131,1,2024,2025
2024-25,1610612750,MIN,Minnesota Timberwolves,42400231,2025-05-06T00:00:00,MIN vs. GSW,L,48.0,12.8,10.5,7.5,39.0,7.5,9.8,4.5,21.0,0,0,0,85,11,63,79,105,34,26,66,21,6,1,2024,2025
2024-25,1610612739,CLE,Cleveland Cavaliers,42400202,2025-05-06T00:00:00,CLE vs. IND,L,48.0,12.0,15.8,1.5,42.0,10.5,12.8,9.0,37.5,0,0,0,85,11,71,20,164,15,67,110,78,118,1,2024,2025
2024-25,1610612754,IND,Indiana Pacers,42400202,2025-05-06T00:00:00,IND @ CLE,W,48.0,10.5,12.8,9.0,37.5,12.0,15.8,1.5,42.0,0,0,0,1,11,91,51,83,41,92,144,2,149,1,2024,2025
2024-25,1610612752,NYK,New York Knicks,42400211,2025-05-05T00:00:00,NYK @ BOS,W,53.0,11.5,13.6,6.8,24.5,10.2,16.3,5.4,23.1,0,0,0,1,1,78,41,116,143,66,150,36,17,1,2024,2025
2024-25,1610612743,DEN,Denver Nuggets,42400221,2025-05-05T00:00:00,DEN @ OKC,W,48.0,3.8,20.3,18.0,40.5,18.8,15.8,20.3,36.0,0,0,0,1,11,161,3,9,22,150,144,165,98,1,2024,2025
2024-25,1610612738,BOS,Boston Celtics,42400211,2025-05-05T00:00:00,BOS vs. NYK,L,53.0,10.2,16.3,5.4,23.1,11.5,13.6,6.8,24.5,0,0,0,85,1,103,19,133,152,91,128,53,26,1,2024,2025
2024-25,1610612760,OKC,Oklahoma City Thunder,42400221,2025-05-05T00:00:00,OKC vs. DEN,L,48.0,18.8,15.8,20.3,36.0,3.8,20.3,18.0,40.5,0,0,0,85,11,13,20,2,52,4,165,158,136,1,2024,2025
2024-25,1610612754,IND,Indiana Pacers,42400201,2025-05-04T00:00:00,IND @ CLE,W,48.0,6.8,3.0,11.3,28.5,16.5,15.8,10.5,52.5,0,0,0,1,11,144,164,50,122,132,144,102,167,1,2024,2025
2024-25,1610612744,GSW,Golden State Warriors,42400157,2025-05-04T00:00:00,GSW @ HOU,W,48.0,13.5,0.0,1.5,25.5,9.0,11.3,7.5,34.5,0,0,0,1,11,57,168,164,135,45,91,54,82,1,2024,2025
2024-25,1610612739,CLE,Cleveland Cavaliers,42400201,2025-05-04T00:00:00,CLE vs. IND,L,48.0,16.5,15.8,10.5,52.5,6.8,3.0,11.3,28.5,0,0,0,85,11,31,20,58,2,19,5,114,40,1,2024,2025
2024-25,1610612745,HOU,Houston Rockets,42400157,2025-05-04T00:00:00,HOU vs. GSW,L,48.0,9.0,11.3,7.5,34.5,13.5,0.0,1.5,25.5,0,0,0,85,11,116,66,105,72,107,1,2,27,1,2024,2025
2024-25,1610612743,DEN,Denver Nuggets,42400177,2025-05-03T00:00:00,DEN vs. LAC,W,48.0,11.3,16.5,18.0,49.5,10.5,7.5,14.3,43.5,0,0,0,1,11,79,13,9,3,67,32,143,156,1,2024,2025
2024-25,1610612746,LAC,LA Clippers,42400177,2025-05-03T00:00:00,LAC @ DEN,L,48.0,10.5,7.5,14.3,43.5,11.3,16.5,18.0,49.5,0,0,0,85,11,91,130,23,11,81,151,158,166,1,2024,2025
2024-25,1610612744,GSW,Golden State Warriors,42400156,2025-05-02T00:00:00,GSW vs. HOU,L,48.0,9.0,9.0,21.0,24.0,18.0,14.3,8.3,31.5,0,0,0,85,11,116,105,1,144,144,129,65,58,1,2024,2025
2024-25,1610612745,HOU,Houston Rockets,42400156,2025-05-02T00:00:00,HOU @ GSW,W,48.0,18.0,14.3,8.3,31.5,9.0,9.0,21.0,24.0,0,0,0,1,11,21,36,93,100,45,51,168,18,1,2024,2025
2024-25,1610612752,NYK,New York Knicks,42400126,2025-05-01T00:00:00,NYK @ DET,W,48.0,8.3,13.5,13.5,36.0,18.0,9.8,18.0,36.0,0,0,0,1,11,125,42,27,52,144,66,158,98,1,2024,2025
2024-25,1610612765,DET,Detroit Pistons,42400126,2025-05-01T00:00:00,DET vs. NYK,L,48.0,18.0,9.8,18.0,36.0,8.3,13.5,13.5,36.0,0,0,0,85,11,21,93,9,52,35,119,135,98,1,2024,2025
2024-25,1610612743,DEN,Denver Nuggets,42400176,2025-05-01T00:00:00,DEN @ LAC,L,48.0,7.5,12.8,9.0,42.0,17.3,12.8,8.3,37.5,0,0,0,85,11,135,51,83,15,139,110,65,118,1,2024,2025
2024-25,1610612746,LAC,LA Clippers,42400176,2025-05-01T00:00:00,LAC vs. DEN,W,48.0,17.3,12.8,8.3,37.5,7.5,12.8,9.0,42.0,0,0,0,1,11,26,51,93,41,26,110,78,149,1,2024,2025
2024-25,1610612747,LAL,Los Angeles Lakers,42400165,2025-04-30T00:00:00,LAL vs. MIN,L,48.0,8.3,7.5,8.3,30.0,12.0,15.0,9.0,42.0,0,0,0,85,11,125,130,93,112,92,135,78,149,1,2024,2025
2024-25,1610612750,MIN,Minnesota Timberwolves,42400165,2025-04-30T00:00:00,MIN @ LAL,W,48.0,12.0,15.0,9.0,42.0,8.3,7.5,8.3,30.0,0,0,0,1,11,71,27,83,15,35,32,65,48,1,2024,2025
2024-25,1610612744,GSW,Golden State Warriors,42400155,2025-04-30T00:00:00,GSW @ HOU,L,48.0,12.8,17.3,9.8,40.5,12.8,10.5,9.8,40.5,0,0,0,85,11,63,8,68,22,99,77,88,136,1,2024,2025
2024-25,1610612745,HOU,Houston Rockets,42400155,2025-04-30T00:00:00,HOU vs. GSW,W,48.0,12.8,10.5,9.8,40.5,12.8,17.3,9.8,40.5,0,0,0,1,11,63,79,68,22,99,157,88,136,1,2024,2025
2024-25,1610612743,DEN,Denver Nuggets,42400175,2025-04-29T00:00:00,DEN vs. LAC,W,48.0,8.3,11.3,14.3,34.5,7.5,9.8,15.8,46.5,0,0,0,1,11,125,66,23,72,26,66,150,162,1,2024,2025
2024-25,1610612752,NYK,New York Knicks,42400125,2025-04-29T00:00:00,NYK vs. DET,L,48.0,14.3,14.3,9.8,39.0,9.0,13.5,10.5,36.0,0,0,0,85,11,48,36,68,34,45,119,102,98,1,2024,2025
2024-25,1610612753,ORL,Orlando Magic,42400115,2025-04-29T00:00:00,ORL @ BOS,L,48.0,9.0,11.3,9.8,27.0,15.0,2.3,8.3,36.0,0,0,0,85,11,116,66,68,130,122,3,65,98,1,2024,2025
2024-25,1610612749,MIL,Milwaukee Bucks,42400135,2025-04-29T00:00:00,MIL @ IND,L,53.0,10.9,6.1,10.9,25.8,13.6,9.5,12.2,34.0,0,0,0,85,1,89,150,56,134,113,65,130,80,1,2024,2025
2024-25,1610612754,IND,Indiana Pacers,42400135,2025-04-29T00:00:00,IND vs. MIL,W,53.0,13.6,9.5,12.2,34.0,10.9,6.1,10.9,25.8,0,0,0,1,1,55,104,39,88,79,17,112,35,1,2024,2025
2024-25,1610612738,BOS,Boston Celtics,42400115,2025-04-29T00:00:00,BOS vs. ORL,W,48.0,15.0,2.3,8.3,36.0,9.0,11.3,9.8,27.0,0,0,0,1,11,43,165,93,52,45,91,88,36,1,2024,2025
2024-25,1610612746,LAC,LA Clippers,42400175,2025-04-29T00:00:00,LAC @ DEN,L,48.0,7.5,9.8,15.8,46.5,8.3,11.3,14.3,34.5,0,0,0,85,11,135,93,17,6,35,91,143,82,1,2024,2025
2024-25,1610612765,DET,Detroit Pistons,42400125,2025-04-29T00:00:00,DET @ NYK,W,48.0,9.0,13.5,10.5,36.0,14.3,14.3,9.8,39.0,0,0,0,1,11,116,42,58,52,115,129,88,131,1,2024,2025
2024-25,1610612739,CLE,Cleveland Cavaliers,42400104,2025-04-28T00:00:00,CLE @ MIA,W,48.0,21.0,14.3,13.5,34.5,3.8,12.0,9.0,30.0,0,0,0,1,11,9,36,27,72,4,104,78,48,1,2024,2025
2024-25,1610612748,MIA,Miami Heat,42400104,2025-04-28T00:00:00,MIA vs. CLE,L,48.0,3.8,12.0,9.0,30.0,21.0,14.3,13.5,34.5,0,0,0,85,11,161,60,83,112,159,129,135,82,1,2024,2025
2024-25,1610612744,GSW,Golden State Warriors,42400154,2025-04-28T00:00:00,GSW vs. HOU,W,48.0,8.3,15.8,7.5,21.0,15.0,10.5,10.5,36.0,0,0,0,1,11,125,20,105,158,122,77,102,98,1,2024,2025
2024-25,1610612745,HOU,Houston Rockets,42400154,2025-04-28T00:00:00,HOU @ GSW,L,48.0,15.0,10.5,10.5,36.0,8.3,15.8,7.5,21.0,0,0,0,85,11,43,79,58,52,35,144,54,6,1,2024,2025
2024-25,1610612750,MIN,Minnesota Timberwolves,42400164,2025-04-27T00:00:00,MIN vs. LAL,W,48.0,14.3,15.0,12.0,36.0,3.8,14.3,5.3,22.5,0,0,0,1,11,48,27,40,52,4,129,27,13,1,2024,2025
2024-25,1610612749,MIL,Milwaukee Bucks,42400134,2025-04-27T00:00:00,MIL vs. IND,L,48.0,9.8,11.3,1.5,28.5,3.8,6.8,12.0,37.5,0,0,0,85,11,104,66,164,122,4,20,120,118,1,2024,2025
2024-25,1610612765,DET,Detroit Pistons,42400124,2025-04-27T00:00:00,DET vs. NYK,L,48.0,11.3,13.5,11.3,36.0,15.0,12.8,9.0,24.0,0,0,0,85,11,79,42,50,52,122,110,78,18,1,2024,2025
