close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_lt_06,fga_lt_06,lt_06_pct,ns_lt_06_pct,plusminus
204001,Kristaps Porziņģis,1610612742,DAL,F-C,25.0,7,7,0.437,28,38,0.737,0.633,0.104
1628467,Maxi Kleber,1610612742,DAL,F,29.0,7,7,0.385,20,30,0.667,0.636,0.03
1627827,Dorian Finney-Smith,1610612742,DAL,F,28.0,7,7,0.231,15,25,0.6,0.613,-0.013
1629029,Luka Dončić,1610612742,DAL,F-G,22.0,7,7,0.235,17,23,0.739,0.636,0.103
1626246,Boban Marjanović,1610612742,DAL,C,32.0,4,4,0.429,13,21,0.619,0.634,-0.015
203501,Tim Hardaway Jr.,1610612742,DAL,G-F,29.0,7,7,0.185,9,17,0.529,0.649,-0.12
203939,Dwight Powell,1610612742,DAL,F-C,29.0,6,5,0.647,6,11,0.545,0.655,-0.109
1628973,Jalen Brunson,1610612742,DAL,G,24.0,7,5,0.348,5,8,0.625,0.642,-0.017
1626161,Willie Cauley-Stein,1610612742,DAL,C,27.0,6,3,0.25,4,7,0.571,0.598,-0.026
1629740,Nicolo Melli,1610612742,DAL,F,30.0,3,3,0.5,4,5,0.8,0.556,0.244
1626196,Josh Richardson,1610612742,DAL,G,27.0,7,3,0.174,3,4,0.75,0.594,0.156
1630182,Josh Green,1610612742,DAL,G,20.0,1,1,1.0,1,1,1.0,0.457,0.543
