season_id,player_id,player,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,season,season_start,season_end
22017,1626164,Devin Booker,1610612756,PHX,Phoenix Suns,PRBallHandler,Offensive,0.608,54,0.282,0.848,0.417,0.106,0.193,0.09,0.021,0.384,0.468,388,329,116,278,162,2017-18,2017,2018
22017,1627755,Tyler Ulis,1610612756,PHX,Phoenix Suns,PRBallHandler,Offensive,0.5,71,0.529,0.803,0.421,0.063,0.15,0.047,0.005,0.388,0.447,381,306,127,302,175,2017-18,2017,2018
22017,1628455,Mike James,1610612756,PHX,Phoenix Suns,PRBallHandler,Offensive,0.553,32,0.539,0.823,0.42,0.07,0.153,0.065,0.009,0.386,0.456,215,177,71,169,98,2017-18,2017,2018
22017,203933,T.J. Warren,1610612756,PHX,Phoenix Suns,PRBallHandler,Offensive,0.679,65,0.14,0.875,0.428,0.125,0.068,0.114,0.017,0.443,0.428,176,154,62,145,83,2017-18,2017,2018
22017,1628367,Josh Jackson,1610612756,PHX,Phoenix Suns,PRBallHandler,Offensive,0.268,77,0.18,0.694,0.339,0.106,0.102,0.097,0.0,0.37,0.348,216,150,58,171,113,2017-18,2017,2018
22017,203901,Elfrid Payton,1610612756,PHX,Phoenix Suns,PRBallHandler,Offensive,0.627,19,0.495,0.856,0.462,0.144,0.173,0.137,0.065,0.417,0.471,139,119,48,104,56,2017-18,2017,2018
22017,203477,Isaiah Canaan,1610612756,PHX,Phoenix Suns,PRBallHandler,Offensive,0.369,19,0.429,0.741,0.327,0.136,0.272,0.099,0.012,0.321,0.378,81,60,16,49,33,2017-18,2017,2018
22017,203584,Troy Daniels,1610612756,PHX,Phoenix Suns,PRBallHandler,Offensive,0.436,79,0.076,0.78,0.316,0.06,0.18,0.04,0.0,0.3,0.421,50,39,12,38,26,2017-18,2017,2018
22017,202339,Eric Bledsoe,1610612756,PHX,Phoenix Suns,PRBallHandler,Offensive,0.99,3,0.411,1.261,0.526,0.217,0.087,0.174,0.13,0.522,0.579,23,29,10,19,9,2017-18,2017,2018
22017,1627885,Shaquille Harrison,1610612756,PHX,Phoenix Suns,PRBallHandler,Offensive,0.125,23,0.215,0.571,0.273,0.114,0.257,0.114,0.0,0.286,0.273,35,20,6,22,16,2017-18,2017,2018
22017,1627982,Josh Gray,1610612756,PHX,Phoenix Suns,PRBallHandler,Offensive,0.178,5,0.509,0.63,0.316,0.185,0.148,0.185,0.037,0.37,0.316,27,17,6,19,13,2017-18,2017,2018
22017,1627863,Danuel House Jr.,1610612756,PHX,Phoenix Suns,PRBallHandler,Offensive,0.532,23,0.106,0.813,0.429,0.0,0.125,0.0,0.0,0.375,0.464,16,13,6,14,8,2017-18,2017,2018
22017,1627733,Dragan Bender,1610612756,PHX,Phoenix Suns,PRBallHandler,Offensive,0.099,82,0.021,0.538,0.25,0.077,0.308,0.077,0.0,0.231,0.313,13,7,2,8,6,2017-18,2017,2018
22017,1628432,Davon Reed,1610612756,PHX,Phoenix Suns,PRBallHandler,Offensive,0.051,21,0.161,0.4,0.2,0.0,0.0,0.0,0.0,0.2,0.2,15,6,3,15,12,2017-18,2017,2018
