GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK
Players,201143,Al Horford,Al,1610612737,ATL,30.0,41,22,19,0.537,154.73833333333334,0.5,2.1,0.9,6.0,7.9,14.2,8.4,26.1,1.2,0.2,5.1,1.4,33.7,22,25,379,165,26,232,146,137,133,153,356,329,256,97,234,294,295,134
Players,203471,Dennis Schröder,Dennis,1610612737,ATL,22.0,14,4,10,0.286,49.935,6.5,2.2,0.7,7.2,12.3,14.4,6.5,33.2,0.0,1.4,2.9,5.0,37.5,242,270,238,370,194,15,137,157,104,287,361,255,91,200,368,125,107,104
Players,201952,Jeff Teague,Jeff,1610612737,ATL,28.0,36,22,14,0.611,115.04666666666668,4.4,0.9,3.1,11.3,7.2,12.5,8.4,22.5,0.0,2.8,2.5,9.7,42.0,59,25,298,99,84,44,214,42,36,138,319,331,330,200,418,107,24,69
Players,203145,Kent Bazemore,Kent,1610612737,ATL,26.0,36,19,17,0.528,116.71333333333334,2.5,3.7,1.9,6.2,5.9,13.6,8.6,25.9,1.5,1.2,4.0,5.9,33.1,59,64,341,171,78,115,63,91,129,102,343,334,261,75,353,201,82,144
Players,2550,Kirk Hinrich,Kirk,1610612737,ATL,35.0,12,8,4,0.667,29.481666666666666,0.0,0.0,0.0,0.0,8.5,12.2,6.1,26.9,0.0,0.0,7.3,2.4,10.3,257,195,127,61,248,234,237,175,303,173,310,230,222,200,1,368,241,380
Players,2743,Kris Humphries,Kris,1610612737,ATL,31.0,8,4,4,0.5,9.463333333333331,0.0,0.0,0.0,0.0,22.8,7.6,26.6,45.6,0.0,0.0,0.0,0.0,41.8,296,270,127,188,330,234,237,175,303,406,113,427,28,200,1,1,326,70
Players,2594,Kyle Korver,Kyle,1610612737,ATL,35.0,40,21,19,0.525,134.625,0.8,0.8,1.6,0.5,6.2,11.8,6.2,23.0,0.8,0.0,4.0,1.6,16.8,28,33,379,176,47,216,222,98,301,110,293,232,324,130,1,202,280,325
Players,203934,Lamar Patterson,Lamar,1610612737,ATL,24.0,2,2,0,1.0,0.71,50.7,0.0,0.0,101.4,0.0,101.4,0.0,101.4,0.0,0.0,0.0,50.7,152.1,374,326,1,1,411,1,237,175,1,1,434,1,7,200,1,1,2,2
Players,203488,Mike Muscala,Mike,1610612737,ATL,24.0,6,4,2,0.667,3.256666666666667,0.0,0.0,0.0,0.0,22.1,0.0,0.0,66.3,0.0,0.0,11.1,11.1,11.1,312,270,75,61,385,234,237,175,303,404,1,1,11,200,1,410,12,375
Players,203118,Mike Scott,Mike,1610612737,ATL,27.0,12,4,8,0.333,9.96,0.0,0.0,0.0,0.0,21.7,10.8,0.0,36.1,0.0,3.6,3.6,0.0,15.2,257,270,204,330,325,234,237,175,303,402,255,1,70,200,421,178,326,339
Players,200794,Paul Millsap,Paul,1610612737,ATL,31.0,41,23,18,0.561,155.45166666666665,2.5,3.9,0.5,10.2,7.9,13.0,8.3,26.4,1.9,1.6,5.1,5.1,50.1,22,19,361,138,25,110,59,168,50,150,331,326,240,58,377,291,104,31
Players,200757,Thabo Sefolosha,Thabo,1610612737,ATL,32.0,34,17,17,0.5,77.50166666666667,2.8,0.0,2.8,0.9,13.5,13.9,9.8,36.2,0.9,0.9,4.6,2.3,23.4,76,88,341,188,142,94,237,51,297,327,348,366,69,115,330,257,249,252
Players,201168,Tiago Splitter,Tiago,1610612737,ATL,31.0,4,2,2,0.5,2.45,0.0,29.4,0.0,29.4,0.0,0.0,0.0,0.0,0.0,0.0,14.7,0.0,47.0,339,326,75,188,393,234,3,175,6,1,1,1,401,200,1,420,326,40
Players,203501,Tim Hardaway Jr.,Tim,1610612737,ATL,24.0,8,3,5,0.375,4.495,0.0,0.0,0.0,0.0,48.1,0.0,0.0,32.0,0.0,8.0,0.0,8.0,9.6,296,293,153,308,371,234,237,175,303,429,1,1,107,200,434,1,35,383
