GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK
Players,201143,Al Horford,Al,1610612737,ATL,30.0,41,22,19,0.537,154.73833333333334,7.7,14.2,0.541,1.2,4.0,0.294,1.6,2.3,0.7,2.6,6.0,8.6,1.6,1.4,0.2,1.2,0.2,5.1,1.4,18.1,2.8,33.7,11,0,32.3,22,25,43,165,26,63,108,81,136,167,120,259,267,203,106,122,107,186,170,233,97,203,143,295,114,181,134,33,13,127
Players,203471,Dennis Schröder,Dennis,1610612737,ATL,22.0,14,4,10,0.286,49.935,6.5,17.3,0.375,1.4,7.9,0.182,5.8,7.9,0.727,0.0,3.6,3.6,8.7,2.2,0.7,0.0,1.4,2.9,5.0,20.2,-5.0,37.5,1,0,35.3,242,270,187,370,194,86,65,209,110,42,181,94,94,194,270,247,305,16,101,175,200,69,312,107,84,262,104,125,13,97
Players,201952,Jeff Teague,Jeff,1610612737,ATL,28.0,36,22,14,0.611,115.04666666666668,7.2,18.8,0.383,0.9,3.4,0.273,11.3,13.1,0.857,0.9,3.4,4.4,5.9,2.5,1.3,0.0,2.8,2.5,9.7,26.6,14.7,42.0,2,0,40.4,59,25,125,99,84,72,49,204,152,177,131,26,35,107,203,263,270,39,84,92,200,19,330,24,43,95,69,103,13,61
Players,203145,Kent Bazemore,Kent,1610612737,ATL,26.0,36,19,17,0.528,116.71333333333334,4.9,10.8,0.457,1.5,3.4,0.455,6.8,7.4,0.917,1.9,4.6,6.5,1.9,1.2,0.3,1.5,1.2,4.0,5.9,18.2,7.4,33.1,1,0,31.8,59,64,77,171,78,152,179,139,101,179,55,77,107,77,139,185,192,177,191,227,75,84,236,82,112,136,144,125,13,130
Players,2550,Kirk Hinrich,Kirk,1610612737,ATL,35.0,12,8,4,0.667,29.481666666666666,1.2,2.4,0.5,1.2,1.2,1.0,2.4,2.4,1.0,0.0,2.4,2.4,0.0,2.4,1.2,0.0,0.0,7.3,2.4,6.1,15.9,10.3,0,0,12.2,257,195,285,61,248,324,373,98,130,247,1,229,263,1,270,319,347,287,88,97,200,206,69,241,312,85,380,190,13,359
Players,2743,Kris Humphries,Kris,1610612737,ATL,31.0,8,4,4,0.5,9.463333333333331,15.2,19.0,0.8,11.4,15.2,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,22.8,41.8,0,0,53.3,296,270,285,188,330,7,45,30,1,5,17,299,312,299,270,356,370,287,282,237,200,206,375,326,8,56,70,190,13,18
Players,2594,Kyle Korver,Kyle,1610612737,ATL,35.0,40,21,19,0.525,134.625,2.1,5.9,0.364,1.9,4.3,0.438,0.8,0.8,1.0,0.8,2.4,3.2,1.3,1.6,1.1,0.8,0.0,4.0,1.6,7.0,18.5,16.8,0,0,17.1,28,33,43,176,47,283,311,224,79,150,58,288,304,1,224,321,323,213,142,121,130,206,235,280,300,69,325,190,13,313
Players,203934,Lamar Patterson,Lamar,1610612737,ATL,24.0,2,2,0,1.0,0.71,50.7,50.7,1.0,0.0,0.0,0.0,50.7,101.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.7,152.1,304.2,152.1,0,0,152.1,374,326,407,1,411,1,1,1,209,275,209,1,1,261,270,356,370,287,282,237,200,206,375,2,1,2,2,190,13,2
Players,203488,Mike Muscala,Mike,1610612737,ATL,24.0,6,4,2,0.667,3.256666666666667,0.0,0.0,0.0,0.0,0.0,0.0,11.1,22.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,11.1,11.1,55.3,11.1,0,0,11.1,312,270,329,61,385,342,379,342,209,275,209,28,6,261,270,356,370,287,282,237,200,206,27,12,216,21,375,190,13,371
Players,203118,Mike Scott,Mike,1610612737,ATL,27.0,12,4,8,0.333,9.96,3.6,21.7,0.167,3.6,14.5,0.25,0.0,0.0,0.0,0.0,3.6,3.6,0.0,0.0,0.0,0.0,3.6,3.6,0.0,10.8,-32.5,15.2,0,0,18.1,257,270,215,330,325,218,28,324,17,6,140,299,312,299,270,246,304,287,282,237,200,16,259,326,220,381,339,190,13,304
