game_id,game_date,away_team,home_team,pf,opp_pf,round,game_no_in_series
42100111,2022-04-17,BKN,BOS,114,115.0,rnd1,1
42100112,2022-04-20,BKN,BOS,107,114.0,rnd1,2
42100113,2022-04-23,BOS,BKN,103,109.0,rnd1,3
42100114,2022-04-25,BOS,BKN,112,116.0,rnd1,4
