close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
1628404,Josh Hart,1610612752,NYK,G,29.0,81,80,0.464,177,507,0.349,0.369,-0.02
1628973,Jalen Brunson,1610612752,NYK,G,27.0,77,75,0.465,164,413,0.397,0.378,0.019
1628978,Donte DiVincenzo,1610612752,NYK,G,27.0,81,80,0.467,144,397,0.363,0.377,-0.014
1630173,Precious Achiuwa,1610612752,NYK,F,24.0,74,70,0.384,132,336,0.393,0.376,0.017
203944,Julius Randle,1610612752,NYK,F-C,29.0,46,46,0.508,133,327,0.407,0.375,0.031
1628392,Isaiah Hartenstein,1610612752,NYK,C-F,26.0,75,66,0.318,123,310,0.397,0.376,0.021
1628384,OG Anunoby,1610612752,NYK,F-G,26.0,50,50,0.432,97,281,0.345,0.371,-0.026
1630540,Miles McBride,1610612752,NYK,G,23.0,64,59,0.459,95,255,0.373,0.377,-0.005
202711,Bojan Bogdanović,1610612752,NYK,F,35.0,57,55,0.42,74,197,0.376,0.372,0.004
202692,Alec Burks,1610612752,NYK,G,32.0,64,51,0.403,66,157,0.42,0.377,0.044
1629011,Mitchell Robinson,1610612752,NYK,C-F,26.0,31,30,0.393,54,141,0.383,0.366,0.017
1630579,Jericho Sims,1610612752,NYK,C,25.0,39,31,0.355,38,91,0.418,0.365,0.053
1629003,Shake Milton,1610612752,NYK,G-F,27.0,45,33,0.464,36,90,0.4,0.362,0.038
1629610,DaQuan Jeffries,1610612752,NYK,G-F,26.0,9,5,0.643,5,9,0.556,0.346,0.21
1627853,Ryan Arcidiacono,1610612752,NYK,G,30.0,11,6,0.4,0,8,0.0,0.29,-0.29
1629603,Mamadi Diakite,1610612752,NYK,F,27.0,5,4,0.6,2,6,0.333,0.319,0.014
1629718,Charlie Brown Jr.,1610612752,NYK,G,27.0,3,3,0.556,0,5,0.0,0.34,-0.34
1631210,Jacob Toppin,1610612752,NYK,F,24.0,2,2,0.444,3,4,0.75,0.352,0.399
1631376,Dmytro Skapintsev,1610612752,NYK,C,26.0,2,1,0.333,0,1,0.0,0.439,-0.439
