season,team_id,game_id,game_date,away_team,home_team,opponent,opponent_id,game_no,pf,opp_pf,wl,differential
2024-25,1610612760,22400075,2024-10-24,OKC,DEN,DEN,1610612743,1,102,87,W,15
2024-25,1610612760,22400091,2024-10-26,OKC,CHI,CHI,1610612741,2,114,95,W,19
2024-25,1610612760,22400100,2024-10-27,ATL,OKC,ATL,1610612737,3,128,104,W,24
2024-25,1610612760,22400125,2024-10-30,SAS,OKC,SAS,1610612759,4,105,93,W,12
2024-25,1610612760,22400140,2024-11-01,OKC,POR,POR,1610612757,5,137,114,W,23
2024-25,1610612760,22400150,2024-11-02,OKC,LAC,LAC,1610612746,6,105,92,W,13
2024-25,1610612760,22400163,2024-11-04,ORL,OKC,ORL,1610612753,7,102,86,W,16
2024-25,1610612760,22400177,2024-11-06,OKC,DEN,DEN,1610612743,8,122,124,L,-2
2024-25,1610612760,22400192,2024-11-08,HOU,OKC,HOU,1610612745,9,126,107,W,19
2024-25,1610612760,22400207,2024-11-10,GSW,OKC,GSW,1610612744,10,116,127,L,-11
2024-25,1610612760,22400215,2024-11-11,LAC,OKC,LAC,1610612746,11,134,128,W,6
2024-25,1610612760,22400221,2024-11-13,NOP,OKC,NOP,1610612740,12,106,88,W,18
2024-25,1610612760,22400018,2024-11-15,PHX,OKC,PHX,1610612756,13,99,83,W,16
2024-25,1610612760,22400242,2024-11-17,DAL,OKC,DAL,1610612742,14,119,121,L,-2
2024-25,1610612760,22400025,2024-11-19,OKC,SAS,SAS,1610612759,15,104,110,L,-6
2024-25,1610612760,22400256,2024-11-20,POR,OKC,POR,1610612757,16,109,99,W,10
2024-25,1610612760,22400285,2024-11-25,OKC,SAC,SAC,1610612758,17,130,109,W,21
2024-25,1610612760,22400299,2024-11-27,OKC,GSW,GSW,1610612744,18,105,101,W,4
2024-25,1610612760,22400048,2024-11-29,OKC,LAL,LAL,1610612747,19,101,93,W,8
2024-25,1610612760,22400310,2024-12-01,OKC,HOU,HOU,1610612745,20,116,119,L,-3
2024-25,1610612760,22400055,2024-12-03,UTA,OKC,UTA,1610612762,21,133,106,W,27
2024-25,1610612760,22400328,2024-12-05,OKC,TOR,TOR,1610612761,22,129,92,W,37
2024-25,1610612760,22400342,2024-12-07,OKC,NOP,NOP,1610612740,23,119,109,W,10
