TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1610612751,Brooklyn Nets,BKN,5,5,0.467,21.8,42.6,0.512,0.512,0.467,21.8,42.6,0.512,0.0,0.0,0.0,
1610612743,Denver Nuggets,DEN,14,14,0.473,21.57,41.79,0.516,0.516,0.473,21.57,41.79,0.516,0.0,0.0,0.0,
1610612765,Detroit Pistons,DET,4,4,0.424,17.25,41.0,0.421,0.421,0.424,17.25,41.0,0.421,0.0,0.0,0.0,
1610612746,LA Clippers,LAC,6,6,0.446,21.17,39.67,0.534,0.534,0.446,21.17,39.67,0.534,0.0,0.0,0.0,
1610612762,Utah Jazz,UTA,5,5,0.456,21.6,39.4,0.548,0.548,0.456,21.6,39.4,0.548,0.0,0.0,0.0,
1610612755,Philadelphia 76ers,PHI,12,12,0.445,21.58,38.17,0.566,0.566,0.445,21.58,38.17,0.566,0.0,0.0,0.0,
1610612757,Portland Trail Blazers,POR,16,16,0.416,19.13,37.13,0.515,0.515,0.416,19.13,37.13,0.515,0.0,0.0,0.0,
1610612749,Milwaukee Bucks,MIL,15,15,0.42,22.33,36.87,0.606,0.606,0.42,22.33,36.87,0.606,0.0,0.0,0.0,
1610612759,San Antonio Spurs,SAS,7,7,0.426,20.71,36.0,0.575,0.575,0.426,20.71,36.0,0.575,0.0,0.0,0.0,
1610612754,Indiana Pacers,IND,4,4,0.422,18.5,35.25,0.525,0.525,0.422,18.5,35.25,0.525,0.0,0.0,0.0,
1610612760,Oklahoma City Thunder,OKC,5,5,0.402,18.6,34.6,0.538,0.538,0.402,18.6,34.6,0.538,0.0,0.0,0.0,
1610612745,Houston Rockets,HOU,11,11,0.4,17.73,33.36,0.531,0.531,0.4,17.73,33.36,0.531,0.0,0.0,0.0,
1610612761,Toronto Raptors,TOR,24,24,0.385,18.42,32.58,0.565,0.565,0.385,18.42,32.58,0.565,0.0,0.0,0.0,
1610612744,Golden State Warriors,GSW,22,22,0.358,19.5,30.82,0.633,0.633,0.358,19.5,30.82,0.633,0.0,0.0,0.0,
1610612753,Orlando Magic,ORL,5,5,0.361,15.0,30.0,0.5,0.5,0.361,15.0,30.0,0.5,0.0,0.0,0.0,
1610612738,Boston Celtics,BOS,9,9,0.329,14.33,27.67,0.518,0.518,0.329,14.33,27.67,0.518,0.0,0.0,0.0,
