close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
204001,Kristaps Porziņģis,1610612752,NYK,F-C,22.0,47,47,0.503,148,382,0.387,0.37,0.018
202683,Enes Freedom,1610612752,NYK,C,26.0,70,69,0.386,162,380,0.426,0.377,0.049
201584,Courtney Lee,1610612752,NYK,G,32.0,75,74,0.515,132,360,0.367,0.378,-0.011
203501,Tim Hardaway Jr.,1610612752,NYK,F-G,26.0,57,57,0.498,116,324,0.358,0.378,-0.02
203124,Kyle O'Quinn,1610612752,NYK,C-F,28.0,76,73,0.414,128,311,0.412,0.372,0.04
101127,Jarrett Jack,1610612752,NYK,G,34.0,61,59,0.536,123,303,0.406,0.372,0.034
201563,Michael Beasley,1610612752,NYK,F,29.0,71,68,0.493,125,301,0.415,0.377,0.039
1628373,Frank Ntilikina,1610612752,NYK,G,19.0,77,73,0.471,93,264,0.352,0.368,-0.016
202498,Lance Thomas,1610612752,NYK,F,30.0,68,66,0.539,62,213,0.291,0.367,-0.076
1626144,Emmanuel Mudiay,1610612752,NYK,G,22.0,61,57,0.477,83,197,0.421,0.376,0.045
203504,Trey Burke,1610612752,NYK,G,25.0,34,31,0.476,48,117,0.41,0.375,0.035
1628422,Damyean Dotson,1610612752,NYK,G,24.0,36,28,0.513,19,80,0.238,0.369,-0.131
1628436,Luke Kornet,1610612752,NYK,F-C,22.0,20,17,0.359,23,66,0.348,0.371,-0.022
1627758,Ron Baker,1610612752,NYK,G,25.0,26,24,0.475,22,58,0.379,0.381,-0.001
1627786,Troy Williams,1610612752,NYK,F,23.0,20,16,0.495,18,50,0.36,0.366,-0.006
1628439,Isaiah Hicks,1610612752,NYK,F,23.0,17,16,0.43,17,46,0.37,0.334,0.036
201149,Joakim Noah,1610612752,NYK,C,33.0,7,5,0.435,5,10,0.5,0.381,0.12
