season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2018-19,1629312,Haywood Highsmith,Haywood,1610612755,PHI,Philadelphia 76ers,21801224,2019-04-10T00:00:00,PHI vs. CHI,W,14.866666666666667,1,2,0.5,0,1,0.0,0,2,0.0,0,1,1,0,1,1,0,0,0,1,2,-14,5.2,0,0,5.0,1,1,1,1,20049,19280,22125,8362,13697,16257,13697,14182,8097,14182,13019,18138,20002,19301,9005,4548,8286,1,1,12643,21391,23355,22741,2359,128,22503,1,14:52,2018,2019
2018-19,1627788,Furkan Korkmaz,Furkan,1610612755,PHI,Philadelphia 76ers,21801224,2019-04-10T00:00:00,PHI vs. CHI,W,17.883333333333333,3,8,0.375,1,4,0.25,1,2,0.5,0,2,2,1,0,0,0,1,1,1,8,19,11.9,0,0,12.0,1,1,1,1,17879,12305,11313,16046,7527,6843,11030,10713,8097,10961,13019,13681,16329,13432,16665,12169,8286,17177,4829,12643,13441,1238,18446,2359,128,17675,1,17:53,2018,2019
2018-19,202328,Greg Monroe,Greg,1610612755,PHI,Philadelphia 76ers,21801224,2019-04-10T00:00:00,PHI vs. CHI,W,23.35,5,10,0.5,1,1,1.0,3,4,0.75,1,5,6,3,0,0,0,0,1,2,14,-4,25.7,0,0,24.0,1,1,1,1,13315,6938,8165,8362,7527,16257,1,4391,4084,8227,6309,4837,5530,6208,16665,12169,8286,1,4829,7971,7186,16234,8908,2359,128,9078,1,23:21,2018,2019
2018-19,203118,Mike Scott,Mike,1610612755,PHI,Philadelphia 76ers,21801224,2019-04-10T00:00:00,PHI vs. CHI,W,21.933333333333334,3,6,0.5,1,1,1.0,0,0,0.0,0,7,7,1,0,0,1,1,1,0,7,21,19.9,0,0,18.0,1,1,1,1,14565,12305,14888,8362,7527,16257,1,14182,15041,14182,13019,2211,4152,13432,16665,12169,2599,17177,4829,18923,14879,878,12706,2359,128,13225,1,21:56,2018,2019
2018-19,1629003,Shake Milton,Shake,1610612755,PHI,Philadelphia 76ers,21801224,2019-04-10T00:00:00,PHI vs. CHI,W,28.15,4,10,0.4,1,3,0.333,0,0,0.0,0,1,1,2,0,2,3,0,4,0,9,-6,28.2,0,0,23.0,1,1,1,1,8966,9407,8165,14646,7527,9513,8453,14182,15041,14182,13019,18138,20002,9102,16665,1473,286,1,21788,18923,12338,18066,7501,2359,128,9703,1,28:09,2018,2019
2018-19,203613,Jonathon Simmons,Jonathon,1610612755,PHI,Philadelphia 76ers,21801224,2019-04-10T00:00:00,PHI vs. CHI,W,29.566666666666663,8,14,0.571,3,6,0.5,1,2,0.5,1,6,7,5,2,0,1,1,0,4,20,11,36.9,0,0,37.0,1,1,1,1,7669,2320,3907,6274,1715,3157,3790,10713,8097,10961,6309,3258,4152,2819,4320,12169,2599,17177,1,2953,3226,3898,3712,2359,128,3036,1,29:34,2018,2019
2018-19,1626246,Boban Marjanović,Boban,1610612755,PHI,Philadelphia 76ers,21801224,2019-04-10T00:00:00,PHI vs. CHI,W,24.65,8,12,0.667,2,3,0.667,0,0,0.0,0,8,8,6,1,0,2,0,0,1,18,20,41.6,0,0,38.0,1,1,1,1,12143,2320,5764,3022,3785,9513,1965,14182,15041,14182,13019,1440,3077,1912,9005,12169,862,1,1,12643,4316,1056,2417,2359,128,2761,1,24:39,2018,2019
2018-19,101161,Amir Johnson,Amir,1610612755,PHI,Philadelphia 76ers,21801224,2019-04-10T00:00:00,PHI vs. CHI,W,24.4,4,8,0.5,1,2,0.5,3,3,1.0,5,4,9,1,0,1,2,0,3,3,12,-6,33.3,0,0,29.0,1,1,1,1,12373,9407,11313,8362,7527,12673,3790,4391,6549,1,389,6983,2348,13432,16665,4548,862,1,17131,4876,9014,18066,5060,2359,128,6240,1,24:24,2018,2019
2018-19,204456,T.J. McConnell,T.J.,1610612755,PHI,Philadelphia 76ers,21801224,2019-04-10T00:00:00,PHI vs. CHI,W,23.316666666666663,9,10,0.9,0,0,0.0,0,0,0.0,0,2,2,6,1,0,1,0,1,0,18,24,31.4,0,0,28.0,1,1,1,1,13346,1509,8165,1097,13697,20119,13697,14182,15041,14182,13019,13681,16329,1912,9005,12169,2599,1,4829,18923,4316,488,5912,2359,128,6809,1,23:19,2018,2019
2018-19,1629015,Zhaire Smith,Zhaire,1610612755,PHI,Philadelphia 76ers,21801224,2019-04-10T00:00:00,PHI vs. CHI,W,31.883333333333333,7,13,0.538,2,5,0.4,1,2,0.5,2,2,4,5,1,0,0,0,0,1,17,15,28.3,0,0,28.0,1,1,1,1,5598,3482,4771,7807,3785,4781,7351,10713,8097,10961,3049,13681,9946,2819,9005,12169,8286,1,1,12643,4945,2307,7462,2359,128,6809,1,31:53,2018,2019
