team_id,team_name,team,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
1610612738,Boston Celtics,BOS,20,20,0.337,221,590,0.375,0.446,0.185,137,325,0.422,0.151,84,265,0.317
1610612743,Denver Nuggets,DEN,20,20,0.302,204,517,0.395,0.459,0.193,137,330,0.415,0.109,67,187,0.358
1610612748,Miami Heat,MIA,23,23,0.265,190,508,0.374,0.438,0.147,125,281,0.445,0.118,65,227,0.286
1610612747,Los Angeles Lakers,LAL,16,16,0.254,143,381,0.375,0.458,0.134,80,200,0.4,0.121,63,181,0.348
1610612744,Golden State Warriors,GSW,13,13,0.315,145,373,0.389,0.44,0.203,107,240,0.446,0.112,38,133,0.286
1610612752,New York Knicks,NYK,11,11,0.278,81,252,0.321,0.375,0.151,54,137,0.394,0.127,27,115,0.235
1610612755,Philadelphia 76ers,PHI,11,11,0.275,100,247,0.405,0.496,0.148,55,133,0.414,0.127,45,114,0.395
1610612756,Phoenix Suns,PHX,11,11,0.248,96,241,0.398,0.454,0.157,69,153,0.451,0.09,27,88,0.307
1610612758,Sacramento Kings,SAC,7,7,0.306,75,197,0.381,0.47,0.13,40,84,0.476,0.175,35,113,0.31
1610612746,LA Clippers,LAC,5,5,0.406,78,176,0.443,0.491,0.305,61,132,0.462,0.102,17,44,0.386
1610612749,Milwaukee Bucks,MIL,5,5,0.379,80,170,0.471,0.559,0.223,50,100,0.5,0.156,30,70,0.429
1610612763,Memphis Grizzlies,MEM,6,6,0.261,54,142,0.38,0.43,0.167,40,91,0.44,0.094,14,51,0.275
1610612737,Atlanta Hawks,ATL,6,6,0.257,56,139,0.403,0.518,0.092,24,50,0.48,0.165,32,89,0.36
1610612739,Cleveland Cavaliers,CLE,5,5,0.32,44,134,0.328,0.369,0.205,33,86,0.384,0.115,11,48,0.229
1610612750,Minnesota Timberwolves,MIN,5,5,0.269,50,118,0.424,0.517,0.134,28,59,0.475,0.134,22,59,0.373
1610612751,Brooklyn Nets,BKN,4,4,0.272,38,93,0.409,0.5,0.129,21,44,0.477,0.143,17,49,0.347
