group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
Players,1627756,Denzel Valentine,Denzel,1610612741,CHI,26.0,8,5,3,0.625,1.7,108.8,112.5,112.5,131.1,118.5,118.5,-22.3,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.054,0.055,100.09,102.73,85.61,102.73,0.101,32,2,2,0.3,0.3,1.0,285,231,117,106,335,234,144,144,371,337,337,337,244,244,285,219,285,273,346,365,1,1,5,5,390,394,260,284,284,171,233,313,220,345,1,CHI
Players,203490,Otto Porter Jr.,Otto,1610612741,CHI,27.0,6,2,4,0.333,3.4,118.3,112.8,112.8,122.0,108.9,108.9,-3.7,3.9,3.9,0.077,0.0,12.5,0.0,0.188,0.075,0.0,0.0,0.214,0.214,0.132,0.138,98.75,106.93,89.11,106.93,0.0,47,1,7,0.2,1.2,0.143,316,321,148,331,97,144,140,140,324,244,244,224,170,170,196,219,172,273,74,201,1,1,326,355,236,243,294,200,200,343,283,216,272,99,337,CHI
Players,201152,Thaddeus Young,Thaddeus,1610612741,CHI,32.0,22,6,16,0.273,1.9,108.0,102.3,102.3,136.3,129.6,129.6,-28.3,-27.3,-27.3,0.1,1.0,15.4,0.024,0.125,0.068,15.4,15.5,0.875,0.845,0.11,0.115,99.92,105.29,87.74,105.29,0.07,87,5,8,0.2,0.4,0.625,133,210,396,372,305,246,262,262,389,396,396,356,359,359,163,128,145,221,173,233,390,395,34,37,286,292,264,230,230,225,166,210,247,311,52,CHI
Players,1628436,Luke Kornet,Luke,1610612741,CHI,24.0,4,2,2,0.5,1.0,139.5,144.4,144.4,152.8,122.2,122.2,-13.3,22.2,22.2,0.25,1.0,50.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.111,0.107,94.74,103.23,86.02,103.23,-0.065,9,0,0,0.0,0.0,0.0,344,321,82,177,391,36,19,19,419,364,364,292,75,75,61,128,9,273,346,365,448,448,340,365,277,308,381,274,274,425,340,394,340,394,340,CHI
Players,1626245,Cristiano Felicio,Cristiano,1610612741,CHI,27.0,6,1,5,0.167,1.7,94.4,94.4,94.4,177.1,184.2,184.2,-82.7,-89.8,-89.8,0.0,0.0,0.0,0.125,0.0,0.067,50.0,50.0,0.0,0.0,0.1,0.105,89.55,87.75,73.12,87.75,-0.031,18,0,1,0.0,0.2,0.0,316,358,180,405,345,353,332,332,444,450,450,437,441,441,285,219,285,37,346,235,448,448,340,365,311,313,427,448,448,408,340,350,340,373,340,CHI
Players,1628374,Lauri Markkanen,Lauri,1610612741,CHI,23.0,23,9,14,0.391,3.5,105.8,105.5,105.5,121.2,116.3,116.3,-15.5,-10.7,-10.7,0.119,1.67,12.2,0.07,0.098,0.084,7.3,7.4,0.426,0.535,0.196,0.202,96.18,98.32,81.93,98.32,0.089,163,9,27,0.4,1.2,0.333,122,157,367,299,92,274,227,227,319,320,320,306,292,292,142,91,181,103,227,174,274,276,241,218,122,131,361,387,387,186,110,88,159,97,252,CHI
Players,1627853,Ryan Arcidiacono,Ryan,1610612741,CHI,26.0,9,3,6,0.333,1.2,101.6,100.0,100.0,149.4,139.4,139.4,-47.8,-39.4,-39.4,0.143,0.0,50.0,0.0,0.077,0.042,0.0,0.0,0.0,0.0,0.04,0.041,116.47,122.05,101.71,122.05,0.0,23,0,1,0.0,0.1,0.0,272,284,208,331,378,307,280,280,415,420,420,400,388,388,113,219,9,273,274,313,1,1,340,365,398,401,60,75,75,343,340,350,340,387,340,CHI
Players,203897,Zach LaVine,Zach,1610612741,CHI,25.0,33,11,22,0.333,3.5,107.1,105.8,105.8,126.5,123.6,123.6,-19.3,-17.8,-17.8,0.095,0.67,3.4,0.0,0.093,0.047,5.0,5.1,0.418,0.508,0.449,0.462,96.44,98.2,81.83,98.2,0.102,226,30,91,0.9,2.8,0.33,32,119,449,331,91,259,222,222,349,372,372,326,327,327,173,181,277,273,240,295,242,241,247,241,4,7,357,391,391,167,10,5,32,8,282,CHI
Players,1629632,Coby White,Coby,1610612741,CHI,20.0,20,5,15,0.25,1.9,124.2,115.0,115.0,138.3,129.8,129.8,-14.1,-14.8,-14.8,0.182,2.0,22.2,0.05,0.026,0.038,11.1,11.1,0.583,0.583,0.157,0.167,104.28,111.81,93.17,111.81,0.027,80,6,12,0.3,0.6,0.5,150,231,387,383,312,92,121,121,394,398,398,300,312,312,89,63,71,134,343,327,340,343,107,162,186,192,170,137,137,315,147,171,198,231,96,CHI
Players,1628976,Wendell Carter Jr.,Wendell,1610612741,CHI,21.0,26,10,16,0.385,3.0,111.3,109.0,109.0,119.6,115.5,115.5,-8.3,-6.4,-6.4,0.024,0.17,4.3,0.072,0.181,0.127,26.1,26.5,0.667,0.705,0.124,0.129,97.15,99.91,83.25,99.91,0.06,155,6,9,0.2,0.3,0.667,98,139,396,304,173,211,188,188,303,312,312,262,249,249,276,217,269,97,79,79,434,434,65,72,249,259,337,355,355,258,147,200,242,318,40,CHI
