group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
Players,1627756,Denzel Valentine,Denzel,1610612741,CHI,26.0,8,5,3,0.625,14.0,0.054,0.167,0.08,0.167,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139,285,231,117,106,296,390,186,348,145,279,297,301,273,346,365,285,1,235,181,1,1,319,236,CHI
Players,203490,Otto Porter Jr.,Otto,1610612741,CHI,27.0,6,2,4,0.333,21.0,0.132,0.071,0.194,0.125,0.238,0.0,0.0,0.0,0.333,0.2,0.143,0.0,0.0,0.0,0.0,0.1,0.0,0.057,316,321,148,331,270,236,317,151,182,123,297,301,273,48,170,182,1,235,181,1,121,319,349,CHI
Players,201152,Thaddeus Young,Thaddeus,1610612741,CHI,32.0,22,6,16,0.273,42.0,0.11,0.2,0.127,0.364,0.167,0.036,0.057,0.083,0.235,0.172,0.167,0.125,0.0,0.0,0.2,0.172,0.208,0.169,133,210,396,372,185,286,141,264,52,187,289,281,243,130,218,156,261,235,181,321,221,154,183,CHI
Players,1628436,Luke Kornet,Luke,1610612741,CHI,24.0,4,2,2,0.5,4.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.5,0.0,0.0,0.0,0.25,0.0,0.0,344,321,82,177,375,277,340,394,224,312,297,301,273,346,365,58,438,235,181,1,312,319,365,CHI
Players,1626245,Cristiano Felicio,Cristiano,1610612741,CHI,27.0,6,1,5,0.167,10.0,0.1,0.0,0.067,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,316,358,180,405,322,311,340,365,224,312,297,301,1,346,116,285,352,235,181,1,1,319,365,CHI
Players,1628374,Lauri Markkanen,Lauri,1610612741,CHI,23.0,23,9,14,0.391,80.0,0.196,0.176,0.201,0.25,0.27,0.24,0.232,0.429,0.18,0.234,0.156,0.167,0.0,0.286,0.231,0.14,0.209,0.203,122,157,367,299,108,122,174,135,109,103,114,121,66,206,132,166,296,235,93,339,175,153,132,CHI
Players,1627853,Ryan Arcidiacono,Ryan,1610612741,CHI,26.0,9,3,6,0.333,11.0,0.04,0.0,0.056,0.0,0.111,0.0,0.0,0.0,0.2,0.143,0.25,0.0,0.25,0.0,0.0,0.154,0.2,0.0,272,284,208,331,314,398,340,378,224,249,297,301,273,168,259,99,1,109,181,1,196,157,365,CHI
Players,203897,Zach LaVine,Zach,1610612741,CHI,25.0,33,11,22,0.333,115.0,0.449,0.417,0.495,0.516,0.563,0.516,0.507,0.0,0.175,0.129,0.1,0.207,0.133,0.222,0.5,0.203,0.431,0.456,32,119,449,331,31,4,19,6,19,5,25,22,273,211,276,220,327,188,118,407,264,29,11,CHI
Players,1629632,Coby White,Coby,1610612741,CHI,20.0,20,5,15,0.25,37.0,0.157,0.214,0.188,0.167,0.121,0.0,0.0,0.2,0.059,0.111,0.308,0.333,0.0,0.0,0.0,0.222,0.0,0.152,150,231,387,383,197,186,131,164,145,245,297,301,146,330,297,81,402,235,181,1,288,319,210,CHI
Players,1628976,Wendell Carter Jr.,Wendell,1610612741,CHI,21.0,26,10,16,0.385,78.0,0.124,0.128,0.073,0.0,0.0,0.192,0.246,0.375,0.333,0.344,0.04,0.353,0.333,0.5,0.154,0.354,0.234,0.13,98,139,396,304,112,249,237,359,224,312,147,114,77,48,51,278,421,75,31,297,404,134,252,CHI
Players,203107,Tomas Satoransky,Tomas,1610612741,CHI,28.0,33,12,21,0.364,93.0,0.123,0.169,0.106,0.16,0.111,0.172,0.152,0.211,0.16,0.174,0.364,0.227,0.214,0.0,0.0,0.115,0.132,0.169,32,102,446,322,78,250,185,302,161,249,158,184,143,225,215,50,342,136,181,1,141,220,180,CHI
