season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2022-23,1628962,Udoka Azubuike,Udoka,1610612762,UTA,Utah Jazz,22201228,2023-04-09T00:00:00,UTA @ LAL,L,26.5,97.1,96.7,96.7,128.9,132.2,132.2,-31.8,-35.5,-35.5,0.05,0.0,14.3,0.071,0.138,0.105,0.0,0.0,1.0,0.932,0.095,0.104,108.8,107.64,89.7,107.64,0.108,60,6,6,6.0,6.0,1.0,1,12947,12947,12947,10941,20157,20345,20345,21210,22079,22079,22550,23063,23063,17799,13526,12941,5682,10762,8372,1,1,586,1860,22222,21735,3556,4324,4324,10252,5438,14189,5438,14189,1,1,26:32,2022,2023
2022-23,203482,Kelly Olynyk,Kelly,1610612762,UTA,Utah Jazz,22201228,2023-04-09T00:00:00,UTA @ LAL,L,29.3,101.9,103.1,103.1,120.7,120.0,120.0,-18.8,-16.9,-16.9,0.19,1.0,19.0,0.0,0.152,0.079,19.0,18.3,0.808,0.829,0.243,0.26,106.93,106.61,88.84,106.61,0.156,65,9,13,9.0,13.0,0.692,1,12947,12947,12947,8749,17966,17449,17449,17787,17062,17062,19785,19133,19133,7436,7894,10125,13272,9386,12465,21769,21532,3355,3198,5791,4914,5283,5370,5370,4848,1839,5108,1839,5108,3448,1,29:16,2022,2023
2022-23,1629308,Juan Toscano-Anderson,Juan,1610612762,UTA,Utah Jazz,22201228,2023-04-09T00:00:00,UTA @ LAL,L,18.7,119.4,119.0,119.0,117.4,116.3,116.3,2.0,2.8,2.8,0.2,0.0,44.4,0.0,0.158,0.075,0.0,0.0,0.3,0.3,0.106,0.109,108.23,108.9,90.75,108.9,0.068,42,1,5,1.0,5.0,0.2,1,12947,12947,12947,16890,8256,8722,8722,16098,15190,15190,11639,11363,11363,6580,13526,1324,13272,8770,13271,1,1,20521,21474,21266,21317,4047,3381,3381,15936,18953,16006,18953,16006,21480,1,18:44,2022,2023
2022-23,1631323,Simone Fontecchio,Simone,1610612762,UTA,Utah Jazz,22201228,2023-04-09T00:00:00,UTA @ LAL,L,31.3,110.8,109.0,109.0,110.9,113.6,113.6,-0.1,-4.7,-4.7,0.087,0.0,10.0,0.056,0.206,0.129,0.0,0.0,0.556,0.556,0.237,0.247,102.51,102.14,85.12,102.14,0.121,67,8,18,8.0,18.0,0.444,1,12947,12947,12947,7047,13055,14438,14438,12325,13622,13622,12671,14674,14674,14644,13526,16145,7490,5222,5768,1,1,11351,13147,6308,6009,11211,11189,11189,8567,2711,1948,2711,1948,13499,1,31:15,2022,2023
2022-23,1627739,Kris Dunn,Kris,1610612762,UTA,Utah Jazz,22201228,2023-04-09T00:00:00,UTA @ LAL,L,40.3,109.2,108.8,108.8,120.8,123.3,123.3,-11.5,-14.5,-14.5,0.25,2.67,26.7,0.0,0.233,0.119,10.0,10.0,0.667,0.689,0.224,0.229,108.81,107.88,89.9,107.88,0.154,91,11,18,11.0,18.0,0.611,1,12947,12947,12947,571,13996,14548,14548,17836,18784,18784,17382,18371,18371,4451,3429,5720,13272,3903,6740,14937,15374,6642,7245,7457,7619,3540,4125,4125,4994,789,1948,789,1948,5740,1,40:16,2022,2023
2022-23,1627745,Damian Jones,Damian,1610612762,UTA,Utah Jazz,22201228,2023-04-09T00:00:00,UTA @ LAL,L,21.5,123.2,122.9,122.9,107.0,106.4,106.4,16.2,16.5,16.5,0.048,0.0,16.7,0.043,0.174,0.109,0.0,0.0,0.8,0.8,0.091,0.095,105.76,106.21,88.51,106.21,0.079,48,4,5,4.0,5.0,0.8,1,12947,12947,12947,14823,6331,6735,6735,10062,9473,9473,6251,6130,6130,18022,13526,11220,9181,7453,7996,1,1,3395,3621,22492,22519,6557,5766,5766,14311,9586,16006,9586,16006,1839,1,21:28,2022,2023
2022-23,1630548,Johnny Juzang,Johnny,1610612762,UTA,Utah Jazz,22201228,2023-04-09T00:00:00,UTA @ LAL,L,16.1,131.9,127.8,127.8,107.9,105.7,105.7,23.9,22.1,22.1,0.0,0.0,0.0,0.111,0.118,0.114,0.0,0.0,0.444,0.444,0.22,0.231,103.31,106.06,88.38,106.06,0.073,36,4,9,4.0,9.0,0.444,1,12947,12947,12947,18728,3283,4690,4690,10568,9089,9089,4055,4531,4531,19186,13526,19186,2874,12810,7250,1,1,16333,17940,7937,7395,9913,5935,5935,15191,9586,9460,9586,9460,13499,1,16:04,2022,2023
2022-23,1630534,Ochai Agbaji,Ochai,1610612762,UTA,Utah Jazz,22201228,2023-04-09T00:00:00,UTA @ LAL,L,26.7,105.0,111.5,111.5,125.1,123.0,123.0,-20.1,-11.5,-11.5,0.296,4.0,34.8,0.0,0.034,0.018,8.7,8.7,0.308,0.308,0.224,0.221,112.18,109.73,91.44,109.73,0.033,61,4,13,4.0,13.0,0.308,1,12947,12947,12947,10820,16378,13024,13024,19780,18609,18609,20123,17261,17261,3312,1266,2861,13272,21438,22690,13904,13998,20478,21394,7495,8381,1658,2859,2859,19947,9586,5108,9586,5108,19413,1,26:41,2022,2023
2022-23,1629677,Luka Samanic,Luka,1610612762,UTA,Utah Jazz,22201228,2023-04-09T00:00:00,UTA @ LAL,L,29.7,97.4,97.0,97.0,126.5,130.3,130.3,-29.2,-33.3,-33.3,0.12,1.5,15.8,0.0,0.061,0.032,10.5,10.3,0.286,0.312,0.229,0.239,108.74,107.35,89.46,107.35,0.006,67,4,14,4.0,14.0,0.286,1,12947,12947,12947,8337,20058,20219,20219,20373,21521,21521,22120,22711,22711,11974,6568,12300,13272,19187,21037,15687,15647,20777,21366,7065,6703,3597,4589,4589,21903,9586,4330,9586,4330,19742,1,29:44,2022,2023
2022-23,1627739,Kris Dunn,Kris,1610612762,UTA,Utah Jazz,22201213,2023-04-08T00:00:00,UTA vs. DEN,W,36.9,117.1,123.2,123.2,95.9,98.8,98.8,21.2,24.4,24.4,0.438,4.67,42.4,0.024,0.171,0.096,9.1,8.9,0.462,0.575,0.196,0.199,110.94,106.57,88.81,106.57,0.183,82,6,13,6.0,13.0,0.462,1,1,1,1,2211,9497,6605,6605,4717,5719,5719,4752,3975,3974,948,1175,1602,12906,7742,9753,14078,14189,15842,12286,10611,10918,2162,5409,5410,2895,5438,5108,5438,5108,12925,1,36:56,2022,2023
