season,team_id,game_id,game_date,away_team,home_team,opponent,opponent_id,game_no,pf,opp_pf,wl,differential
2016-17,1610612753,21600004,2016-10-26,MIA,ORL,MIA,1610612748,1,96,108,L,-12
2016-17,1610612753,21600020,2016-10-28,ORL,DET,DET,1610612765,2,82,108,L,-26
2016-17,1610612753,21600029,2016-10-29,ORL,CLE,CLE,1610612739,3,99,105,L,-6
2016-17,1610612753,21600046,2016-11-01,ORL,PHI,PHI,1610612755,4,103,101,W,2
2016-17,1610612753,21600065,2016-11-03,SAC,ORL,SAC,1610612758,5,102,94,W,8
2016-17,1610612753,21600081,2016-11-05,WAS,ORL,WAS,1610612764,6,88,86,W,2
2016-17,1610612753,21600096,2016-11-07,ORL,CHI,CHI,1610612741,7,80,112,L,-32
2016-17,1610612753,21600109,2016-11-09,MIN,ORL,MIN,1610612750,8,107,123,L,-16
2016-17,1610612753,21600124,2016-11-11,UTA,ORL,UTA,1610612762,9,74,87,L,-13
2016-17,1610612753,21600141,2016-11-13,ORL,OKC,OKC,1610612760,10,119,117,W,2
2016-17,1610612753,21600145,2016-11-14,ORL,IND,IND,1610612754,11,69,88,L,-19
2016-17,1610612753,21600159,2016-11-16,NOP,ORL,NOP,1610612740,12,89,82,W,7
2016-17,1610612753,21600187,2016-11-19,DAL,ORL,DAL,1610612742,13,95,87,W,8
2016-17,1610612753,21600204,2016-11-21,ORL,MIL,MIL,1610612749,14,89,93,L,-4
2016-17,1610612753,21600214,2016-11-23,PHX,ORL,PHX,1610612756,15,87,92,L,-5
2016-17,1610612753,21600226,2016-11-25,WAS,ORL,WAS,1610612764,16,91,94,L,-3
2016-17,1610612753,21600248,2016-11-27,MIL,ORL,MIL,1610612749,17,96,104,L,-8
2016-17,1610612753,21600264,2016-11-29,ORL,SAS,SAS,1610612759,18,95,83,W,12
2016-17,1610612753,21600278,2016-12-01,ORL,MEM,MEM,1610612763,19,94,95,L,-1
2016-17,1610612753,21600282,2016-12-02,ORL,PHI,PHI,1610612755,20,105,88,W,17
2016-17,1610612753,21600300,2016-12-04,ORL,DET,DET,1610612765,21,98,92,W,6
2016-17,1610612753,21600315,2016-12-06,ORL,WAS,WAS,1610612764,22,124,116,W,8
2016-17,1610612753,21600322,2016-12-07,BOS,ORL,BOS,1610612738,23,87,117,L,-30
2016-17,1610612753,21600337,2016-12-09,ORL,CHA,CHA,1610612766,24,88,109,L,-21
2016-17,1610612753,21600347,2016-12-10,DEN,ORL,DEN,1610612743,25,113,121,L,-8
2016-17,1610612753,21600369,2016-12-13,ORL,ATL,ATL,1610612737,26,131,120,W,11
2016-17,1610612753,21600376,2016-12-14,LAC,ORL,LAC,1610612746,27,108,113,L,-5
2016-17,1610612753,21600390,2016-12-16,BKN,ORL,BKN,1610612751,28,118,111,W,7
2016-17,1610612753,21600409,2016-12-18,TOR,ORL,TOR,1610612761,29,79,109,L,-30
2016-17,1610612753,21600422,2016-12-20,ORL,MIA,MIA,1610612748,30,136,130,W,6
2016-17,1610612753,21600438,2016-12-22,ORL,NYK,NYK,1610612752,31,95,106,L,-11
2016-17,1610612753,21600443,2016-12-23,LAL,ORL,LAL,1610612747,32,109,90,W,19
2016-17,1610612753,21600462,2016-12-26,MEM,ORL,MEM,1610612763,33,112,102,W,10
2016-17,1610612753,21600477,2016-12-28,CHA,ORL,CHA,1610612766,34,101,120,L,-19
2016-17,1610612753,21600510,2017-01-01,ORL,IND,IND,1610612754,35,104,117,L,-13
2016-17,1610612753,21600516,2017-01-02,ORL,NYK,NYK,1610612752,36,115,103,W,12
2016-17,1610612753,21600530,2017-01-04,ATL,ORL,ATL,1610612737,37,92,111,L,-19
2016-17,1610612753,21600545,2017-01-06,HOU,ORL,HOU,1610612745,38,93,100,L,-7
2016-17,1610612753,21600567,2017-01-08,ORL,LAL,LAL,1610612747,39,95,111,L,-16
2016-17,1610612753,21600584,2017-01-11,ORL,LAC,LAC,1610612746,40,96,105,L,-9
2016-17,1610612753,21600598,2017-01-13,ORL,POR,POR,1610612757,41,115,109,W,6
2016-17,1610612753,21600604,2017-01-14,ORL,UTA,UTA,1610612762,42,107,114,L,-7
2016-17,1610612753,21600617,2017-01-16,ORL,DEN,DEN,1610612743,43,112,125,L,-13
2016-17,1610612753,21600631,2017-01-18,ORL,NOP,NOP,1610612740,44,98,118,L,-20
2016-17,1610612753,21600643,2017-01-20,MIL,ORL,MIL,1610612749,45,112,96,W,16
2016-17,1610612753,21600661,2017-01-22,GSW,ORL,GSW,1610612744,46,98,118,L,-20
2016-17,1610612753,21600677,2017-01-24,CHI,ORL,CHI,1610612741,47,92,100,L,-8
2016-17,1610612753,21600697,2017-01-27,ORL,BOS,BOS,1610612738,48,98,128,L,-30
2016-17,1610612753,21600715,2017-01-29,ORL,TOR,TOR,1610612761,49,114,113,W,1
2016-17,1610612753,21600720,2017-01-30,ORL,MIN,MIN,1610612750,50,105,111,L,-6
2016-17,1610612753,21600730,2017-02-01,IND,ORL,IND,1610612754,51,88,98,L,-10
2016-17,1610612753,21600746,2017-02-03,TOR,ORL,TOR,1610612761,52,102,94,W,8
2016-17,1610612753,21600756,2017-02-04,ORL,ATL,ATL,1610612737,53,86,113,L,-27
2016-17,1610612753,21600780,2017-02-07,ORL,HOU,HOU,1610612745,54,104,128,L,-24
2016-17,1610612753,21600795,2017-02-09,PHI,ORL,PHI,1610612755,55,111,112,L,-1
