group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,1628372,Dennis Smith Jr.,Dennis,1610612751,BKN,26.0,14,4,10,0.286,2.4,0.2,0.0,0.1,0.3,0.7,0.7,0.8,2.3,0.0,0.2,0.3,0.1,2.3,215,261,303,376,274,111,238,98,244,191,204,399,250,218,442,243,244,197,BKN
Players,203471,Dennis Schröder,Dennis,1610612751,BKN,30.0,40,17,23,0.425,3.5,0.3,0.1,0.1,0.9,0.9,0.9,0.5,3.5,0.1,0.2,0.4,0.4,3.8,6,44,463,315,100,76,194,163,82,253,268,274,89,179,413,315,100,71,BKN
Players,1627732,Ben Simmons,Ben,1610612751,BKN,27.0,5,2,3,0.4,3.8,0.0,0.0,0.0,0.4,1.2,1.4,0.4,2.8,0.2,0.0,1.0,0.2,3.6,320,315,132,326,67,226,238,169,190,349,400,240,172,35,1,455,204,77,BKN
Players,1631367,Jacob Gilyard,Jacob,1610612751,BKN,25.0,5,2,3,0.4,1.6,0.0,0.0,0.0,0.0,0.4,0.8,0.8,1.2,0.0,0.0,0.2,0.0,0.9,320,315,132,326,367,226,238,169,329,111,229,403,371,218,1,159,310,353,BKN
Players,1629651,Nic Claxton,Nic,1610612751,BKN,25.0,29,12,17,0.414,4.2,0.1,0.2,0.0,0.8,1.0,1.3,1.0,3.4,0.6,0.0,0.6,0.4,4.0,72,121,425,321,28,213,120,169,86,284,385,437,110,2,1,415,89,58,BKN
Players,1629022,Lonnie Walker IV,Lonnie,1610612751,BKN,25.0,8,3,5,0.375,1.5,0.0,0.0,0.0,0.0,0.1,0.8,0.0,0.8,0.0,0.0,0.3,0.1,0.4,278,288,196,341,376,226,238,169,329,72,215,1,405,218,1,204,261,396,BKN
Players,1630570,Trendon Watford,Trendon,1610612751,BKN,23.0,3,2,1,0.667,2.0,0.0,0.0,0.0,0.7,0.3,1.0,0.0,0.7,0.0,0.0,0.0,0.0,2.4,364,315,29,70,337,226,238,169,106,99,275,1,407,218,1,1,310,178,BKN
Players,1628969,Mikal Bridges,Mikal,1610612751,BKN,27.0,32,13,19,0.406,4.6,0.3,0.4,0.2,1.4,1.3,1.7,1.3,3.9,0.0,0.1,0.3,0.9,4.9,43,99,440,325,20,74,52,54,24,375,435,445,53,205,387,269,22,34,BKN
Players,1630560,Cam Thomas,Cam,1610612751,BKN,22.0,24,8,16,0.333,3.7,0.3,0.0,0.1,0.4,1.0,1.0,1.1,3.0,0.1,0.1,0.3,0.6,2.9,127,181,411,353,79,79,238,107,186,280,275,441,144,123,348,283,54,128,BKN
Players,1630592,Jalen Wilson,Jalen,1610612751,BKN,23.0,6,5,1,0.833,2.2,0.0,0.0,0.3,0.3,0.5,1.0,0.5,1.7,0.0,0.0,0.2,0.2,1.8,308,240,29,33,314,226,238,22,224,130,275,287,334,218,1,143,225,271,BKN
Players,1629661,Cameron Johnson,Cameron,1610612751,BKN,28.0,22,7,15,0.318,3.5,0.3,0.4,0.2,0.6,1.0,1.6,1.5,3.2,0.0,0.1,0.2,0.3,2.7,141,200,399,367,102,92,56,73,123,307,434,450,127,218,399,156,160,145,BKN
Players,1630549,Day'Ron Sharpe,Day'Ron,1610612751,BKN,22.0,9,4,5,0.444,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.1,0.0,0.0,0.0,0.9,265,261,196,285,435,226,238,169,329,1,98,151,431,92,1,1,310,359,BKN
Players,1641730,Noah Clowney,Noah,1610612751,BKN,19.0,5,4,1,0.8,2.2,0.0,0.4,0.0,0.4,0.6,0.6,0.6,1.6,0.4,0.2,0.2,0.6,2.5,320,261,29,35,302,226,44,169,190,162,159,334,337,5,437,159,56,167,BKN
Players,1627827,Dorian Finney-Smith,Dorian,1610612751,BKN,31.0,28,12,16,0.429,3.9,0.1,0.1,0.2,0.4,0.9,1.4,0.9,3.6,0.1,0.1,0.3,0.1,2.8,87,121,411,304,50,208,226,77,180,272,404,420,77,100,333,276,295,138,BKN
Players,1628966,Keita Bates-Diop,Keita,1610612751,BKN,28.0,11,5,6,0.455,2.3,0.0,0.0,0.2,0.2,1.7,0.5,0.0,2.4,0.2,0.0,0.5,0.0,2.0,253,240,218,272,286,226,238,73,284,424,129,1,239,46,1,413,310,239,BKN
