group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank
Players,1627732,Ben Simmons,Ben,1610612751,BKN,27.0,5,2,3,0.4,3.8,82.6,78.9,78.9,108.4,109.3,109.3,-25.8,-30.4,-30.4,0.182,1.0,40.0,0.045,0.321,0.2,40.0,40.0,1.0,1.0,0.07,0.073,101.93,103.62,86.35,103.62,0.124,38,1,1,0.2,0.2,1.0,320,315,132,326,67,387,392,392,202,259,259,372,386,386,106,144,27,172,14,15,452,452,3,8,380,382,152,193,193,126,290,364,276,387,1
Players,1630560,Cam Thomas,Cam,1610612751,BKN,22.0,24,8,16,0.333,3.7,102.2,102.1,102.1,114.6,113.2,113.2,-12.3,-11.1,-11.1,0.1,0.71,7.1,0.0,0.064,0.03,10.0,10.0,0.309,0.448,0.298,0.307,99.64,100.27,83.56,100.27,0.046,193,13,47,0.5,2.0,0.277,127,181,411,353,79,292,263,263,278,303,303,310,301,301,201,193,279,298,314,359,322,325,326,300,45,48,224,278,278,299,73,39,103,39,324
Players,1629661,Cameron Johnson,Cameron,1610612751,BKN,28.0,22,7,15,0.318,3.5,111.5,109.1,109.1,133.3,125.2,125.2,-21.8,-16.0,-16.0,0.135,0.0,15.6,0.068,0.073,0.071,0.0,0.0,0.368,0.426,0.193,0.199,100.83,105.09,87.58,105.09,0.064,175,11,34,0.5,1.5,0.324,141,200,399,367,102,207,190,190,420,410,410,360,335,335,150,228,173,116,292,237,1,1,300,305,128,132,189,167,167,265,94,69,109,65,307
Players,1630549,Day'Ron Sharpe,Day'Ron,1610612751,BKN,22.0,9,4,5,0.444,0.6,171.7,114.3,114.3,92.2,64.3,64.3,79.5,50.0,50.0,0.0,0.0,0.0,0.2,0.273,0.25,0.0,0.0,0.0,0.0,0.0,0.0,86.35,126.71,105.59,126.71,0.163,14,0,0,0.0,0.0,0.0,265,261,196,285,435,8,156,156,78,34,34,9,21,21,308,228,308,8,24,8,1,1,355,367,412,413,436,49,49,65,355,399,355,399,355
Players,203471,Dennis Schröder,Dennis,1610612751,BKN,30.0,40,17,23,0.425,3.5,118.1,111.2,111.2,115.0,113.6,113.6,3.0,-2.4,-2.4,0.25,3.33,19.2,0.043,0.126,0.085,5.8,5.9,0.492,0.568,0.252,0.266,97.62,101.18,84.31,101.18,0.135,295,29,66,0.7,1.7,0.439,6,44,463,315,100,161,179,179,284,310,310,191,238,238,53,38,129,180,172,183,247,247,213,175,70,72,280,260,260,108,21,15,63,56,184
Players,1628372,Dennis Smith Jr.,Dennis,1610612751,BKN,26.0,14,4,10,0.286,2.4,97.8,95.3,95.3,118.7,113.7,113.7,-20.9,-18.4,-18.4,0.421,4.0,42.1,0.029,0.143,0.086,10.5,10.4,0.25,0.322,0.149,0.163,94.55,97.92,81.6,97.92,0.079,64,2,8,0.1,0.6,0.25,215,261,303,376,274,329,316,316,315,311,311,354,348,348,12,23,26,232,137,179,331,329,336,347,206,197,359,344,344,226,252,211,312,254,329
Players,1627827,Dorian Finney-Smith,Dorian,1610612751,BKN,31.0,28,12,16,0.429,3.9,119.4,113.1,113.1,123.7,120.3,120.3,-4.3,-7.3,-7.3,0.013,0.2,2.6,0.063,0.09,0.077,13.2,13.2,0.55,0.535,0.136,0.143,98.53,102.67,85.56,102.67,0.051,237,13,30,0.5,1.1,0.433,87,121,411,304,50,149,167,167,363,379,379,251,273,273,306,227,306,128,256,215,373,376,134,199,238,242,256,225,225,286,73,74,132,117,190
Players,1631367,Jacob Gilyard,Jacob,1610612751,BKN,25.0,5,2,3,0.4,1.6,67.4,68.8,68.8,88.2,87.5,87.5,-20.8,-18.8,-18.8,0.25,1.0,25.0,0.0,0.111,0.053,25.0,25.0,0.0,0.0,0.158,0.164,94.49,93.91,78.26,93.91,-0.083,16,0,2,0.0,0.4,0.0,320,315,132,326,367,410,407,407,62,67,67,353,350,350,53,144,78,298,203,299,436,437,355,367,183,196,364,416,416,442,355,330,355,318,355
Players,1630592,Jalen Wilson,Jalen,1610612751,BKN,23.0,6,5,1,0.833,2.2,132.8,118.2,118.2,78.8,78.1,78.1,54.0,40.1,40.1,0.0,0.0,0.0,0.077,0.118,0.1,0.0,0.0,0.833,0.902,0.105,0.113,112.71,119.94,99.95,119.94,0.192,33,2,3,0.3,0.5,0.667,308,240,29,33,314,50,117,117,44,48,48,23,27,27,308,228,308,101,188,134,1,1,26,23,316,318,56,61,61,49,252,299,184,276,37
Players,1628966,Keita Bates-Diop,Keita,1610612751,BKN,28.0,11,5,6,0.455,2.3,90.2,86.3,86.3,100.2,100.0,100.0,-10.0,-13.7,-13.7,0.25,0.0,22.2,0.037,0.1,0.07,0.0,0.0,0.571,0.571,0.115,0.123,100.77,102.94,85.79,102.94,0.072,51,3,7,0.3,0.6,0.429,253,240,218,272,286,359,363,363,116,122,122,294,317,317,53,228,98,202,230,238,1,1,123,167,293,293,192,213,213,248,216,220,228,232,194
Players,1629022,Lonnie Walker IV,Lonnie,1610612751,BKN,25.0,8,3,5,0.375,1.5,143.6,131.4,131.4,129.7,116.0,116.0,13.9,15.4,15.4,0.0,0.0,0.0,0.0,0.143,0.071,0.0,0.0,0.0,0.102,0.119,0.128,106.71,117.7,98.08,117.7,-0.081,35,0,4,0.0,0.5,0.0,278,288,196,341,376,24,37,37,401,335,335,127,105,105,308,228,308,298,137,231,1,1,355,366,286,282,88,72,72,441,355,273,355,276,355
Players,1628969,Mikal Bridges,Mikal,1610612751,BKN,27.0,32,13,19,0.406,4.6,110.1,107.3,107.3,121.3,119.5,119.5,-11.2,-12.2,-12.2,0.133,3.33,9.2,0.03,0.067,0.048,2.8,2.7,0.532,0.59,0.273,0.29,99.82,101.91,84.92,101.91,0.139,317,39,79,1.2,2.5,0.494,43,99,440,325,20,218,209,209,339,371,371,305,308,308,151,38,260,228,303,319,211,211,150,151,58,57,214,243,243,99,6,9,13,13,152
Players,1629651,Nic Claxton,Nic,1610612751,BKN,25.0,29,12,17,0.414,4.2,110.1,104.1,104.1,117.2,116.7,116.7,-7.1,-12.6,-12.6,0.026,0.67,8.0,0.058,0.152,0.107,12.0,11.5,0.722,0.712,0.085,0.096,96.27,99.13,82.6,99.13,0.085,245,13,18,0.4,0.6,0.722,72,121,425,321,28,219,243,243,301,343,343,275,313,313,302,196,271,139,122,123,356,352,55,68,356,350,313,308,308,202,73,142,140,237,33
Players,1641730,Noah Clowney,Noah,1610612751,BKN,19.0,5,4,1,0.8,2.2,136.3,126.1,126.1,52.3,56.5,56.5,84.0,69.6,69.6,0.0,0.0,0.0,0.083,0.143,0.115,20.0,21.0,0.5,0.532,0.179,0.181,99.06,98.72,82.27,98.72,0.1,23,1,2,0.2,0.4,0.5,320,261,29,35,302,41,52,52,25,31,31,8,13,13,308,228,308,87,137,104,420,429,159,202,151,168,238,319,319,174,290,330,276,318,103
Players,1630570,Trendon Watford,Trendon,1610612751,BKN,23.0,3,2,1,0.667,2.0,104.7,107.1,107.1,115.2,100.0,100.0,-10.5,7.1,7.1,0.2,1.0,33.3,0.167,0.429,0.308,33.3,33.3,1.0,1.0,0.125,0.131,103.49,109.15,90.96,109.15,0.297,14,1,1,0.3,0.3,1.0,364,315,29,70,337,272,210,210,286,122,122,299,160,160,93,144,43,16,5,6,445,445,3,8,266,276,128,117,117,18,290,364,184,341,1
