SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,AVAILABLE_FLAG
2021-22,1610612754,IND,Indiana Pacers,0022101216,2022-04-10T00:00:00,IND @ BKN,L,45.7,25.7,19.0,24.8,45.7,9.5,18.1,17.1,70.5,0,0,0,1231,117,168,413,79,1405,328,1964,1928,2434,1
2021-22,1610612766,CHA,Charlotte Hornets,0022101217,2022-04-10T00:00:00,CHA vs. WAS,W,48.5,13.1,14.1,29.3,58.6,25.3,16.2,20.2,56.6,0,0,0,1,117,1676,1036,15,308,2266,1720,2180,2025,1
2021-22,1610612756,PHX,Phoenix Suns,0022101229,2022-04-10T00:00:00,PHX vs. SAC,L,48.5,15.2,24.2,9.1,48.5,19.2,6.1,4.0,44.4,0,0,0,1231,117,1367,90,1696,1102,1686,221,135,933,1
2021-22,1610612753,ORL,Orlando Magic,0022101227,2022-04-10T00:00:00,ORL vs. MIA,W,47.5,11.9,12.9,10.9,35.6,14.9,12.9,18.8,33.7,0,0,0,1,117,1850,1242,1412,2198,1036,1191,2086,163,1
2021-22,1610612763,MEM,Memphis Grizzlies,0022101223,2022-04-10T00:00:00,MEM vs. BOS,L,47.1,13.7,25.5,21.6,41.2,11.8,23.5,14.7,66.7,0,0,0,1231,117,1568,66,206,1841,588,2350,1645,2382,1
2021-22,1610612752,NYK,New York Knicks,0022101226,2022-04-10T00:00:00,NYK vs. TOR,W,50.0,12.5,12.5,17.7,50.0,18.8,15.6,14.6,43.8,0,0,0,1,117,1754,1308,477,939,1633,1649,1633,868,1
2021-22,1610612747,LAL,Los Angeles Lakers,0022101220,2022-04-10T00:00:00,LAL @ DEN,W,46.9,14.2,14.2,18.6,46.0,18.6,7.1,18.6,47.8,0,0,0,1,15,1512,1032,390,1361,1621,331,2068,1265,1
2021-22,1610612764,WAS,Washington Wizards,0022101217,2022-04-10T00:00:00,WAS @ CHA,L,48.0,25.0,16.0,20.0,56.0,13.0,14.0,29.0,58.0,0,0,0,1231,117,199,742,285,446,764,1388,2440,2107,1
2021-22,1610612740,NOP,New Orleans Pelicans,0022101225,2022-04-10T00:00:00,NOP vs. GSW,L,50.0,24.0,19.8,27.1,47.9,13.5,16.7,8.3,41.7,0,0,0,1231,117,273,349,43,1172,840,1798,639,661,1
2021-22,1610612761,TOR,Toronto Raptors,0022101226,2022-04-10T00:00:00,TOR @ NYK,L,50.0,18.8,15.6,14.6,43.8,12.5,12.5,17.7,50.0,0,0,0,1231,117,818,804,818,1581,685,1138,1983,1481,1
2021-22,1610612760,OKC,Oklahoma City Thunder,0022101222,2022-04-10T00:00:00,OKC @ LAC,L,48.5,8.1,14.1,9.1,50.5,15.2,16.2,23.2,50.5,0,0,0,1231,117,2276,1036,1696,907,1083,1720,2322,1532,1
2021-22,1610612745,HOU,Houston Rockets,0022101221,2022-04-10T00:00:00,HOU vs. ATL,L,49.0,15.3,8.2,13.3,46.9,16.3,17.3,14.3,40.8,0,0,0,1231,117,1341,1992,1045,1267,1281,1889,1567,588,1
2021-22,1610612746,LAC,LA Clippers,0022101222,2022-04-10T00:00:00,LAC vs. OKC,W,48.5,15.2,16.2,23.2,50.5,8.1,14.1,9.1,50.5,0,0,0,1,117,1367,728,135,907,178,1408,749,1532,1
2021-22,1610612738,BOS,Boston Celtics,0022101223,2022-04-10T00:00:00,BOS @ MEM,W,46.6,11.7,23.3,14.6,66.0,13.6,25.2,21.4,40.8,0,0,0,1,117,1886,119,827,80,857,2388,2243,583,1
2021-22,1610612762,UTA,Utah Jazz,0022101230,2022-04-10T00:00:00,UTA @ POR,W,48.5,17.2,26.3,18.2,52.5,15.2,4.0,14.1,36.4,0,0,0,1,117,1042,55,427,711,1083,76,1552,291,1
2021-22,1610612748,MIA,Miami Heat,0022101227,2022-04-10T00:00:00,MIA @ ORL,L,48.5,15.2,13.1,19.2,34.3,12.1,13.1,11.1,36.4,0,0,0,1231,117,1367,1187,340,2251,639,1254,1067,291,1
2021-22,1610612749,MIL,Milwaukee Bucks,0022101218,2022-04-10T00:00:00,MIL @ CLE,L,45.7,12.4,9.5,10.5,45.7,16.2,14.3,25.7,61.0,0,0,0,1231,117,1774,1802,1491,1405,1271,1424,2395,2234,1
2021-22,1610612757,POR,Portland Trail Blazers,0022101230,2022-04-10T00:00:00,POR vs. UTA,L,49.0,15.3,4.1,14.3,36.7,17.3,26.5,18.4,53.1,0,0,0,1231,117,1341,2373,867,2134,1433,2406,2044,1779,1
2021-22,1610612742,DAL,Dallas Mavericks,0022101219,2022-04-10T00:00:00,DAL vs. SAS,W,48.0,18.0,11.0,14.0,48.0,21.0,10.0,19.0,52.0,0,0,0,1,117,917,1567,915,1158,1912,729,2097,1683,1
2021-22,1610612741,CHI,Chicago Bulls,0022101224,2022-04-10T00:00:00,CHI @ MIN,W,46.6,13.6,19.4,14.6,54.4,27.2,15.5,15.5,62.1,0,0,0,1,117,1594,381,827,574,2349,1635,1746,2279,1
2021-22,1610612759,SAS,San Antonio Spurs,0022101215,2022-04-09T00:00:00,SAS vs. GSW,L,49.0,16.3,7.1,11.2,34.7,7.1,18.4,6.1,46.9,0,0,0,1231,117,1173,2122,1348,2235,126,1993,339,1175,1
2021-22,1610612740,NOP,New Orleans Pelicans,0022101213,2022-04-09T00:00:00,NOP @ MEM,L,45.3,19.8,16.0,11.3,52.8,23.6,17.0,22.6,64.2,0,0,0,1231,117,687,740,1343,693,2153,1838,2299,2344,1
2021-22,1610612744,GSW,Golden State Warriors,0022101215,2022-04-09T00:00:00,GSW @ SAS,W,49.5,7.2,18.6,6.2,47.4,16.5,7.2,11.3,35.1,0,0,0,1,117,2327,451,2096,1219,1303,339,1119,232,1
2021-22,1610612746,LAC,LA Clippers,0022101212,2022-04-09T00:00:00,LAC vs. SAC,W,48.5,11.1,10.1,12.1,34.3,18.2,8.1,9.1,46.5,0,0,0,1,117,1948,1699,1206,2251,1557,438,749,1130,1
2021-22,1610612754,IND,Indiana Pacers,0022101214,2022-04-09T00:00:00,IND @ PHI,L,46.6,18.4,13.6,19.4,48.5,17.5,22.3,10.7,62.1,0,0,0,1231,117,853,1126,322,1094,1449,2290,999,2279,1
2021-22,1610612763,MEM,Memphis Grizzlies,0022101213,2022-04-09T00:00:00,MEM vs. NOP,W,45.3,23.6,17.0,22.6,64.2,19.8,16.0,11.3,52.8,0,0,0,1,117,298,617,165,122,1765,1711,1115,1763,1
2021-22,1610612755,PHI,Philadelphia 76ers,0022101214,2022-04-09T00:00:00,PHI vs. IND,W,46.6,17.5,22.3,10.7,62.1,18.4,13.6,19.4,48.5,0,0,0,1,117,1005,170,1460,182,1606,1334,2131,1360,1
2021-22,1610612758,SAC,Sacramento Kings,0022101212,2022-04-09T00:00:00,SAC @ LAC,L,48.0,18.0,8.0,9.0,46.0,11.0,10.0,12.0,34.0,0,0,0,1231,117,917,2021,1714,1363,487,729,1220,182,1
2021-22,1610612747,LAL,Los Angeles Lakers,0022101211,2022-04-08T00:00:00,LAL vs. OKC,W,48.0,17.0,12.0,21.0,58.0,11.0,13.0,5.0,64.0,0,0,0,1,117,1068,1400,233,345,487,1225,226,2335,1
2021-22,1610612749,MIL,Milwaukee Bucks,0022101203,2022-04-08T00:00:00,MIL @ DET,W,46.2,13.5,16.3,1.9,69.2,10.6,6.7,17.3,36.5,0,0,0,1,117,1618,691,2426,35,428,278,1947,300,1
2021-22,1610612739,CLE,Cleveland Cavaliers,0022101205,2022-04-08T00:00:00,CLE @ BKN,L,51.6,9.7,6.5,8.6,64.5,16.1,26.9,10.8,47.3,0,0,0,1231,117,2114,2193,1771,116,1248,2417,1004,1211,1
2021-22,1610612765,DET,Detroit Pistons,0022101203,2022-04-08T00:00:00,DET vs. MIL,L,45.7,10.5,6.7,17.1,36.2,13.3,16.2,1.9,68.6,0,0,0,1231,117,2035,2183,528,2164,811,1738,35,2414,1
2021-22,1610612761,TOR,Toronto Raptors,0022101206,2022-04-08T00:00:00,TOR vs. HOU,W,46.6,22.3,16.5,21.4,64.1,12.6,7.8,20.4,62.1,0,0,0,1,117,403,663,222,124,706,402,2191,2279,1
2021-22,1610612737,ATL,Atlanta Hawks,0022101207,2022-04-08T00:00:00,ATL @ MIA,L,49.5,22.7,20.6,12.4,43.3,16.5,9.3,15.5,49.5,0,0,0,1231,117,369,284,1173,1627,1303,620,1737,1437,1
2021-22,1610612745,HOU,Houston Rockets,0022101206,2022-04-08T00:00:00,HOU @ TOR,L,46.6,12.6,7.8,20.4,62.1,22.3,16.5,21.4,64.1,0,0,0,1231,117,1749,2055,272,182,2057,1787,2243,2341,1
2021-22,1610612762,UTA,Utah Jazz,0022101210,2022-04-08T00:00:00,UTA vs. PHX,L,49.0,15.3,18.4,14.3,42.9,9.2,9.2,13.3,57.1,0,0,0,1231,117,1341,467,867,1665,277,602,1412,2057,1
2021-22,1610612742,DAL,Dallas Mavericks,0022101209,2022-04-08T00:00:00,DAL vs. POR,W,48.0,24.0,20.0,14.0,42.0,14.0,5.0,7.0,44.0,0,0,0,1,117,263,327,915,1760,920,133,459,896,1
2021-22,1610612752,NYK,New York Knicks,0022101204,2022-04-08T00:00:00,NYK @ WAS,W,49.0,33.7,15.3,14.3,38.8,7.1,0.0,10.2,38.8,0,0,0,1,117,15,842,867,1997,126,1,915,446,1
2021-22,1610612766,CHA,Charlotte Hornets,0022101208,2022-04-08T00:00:00,CHA @ CHI,W,50.5,18.9,14.7,24.2,65.3,17.9,5.3,17.9,50.5,0,0,0,1,117,801,931,97,98,1517,162,1994,1552,1
2021-22,1610612764,WAS,Washington Wizards,0022101204,2022-04-08T00:00:00,WAS vs. NYK,L,49.0,7.1,0.0,10.2,38.8,33.7,15.3,14.3,38.8,0,0,0,1231,117,2335,2456,1532,1997,2445,1601,1567,446,1
2021-22,1610612751,BKN,Brooklyn Nets,0022101205,2022-04-08T00:00:00,BKN vs. CLE,W,51.6,16.1,26.9,10.8,47.3,9.7,6.5,8.6,64.5,0,0,0,1,117,1205,42,1444,1239,345,265,679,2349,1
2021-22,1610612757,POR,Portland Trail Blazers,0022101209,2022-04-08T00:00:00,POR @ DAL,L,50.0,14.6,5.2,7.3,45.8,25.0,20.8,14.6,43.8,0,0,0,1231,117,1450,2302,1951,1394,2249,2188,1633,868,1
2021-22,1610612760,OKC,Oklahoma City Thunder,0022101211,2022-04-08T00:00:00,OKC @ LAL,L,47.5,10.9,12.9,5.0,63.4,16.8,11.9,20.8,57.4,0,0,0,1231,117,1975,1242,2235,142,1355,1010,2216,2076,1
2021-22,1610612748,MIA,Miami Heat,0022101207,2022-04-08T00:00:00,MIA vs. ATL,W,49.5,16.5,9.3,15.5,49.5,22.7,20.6,12.4,43.3,0,0,0,1,117,1156,1827,722,1016,2087,2170,1271,818,1
2021-22,1610612756,PHX,Phoenix Suns,0022101210,2022-04-08T00:00:00,PHX @ UTA,W,48.5,9.1,9.1,13.1,56.6,15.2,18.2,14.1,42.4,0,0,0,1,117,2182,1859,1058,414,1083,1972,1552,731,1
2021-22,1610612741,CHI,Chicago Bulls,0022101208,2022-04-08T00:00:00,CHI vs. CHA,L,51.1,18.1,5.3,18.1,51.1,19.1,14.9,24.5,66.0,0,0,0,1231,117,908,2294,441,841,1682,1548,2370,2373,1
2021-22,1610612759,SAS,San Antonio Spurs,0022101199,2022-04-07T00:00:00,SAS @ MIN,L,45.7,11.4,12.4,17.1,55.2,17.1,13.3,13.3,40.0,0,0,0,1231,117,1912,1334,528,509,1399,1296,1424,524,1
2021-22,1610612750,MIN,Minnesota Timberwolves,0022101199,2022-04-07T00:00:00,MIN vs. SAS,W,45.7,17.1,13.3,13.3,40.0,11.4,12.4,17.1,55.2,0,0,0,1,117,1055,1159,1030,1913,538,1124,1928,1950,1
2021-22,1610612747,LAL,Los Angeles Lakers,0022101202,2022-04-07T00:00:00,LAL @ GSW,L,45.3,20.8,10.4,20.8,43.4,19.8,12.3,9.4,54.7,0,0,0,1231,117,574,1654,245,1622,1765,1103,804,1908,1
2021-22,1610612763,MEM,Memphis Grizzlies,0022101201,2022-04-07T00:00:00,MEM @ DEN,L,47.5,16.8,11.9,8.9,53.5,19.8,14.9,19.8,55.4,0,0,0,1231,117,1104,1430,1725,632,1756,1532,2157,1962,1
2021-22,1610612761,TOR,Toronto Raptors,0022101197,2022-04-07T00:00:00,TOR vs. PHI,W,51.1,26.6,17.0,16.0,48.9,16.0,8.5,3.2,34.0,0,0,0,1,117,133,600,667,1072,1217,509,103,194,1
2021-22,1610612757,POR,Portland Trail Blazers,0022101200,2022-04-07T00:00:00,POR @ NOP,L,51.6,11.8,7.5,9.7,49.5,38.7,35.5,26.9,60.2,0,0,0,1231,117,1863,2081,1623,1030,2459,2459,2415,2216,1
2021-22,1610612744,GSW,Golden State Warriors,0022101202,2022-04-07T00:00:00,GSW vs. LAL,W,44.9,19.6,12.1,9.3,54.2,20.6,10.3,20.6,43.0,0,0,0,1,117,712,1374,1665,585,1863,786,2199,793,1
2021-22,1610612766,CHA,Charlotte Hornets,0022101196,2022-04-07T00:00:00,CHA vs. ORL,W,45.3,14.2,12.3,25.5,62.3,17.0,5.7,4.7,39.6,0,0,0,1,117,1513,1354,68,180,1367,176,206,518,1
2021-22,1610612749,MIL,Milwaukee Bucks,0022101198,2022-04-07T00:00:00,MIL vs. BOS,W,46.2,21.2,13.5,18.3,55.8,10.6,5.8,8.7,32.7,0,0,0,1,117,520,1145,417,472,428,184,692,142,1
2021-22,1610612753,ORL,Orlando Magic,0022101196,2022-04-07T00:00:00,ORL @ CHA,L,44.4,16.7,5.6,4.6,38.9,13.9,12.0,25.0,61.1,0,0,0,1231,117,1119,2285,2256,1988,915,1062,2380,2239,1
2021-22,1610612738,BOS,Boston Celtics,0022101198,2022-04-07T00:00:00,BOS @ MIL,L,46.6,10.7,5.8,8.7,33.0,21.4,13.6,18.4,56.3,0,0,0,1231,117,2008,2265,1752,2310,1958,1334,2054,2016,1
2021-22,1610612755,PHI,Philadelphia 76ers,0022101197,2022-04-07T00:00:00,PHI @ TOR,L,51.1,16.0,8.5,3.2,34.0,26.6,17.0,16.0,48.9,0,0,0,1231,117,1233,1946,2357,2264,2328,1855,1785,1380,1
2021-22,1610612740,NOP,New Orleans Pelicans,0022101200,2022-04-07T00:00:00,NOP vs. POR,W,51.1,38.3,35.1,26.6,59.6,11.7,7.4,9.6,48.9,0,0,0,1,117,2,2,51,271,579,367,823,1380,1
2021-22,1610612743,DEN,Denver Nuggets,0022101201,2022-04-07T00:00:00,DEN vs. MEM,W,47.1,19.6,14.7,19.6,54.9,16.7,11.8,8.8,52.9,0,0,0,1,117,714,944,315,536,1327,995,711,1767,1
2021-22,1610612737,ATL,Atlanta Hawks,0022101192,2022-04-06T00:00:00,ATL vs. WAS,W,49.5,16.5,10.3,11.3,41.2,8.2,11.3,13.4,45.4,0,0,0,1,117,1156,1660,1328,1822,188,933,1434,1010,1
2021-22,1610612752,NYK,New York Knicks,0022101191,2022-04-06T00:00:00,NYK vs. BKN,L,48.0,13.0,12.0,6.0,36.0,12.0,15.0,12.0,32.0,0,0,0,1231,117,1691,1400,2136,2178,624,1558,1220,121,1
2021-22,1610612765,DET,Detroit Pistons,0022101190,2022-04-06T00:00:00,DET vs. DAL,L,49.5,14.4,10.3,13.4,47.4,14.4,12.4,12.4,55.7,0,0,0,1231,117,1473,1660,1014,1219,976,1110,1271,1981,1
2021-22,1610612762,UTA,Utah Jazz,0022101194,2022-04-06T00:00:00,UTA vs. OKC,W,50.5,13.7,29.5,12.6,63.2,16.8,11.6,5.3,37.9,0,0,0,1,117,1581,21,1141,150,1362,973,256,384,1
2021-22,1610612738,BOS,Boston Celtics,0022101193,2022-04-06T00:00:00,BOS @ CHI,W,49.5,18.6,11.3,16.5,49.5,7.2,13.4,6.2,41.2,0,0,0,1,117,840,1514,600,1016,131,1302,352,630,1
2021-22,1610612751,BKN,Brooklyn Nets,0022101191,2022-04-06T00:00:00,BKN @ NYK,W,47.5,11.9,14.9,11.9,31.7,12.9,11.9,5.9,35.6,0,0,0,1,117,1850,915,1247,2344,745,1010,309,259,1
2021-22,1610612760,OKC,Oklahoma City Thunder,0022101194,2022-04-06T00:00:00,OKC @ UTA,L,51.1,17.0,11.7,5.3,38.3,13.8,29.8,12.8,63.8,0,0,0,1231,117,1061,1467,2185,2037,890,2440,1334,2325,1
2021-22,1610612764,WAS,Washington Wizards,0022101192,2022-04-06T00:00:00,WAS @ ATL,L,48.5,8.1,11.1,13.1,44.4,16.2,10.1,11.1,40.4,0,0,0,1231,117,2276,1556,1058,1510,1257,752,1067,553,1
2021-22,1610612746,LAC,LA Clippers,0022101195,2022-04-06T00:00:00,LAC vs. PHX,W,45.7,23.8,9.5,10.5,38.1,24.8,26.7,10.5,43.8,0,0,0,1,117,281,1802,1491,2048,2243,2410,961,883,1
2021-22,1610612742,DAL,Dallas Mavericks,0022101190,2022-04-06T00:00:00,DAL @ DET,W,49.5,14.4,12.4,12.4,55.7,14.4,10.3,13.4,47.4,0,0,0,1,117,1473,1344,1173,477,976,789,1434,1223,1
2021-22,1610612756,PHX,Phoenix Suns,0022101195,2022-04-06T00:00:00,PHX @ LAC,L,45.7,24.8,26.7,10.5,43.8,23.8,9.5,10.5,38.1,0,0,0,1231,117,209,45,1491,1574,2177,653,961,405,1
2021-22,1610612741,CHI,Chicago Bulls,0022101193,2022-04-06T00:00:00,CHI vs. BOS,L,49.0,7.1,13.3,6.1,40.8,18.4,11.2,16.3,49.0,0,0,0,1231,117,2335,1168,2109,1868,1591,912,1825,1395,1
2021-22,1610612740,NOP,New Orleans Pelicans,0022101188,2022-04-05T00:00:00,NOP @ SAC,W,48.5,24.2,20.2,14.1,58.6,12.1,7.1,8.1,44.4,0,0,0,1,117,247,320,896,308,639,316,599,933,1
2021-22,1610612755,PHI,Philadelphia 76ers,0022101178,2022-04-05T00:00:00,PHI @ IND,W,46.6,26.2,12.6,16.5,38.8,26.2,28.2,25.2,56.3,0,0,0,1,117,147,1298,590,1989,2308,2430,2389,2016,1
2021-22,1610612757,POR,Portland Trail Blazers,0022101185,2022-04-05T00:00:00,POR @ OKC,L,49.5,17.5,11.3,10.3,41.2,24.7,14.4,9.3,57.7,0,0,0,1231,117,997,1514,1516,1822,2232,1468,778,2095,1
2021-22,1610612739,CLE,Cleveland Cavaliers,0022101179,2022-04-05T00:00:00,CLE @ ORL,L,48.5,9.1,9.1,12.1,40.4,18.2,20.2,14.1,48.5,0,0,0,1231,117,2182,1859,1206,1899,1557,2139,1552,1338,1
2021-22,1610612761,TOR,Toronto Raptors,0022101182,2022-04-05T00:00:00,TOR vs. ATL,W,49.0,9.2,24.5,11.2,63.3,9.2,16.3,11.2,42.9,0,0,0,1,117,2173,83,1348,148,277,1748,1093,776,1
2021-22,1610612748,MIA,Miami Heat,0022101181,2022-04-05T00:00:00,MIA vs. CHA,W,47.5,21.8,13.9,3.0,41.6,5.9,8.9,16.8,65.3,0,0,0,1,117,451,1084,2370,1799,64,562,1892,2368,1
2021-22,1610612762,UTA,Utah Jazz,0022101187,2022-04-05T00:00:00,UTA vs. MEM,W,45.7,12.1,13.8,17.2,48.3,12.1,10.3,12.9,34.5,0,0,0,1,15,1827,1104,520,1144,635,803,1368,212,1
2021-22,1610612756,PHX,Phoenix Suns,0022101189,2022-04-05T00:00:00,PHX vs. LAL,W,43.6,21.8,12.7,19.1,50.9,18.2,8.2,12.7,41.8,0,0,0,1,117,450,1284,346,887,1557,465,1325,679,1
2021-22,1610612758,SAC,Sacramento Kings,0022101188,2022-04-05T00:00:00,SAC vs. NOP,L,49.0,12.2,7.1,8.2,44.9,24.5,20.4,14.3,59.2,0,0,0,1231,117,1796,2122,1833,1473,2215,2156,1567,2168,1
2021-22,1610612766,CHA,Charlotte Hornets,0022101181,2022-04-05T00:00:00,CHA @ MIA,L,47.5,5.9,8.9,16.8,65.3,21.8,13.9,3.0,41.6,0,0,0,1231,117,2395,1888,558,87,2002,1369,91,647,1
2021-22,1610612760,OKC,Oklahoma City Thunder,0022101185,2022-04-05T00:00:00,OKC vs. POR,W,49.5,24.7,14.4,9.3,57.7,17.5,11.3,10.3,41.2,0,0,0,1,117,218,981,1670,363,1458,933,937,630,1
2021-22,1610612741,CHI,Chicago Bulls,0022101183,2022-04-05T00:00:00,CHI vs. MIL,L,47.5,20.8,11.9,14.9,41.6,15.8,11.9,16.8,53.5,0,0,0,1231,117,561,1430,781,1799,1202,1010,1892,1808,1
2021-22,1610612749,MIL,Milwaukee Bucks,0022101183,2022-04-05T00:00:00,MIL @ CHI,W,46.6,15.5,11.7,16.5,52.4,20.4,11.7,14.6,40.8,0,0,0,1,117,1294,1474,590,730,1830,978,1621,583,1
2021-22,1610612753,ORL,Orlando Magic,0022101179,2022-04-05T00:00:00,ORL vs. CLE,W,48.5,18.2,20.2,14.1,48.5,9.1,9.1,12.1,40.4,0,0,0,1,117,884,320,896,1102,269,584,1233,553,1
2021-22,1610612763,MEM,Memphis Grizzlies,0022101187,2022-04-05T00:00:00,MEM @ UTA,L,45.7,12.1,10.3,12.9,34.5,12.1,13.8,17.2,48.3,0,0,0,1231,15,1827,1658,1099,2246,635,1361,1946,1313,1
2021-22,1610612751,BKN,Brooklyn Nets,0022101180,2022-04-05T00:00:00,BKN vs. HOU,W,47.1,8.8,9.8,21.6,39.2,24.5,22.5,14.7,51.0,0,0,0,1,117,2211,1745,206,1960,2226,2300,1645,1576,1
2021-22,1610612747,LAL,Los Angeles Lakers,0022101189,2022-04-05T00:00:00,LAL @ PHX,L,44.0,18.3,8.3,12.8,42.2,22.0,12.8,19.3,51.4,0,0,0,1231,117,871,1976,1120,1747,2035,1190,2124,1619,1
2021-22,1610612764,WAS,Washington Wizards,0022101184,2022-04-05T00:00:00,WAS @ MIN,W,45.3,8.5,15.1,17.0,67.9,10.4,14.2,12.3,39.6,0,0,0,1,117,2249,878,552,61,415,1422,1264,518,1
2021-22,1610612745,HOU,Houston Rockets,0022101180,2022-04-05T00:00:00,HOU @ BKN,L,47.1,24.5,22.5,14.7,51.0,8.8,9.8,21.6,39.2,0,0,0,1231,117,226,159,806,867,247,706,2252,491,1
2021-22,1610612750,MIN,Minnesota Timberwolves,0022101184,2022-04-05T00:00:00,MIN vs. WAS,L,45.7,10.5,14.3,12.4,40.0,8.6,15.2,17.1,68.6,0,0,0,1231,117,2035,1003,1171,1913,219,1593,1928,2414,1
2021-22,1610612759,SAS,San Antonio Spurs,0022101186,2022-04-05T00:00:00,SAS @ DEN,W,47.1,16.7,8.8,12.7,52.9,11.8,11.8,16.7,54.9,0,0,0,1,117,1119,1901,1129,683,588,995,1868,1925,1
2021-22,1610612743,DEN,Denver Nuggets,0022101186,2022-04-05T00:00:00,DEN vs. SAS,L,46.6,11.7,11.7,16.5,54.4,16.5,8.7,12.6,52.4,0,0,0,1231,117,1886,1474,590,574,1316,541,1308,1717,1
2021-22,1610612737,ATL,Atlanta Hawks,0022101182,2022-04-05T00:00:00,ATL @ TOR,L,49.5,9.3,16.5,11.3,43.3,9.3,24.7,11.3,63.9,0,0,0,1231,117,2161,671,1328,1627,291,2382,1119,2332,1
2021-22,1610612754,IND,Indiana Pacers,0022101178,2022-04-05T00:00:00,IND vs. PHI,L,46.2,26.0,27.9,25.0,55.8,26.0,12.5,16.3,38.5,0,0,0,1231,117,159,30,72,472,2297,1138,1842,433,1
2021-22,1610612760,OKC,Oklahoma City Thunder,0022101174,2022-04-03T00:00:00,OKC vs. PHX,W,47.5,11.9,10.9,8.9,49.5,25.7,9.9,5.0,51.5,0,0,0,1,117,1850,1588,1725,995,2290,720,218,1635,1
2021-22,1610612753,ORL,Orlando Magic,0022101171,2022-04-03T00:00:00,ORL vs. NYK,L,49.5,6.2,11.3,6.2,28.9,17.5,20.6,16.5,51.5,0,0,0,1231,117,2373,1514,2096,2398,1458,2170,1846,1643,1
