season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away,MON
2021-22,1610612755,PHI,Philadelphia 76ers,42100206,2022-05-12,PHI vs. MIA,L,48.0,92.7,98.9,104.4,108.8,-11.7,-9.9,0.583,1.62,16.8,0.25,0.617,0.424,0.143,0.483,0.5,96.0,91.0,75.83,91,0.436,1,88,88,88,3,143,69,127,103,92,97,96,161,155,87,129,147,151,135,1,2021,2022,True,PHI,MIA,MAY
2021-22,1610612755,PHI,Philadelphia 76ers,42100205,2022-05-10,PHI @ MIA,L,48.0,87.1,92.4,123.6,129.0,-36.5,-36.6,0.452,0.88,11.6,0.278,0.682,0.459,0.174,0.418,0.464,97.4,92.5,77.08,92,0.275,1,88,88,88,3,159,161,172,160,168,169,83,123,126,133,168,165,133,173,1,2021,2022,False,MIA,PHI,MAY
2021-22,1610612755,PHI,Philadelphia 76ers,42100204,2022-05-08,PHI vs. MIA,W,48.0,120.9,120.8,105.6,110.2,15.3,10.6,0.676,1.47,19.8,0.143,0.711,0.463,0.177,0.662,0.699,99.1,97.0,80.83,96,0.524,1,1,1,1,3,31,79,43,42,110,37,165,101,122,139,7,7,63,68,1,2021,2022,True,PHI,MIA,MAY
2021-22,1610612755,PHI,Philadelphia 76ers,42100203,2022-05-06,PHI vs. MIA,W,48.0,112.9,111.2,88.2,89.8,24.7,21.5,0.688,1.16,18.2,0.278,0.731,0.545,0.213,0.597,0.646,88.6,88.5,73.75,89,0.665,1,1,1,1,3,87,9,21,34,150,71,83,86,44,168,31,22,169,9,1,2021,2022,True,PHI,MIA,MAY
2021-22,1610612755,PHI,Philadelphia 76ers,42100202,2022-05-04,PHI @ MIA,L,48.0,104.4,108.4,121.9,125.3,-17.5,-16.8,0.447,1.7,14.0,0.184,0.714,0.429,0.105,0.5,0.55,98.2,95.0,79.17,95,0.418,1,88,88,88,3,109,156,150,162,82,146,148,96,153,30,115,103,87,142,1,2021,2022,False,MIA,PHI,MAY
2021-22,1610612755,PHI,Philadelphia 76ers,42100201,2022-05-02,PHI @ MIA,L,48.0,98.1,97.9,108.3,114.0,-10.2,-16.1,0.529,1.2,14.5,0.255,0.604,0.44,0.16,0.468,0.524,95.9,93.5,77.92,94,0.443,1,88,88,88,3,146,105,149,131,142,139,95,164,144,117,138,129,123,130,1,2021,2022,False,MIA,PHI,MAY
2021-22,1610612755,PHI,Philadelphia 76ers,42100136,2022-04-28,PHI @ TOR,W,48.0,143.3,140.4,102.1,102.1,41.2,38.3,0.681,2.91,23.4,0.324,0.684,0.549,0.117,0.679,0.724,93.6,94.5,78.75,94,0.716,1,1,1,1,3,2,42,1,38,14,6,49,122,39,49,4,3,95,4,1,2021,2022,False,TOR,PHI,APR
2021-22,1610612755,PHI,Philadelphia 76ers,42100135,2022-04-25,PHI vs. TOR,L,48.0,90.0,93.6,109.9,108.4,-19.9,-14.8,0.677,1.31,16.4,0.245,0.875,0.516,0.17,0.444,0.49,95.8,94.5,78.75,94,0.372,1,88,88,88,3,157,65,143,39,130,107,103,6,75,130,156,155,95,155,1,2021,2022,True,PHI,TOR,APR
2021-22,1610612755,PHI,Philadelphia 76ers,42100134,2022-04-23,PHI @ TOR,L,48.0,101.0,103.0,108.5,111.1,-7.5,-8.1,0.706,1.5,18.0,0.213,0.698,0.47,0.162,0.506,0.56,101.2,99.0,82.5,99,0.462,1,88,88,88,3,132,85,118,27,105,73,129,112,115,120,107,93,41,116,1,2021,2022,False,TOR,PHI,APR
2021-22,1610612755,PHI,Philadelphia 76ers,42100133,2022-04-20,PHI @ TOR,W,53.0,106.3,110.6,105.3,105.2,1.0,5.4,0.474,0.75,14.4,0.351,0.75,0.584,0.255,0.601,0.628,87.7,86.04,71.7,94,0.523,1,1,1,1,1,92,51,68,150,173,140,26,74,14,173,29,34,173,69,1,2021,2022,False,TOR,PHI,APR
2021-22,1610612755,PHI,Philadelphia 76ers,42100132,2022-04-18,PHI vs. TOR,W,48.0,122.8,124.4,105.1,109.0,17.7,15.5,0.556,1.25,16.5,0.324,0.679,0.54,0.178,0.623,0.681,91.7,89.5,74.58,90,0.637,1,1,1,1,3,20,71,29,118,135,106,49,124,50,142,16,10,161,18,1,2021,2022,True,PHI,TOR,APR
2021-22,1610612755,PHI,Philadelphia 76ers,42100131,2022-04-16,PHI vs. TOR,W,48.0,140.9,147.2,119.2,122.0,21.7,25.2,0.674,7.25,22.1,0.302,0.721,0.512,0.045,0.607,0.662,93.0,90.0,75.0,89,0.586,1,1,1,1,3,1,148,15,45,2,11,61,93,80,2,24,15,159,31,1,2021,2022,True,PHI,TOR,APR
