player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
1630578,Alperen Sengun,Alperen,1610612745,HOU,19.0,72,18,54,0.25,20.7,104.9,106.4,106.4,115.5,116.6,116.6,-10.6,-10.2,-10.2,0.193,1.28,19.4,0.089,0.174,0.13,15.2,15.2,0.502,0.552,0.214,0.218,102.82,101.69,84.74,101.69,0.099,3161,249,525,3.5,7.3,0.474,78,331,597,532,258,424,373,373,526,539,539,508,499,499,139,396,199,88,129,92,554,554,355,293,126,129,110,199,199,193,161,169,205,210,195,HOU
1630237,Anthony Lamb,Anthony,1610612745,HOU,24.0,2,0,2,0.0,3.8,106.1,105.9,105.9,84.9,76.5,76.5,21.3,29.4,29.4,0.4,0.0,50.0,0.0,0.125,0.056,0.0,0.0,0.0,0.0,0.105,0.111,100.83,106.2,88.5,106.2,0.036,17,0,2,0.0,1.0,0.0,566,580,48,580,572,381,385,385,7,7,7,11,9,9,10,549,1,557,273,481,1,1,578,582,565,560,290,45,45,541,578,580,578,570,578,HOU
1628981,Bruno Fernando,Bruno,1610612745,HOU,23.0,30,15,15,0.5,5.1,101.6,100.0,100.0,113.4,110.1,110.1,-11.8,-10.1,-10.1,0.082,0.5,8.2,0.102,0.223,0.161,16.5,16.2,0.664,0.671,0.197,0.21,103.83,106.17,88.48,106.17,0.138,338,36,55,1.2,1.8,0.655,403,366,206,306,554,495,512,512,473,309,309,514,496,496,392,531,534,58,48,47,568,568,30,33,186,163,62,46,46,46,425,453,469,531,27,HOU
1626174,Christian Wood,Christian,1610612745,HOU,26.0,68,19,49,0.279,30.8,104.6,106.6,106.6,114.4,115.7,115.7,-9.8,-9.1,-9.1,0.124,1.23,11.9,0.051,0.265,0.158,9.6,9.7,0.576,0.595,0.233,0.235,103.47,101.9,84.91,101.9,0.142,4443,440,878,6.5,12.9,0.501,121,311,586,512,90,433,366,366,500,525,525,493,481,481,261,408,425,195,22,53,313,316,115,146,86,93,77,178,178,39,54,63,56,76,135,HOU
1630227,Daishen Nix,Daishen,1610612745,HOU,20.0,24,3,21,0.125,10.9,103.7,104.4,104.4,112.0,111.0,111.0,-8.4,-6.6,-6.6,0.208,1.54,27.2,0.026,0.103,0.064,17.7,17.8,0.455,0.48,0.167,0.169,104.18,104.29,86.91,104.29,0.059,564,27,67,1.1,2.8,0.403,423,500,266,570,461,455,434,434,428,358,358,470,439,439,118,322,80,345,399,396,577,577,476,487,311,331,52,69,69,476,447,439,482,477,419,HOU
1628021,David Nwaba,David,1610612745,HOU,29.0,46,6,40,0.13,13.2,106.5,106.9,106.9,115.5,115.9,115.9,-9.0,-9.0,-9.0,0.085,1.67,13.3,0.061,0.179,0.117,8.0,8.0,0.526,0.567,0.15,0.154,103.53,103.15,85.96,103.15,0.099,1309,85,176,1.8,3.8,0.483,324,472,542,568,414,365,356,356,523,528,528,482,480,480,379,286,373,153,119,136,186,193,279,240,389,406,74,99,99,195,345,356,386,409,179,HOU
203471,Dennis Schröder,Dennis,1610612745,HOU,28.0,64,32,32,0.5,28.7,106.1,106.9,106.9,106.4,107.9,107.9,-0.3,-1.0,-1.0,0.256,2.07,23.9,0.018,0.097,0.057,11.5,11.5,0.49,0.539,0.223,0.228,99.2,98.12,81.76,98.12,0.098,3757,312,724,4.9,11.3,0.431,176,177,460,306,125,384,350,350,159,199,199,273,294,294,70,181,120,438,446,463,442,441,400,348,103,106,451,522,522,203,106,98,112,103,335,HOU
201569,Eric Gordon,Eric,1610612745,HOU,33.0,57,19,38,0.333,29.3,107.4,108.6,108.6,113.5,113.6,113.6,-6.1,-5.1,-5.1,0.137,1.44,17.5,0.009,0.056,0.033,12.2,12.1,0.585,0.614,0.182,0.187,103.39,102.74,85.62,102.74,0.081,3576,268,564,4.7,9.9,0.475,229,311,533,467,116,332,295,295,478,476,476,422,400,400,230,352,252,547,567,576,474,474,99,97,245,249,81,125,125,316,140,145,118,135,192,HOU
1629726,Garrison Mathews,Garrison,1610612745,HOU,25.0,65,19,46,0.292,26.3,108.7,110.7,110.7,115.8,116.5,116.5,-7.1,-5.9,-5.9,0.052,1.56,10.2,0.018,0.093,0.054,6.5,6.4,0.55,0.602,0.137,0.143,103.76,102.47,85.39,102.47,0.061,3653,184,461,2.8,7.1,0.399,160,311,576,503,158,274,203,203,529,538,538,445,417,417,526,317,489,440,468,494,109,100,185,125,464,457,65,142,142,466,229,193,274,218,435,HOU
1630256,Jae'Sean Tate,Jae'Sean,1610612745,HOU,26.0,78,19,59,0.244,26.4,104.3,105.3,105.3,114.1,114.2,114.2,-9.8,-8.9,-8.9,0.171,1.6,19.0,0.063,0.135,0.098,11.9,11.9,0.541,0.567,0.194,0.198,102.54,101.95,84.96,101.95,0.09,4361,363,729,4.7,9.3,0.498,20,311,603,543,157,444,413,413,486,496,496,494,479,479,164,310,208,145,242,200,463,465,217,238,202,205,131,177,177,263,79,93,125,145,150,HOU
1630224,Jalen Green,Jalen,1610612745,HOU,20.0,67,12,55,0.179,31.9,104.0,105.7,105.7,116.2,116.9,116.9,-12.2,-11.3,-11.3,0.132,1.3,12.9,0.015,0.088,0.051,9.9,9.9,0.508,0.547,0.234,0.237,103.67,102.5,85.42,102.5,0.085,4563,406,954,6.1,14.2,0.426,132,408,598,563,79,451,397,397,537,546,546,516,512,512,237,389,387,484,495,514,332,332,331,315,83,89,70,138,138,292,66,53,76,55,351,HOU
1630528,Josh Christopher,Josh,1610612745,HOU,20.0,74,18,56,0.243,18.0,105.7,106.9,106.9,116.1,116.1,116.1,-10.4,-9.2,-9.2,0.17,1.32,18.4,0.037,0.103,0.069,14.0,14.0,0.504,0.534,0.205,0.209,103.19,102.59,85.49,102.59,0.083,2846,224,500,3.0,6.8,0.448,57,331,600,544,304,398,352,352,536,532,532,503,485,485,166,383,227,262,400,353,534,535,346,367,160,170,87,133,133,306,183,178,254,237,283,HOU
1630231,KJ Martin,KJ,1610612745,HOU,21.0,79,20,59,0.253,21.0,107.4,108.5,108.5,114.9,115.4,115.4,-7.5,-6.9,-6.9,0.091,1.68,13.7,0.047,0.131,0.088,8.2,8.1,0.591,0.603,0.158,0.162,103.18,102.4,85.33,102.4,0.095,3536,279,523,3.5,6.6,0.533,14,295,603,531,253,331,297,297,511,519,519,452,445,445,349,283,360,213,256,245,198,200,87,121,353,361,88,146,146,232,129,170,194,246,88,HOU
1629645,Kevin Porter Jr.,Kevin,1610612745,HOU,22.0,61,16,45,0.262,31.3,106.1,108.3,108.3,113.4,114.9,114.9,-7.3,-6.7,-6.7,0.302,1.96,25.8,0.022,0.111,0.067,13.2,13.1,0.511,0.531,0.239,0.242,103.71,101.99,85.0,101.99,0.096,4048,335,808,5.5,13.2,0.415,203,351,573,524,84,380,310,310,474,511,511,448,441,441,35,216,93,393,352,362,512,510,327,374,77,79,69,173,173,223,96,76,95,73,380,HOU
1630243,Trevelin Queen,Trevelin,1610612745,HOU,25.0,10,1,9,0.1,7.4,112.4,112.9,112.9,110.3,107.3,107.3,2.0,5.6,5.6,0.074,0.57,8.9,0.091,0.134,0.111,15.6,15.3,0.591,0.619,0.219,0.227,104.23,105.43,87.86,105.43,0.108,163,15,33,1.5,3.3,0.455,495,544,151,573,515,113,124,124,340,177,177,202,106,106,434,526,526,82,244,157,560,555,86,87,109,110,51,55,55,142,478,486,419,450,260,HOU
1630586,Usman Garuba,Usman,1610612745,HOU,20.0,24,2,22,0.083,10.0,118.1,118.6,118.6,112.1,111.5,111.5,6.0,7.0,7.0,0.084,2.83,24.3,0.083,0.263,0.17,8.6,8.6,0.489,0.51,0.091,0.093,103.98,104.06,86.72,104.06,0.087,517,19,44,0.8,1.8,0.432,423,512,284,575,478,15,16,16,431,390,390,92,70,70,383,63,114,100,24,33,227,228,403,429,579,579,54,76,76,280,465,472,528,531,329,HOU
