player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
1630578,Alperen Sengun,Alperen,1610612745,HOU,19.0,72,18,54,0.25,20.7,0.777,0.223,0.636,0.012,0.126,0.048,0.238,0.14,0.624,0.436,0.564,0.966,0.034,0.498,0.502,249,525,0.474,78,331,597,532,258,135,462,156,433,457,473,50,333,121,416,155,196,317,466,112,161,169,195,HOU
1630237,Anthony Lamb,Anthony,1610612745,HOU,24.0,2,0,2,0.0,3.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,566,580,48,580,572,590,1,571,464,514,522,543,544,565,556,548,507,368,570,551,578,580,578,HOU
1628981,Bruno Fernando,Bruno,1610612745,HOU,23.0,30,15,15,0.5,5.1,0.964,0.036,0.795,0.045,0.034,0.045,0.171,0.091,0.75,0.714,0.286,1.0,0.0,0.722,0.278,36,55,0.655,403,366,206,306,554,53,544,67,292,496,476,180,518,64,143,424,1,368,246,331,425,453,27,HOU
1626174,Christian Wood,Christian,1610612745,HOU,26.0,68,19,49,0.279,30.8,0.617,0.383,0.507,0.018,0.323,0.057,0.17,0.126,0.489,0.605,0.395,0.847,0.153,0.677,0.323,440,878,0.501,121,311,586,512,90,275,322,293,404,305,452,181,409,223,268,303,342,171,307,271,54,63,135,HOU
1630227,Daishen Nix,Daishen,1610612745,HOU,20.0,24,3,21,0.125,10.9,0.612,0.388,0.519,0.0,0.273,0.13,0.208,0.104,0.519,0.4,0.6,0.714,0.286,0.481,0.519,27,67,0.403,423,500,266,570,461,281,314,282,464,352,211,90,487,195,441,128,428,85,472,105,447,439,419,HOU
1628021,David Nwaba,David,1610612745,HOU,29.0,46,6,40,0.13,13.2,0.722,0.278,0.601,0.0,0.193,0.193,0.206,0.197,0.601,0.543,0.457,1.0,0.0,0.624,0.376,85,176,0.483,324,472,542,568,414,171,426,187,464,421,59,93,103,133,325,246,1,368,362,216,345,356,179,HOU
203471,Dennis Schröder,Dennis,1610612745,HOU,28.0,64,32,32,0.5,28.7,0.655,0.345,0.521,0.136,0.298,0.083,0.181,0.17,0.385,0.265,0.735,0.721,0.279,0.391,0.609,312,724,0.431,176,177,460,306,125,232,365,279,82,332,380,148,177,335,501,70,424,90,518,60,106,98,335,HOU
201569,Eric Gordon,Eric,1610612745,HOU,33.0,57,19,38,0.333,29.3,0.466,0.534,0.376,0.01,0.486,0.088,0.138,0.111,0.366,0.34,0.66,0.718,0.282,0.515,0.485,268,564,0.475,229,311,533,467,116,428,169,437,438,150,361,300,471,352,468,103,427,87,447,131,140,145,192,HOU
1629726,Garrison Mathews,Garrison,1610612745,HOU,25.0,65,19,46,0.292,26.3,0.163,0.837,0.138,0.006,0.642,0.109,0.22,0.131,0.132,0.756,0.244,0.978,0.022,0.924,0.076,184,461,0.399,160,311,576,503,158,580,17,562,452,58,287,70,387,547,99,472,177,337,39,539,229,193,435,HOU
1630256,Jae'Sean Tate,Jae'Sean,1610612745,HOU,26.0,78,19,59,0.244,26.4,0.723,0.277,0.653,0.002,0.206,0.115,0.141,0.12,0.651,0.49,0.51,0.937,0.063,0.567,0.433,363,729,0.498,20,311,603,543,157,166,431,144,463,410,266,281,441,116,382,189,242,272,414,164,79,93,150,HOU
1630224,Jalen Green,Jalen,1610612745,HOU,20.0,67,12,55,0.179,31.9,0.52,0.48,0.43,0.069,0.407,0.141,0.163,0.155,0.361,0.438,0.562,0.662,0.338,0.525,0.475,406,954,0.426,132,408,598,563,79,376,221,372,225,218,169,205,245,358,413,158,448,66,439,139,66,53,351,HOU
1630528,Josh Christopher,Josh,1610612745,HOU,20.0,74,18,56,0.243,18.0,0.622,0.378,0.572,0.027,0.286,0.191,0.142,0.24,0.545,0.423,0.577,0.768,0.232,0.509,0.491,224,500,0.448,57,331,600,544,304,268,329,214,364,345,62,283,43,170,427,144,404,110,451,127,183,178,283,HOU
1630231,KJ Martin,KJ,1610612745,HOU,21.0,79,20,59,0.253,21.0,0.679,0.321,0.629,0.0,0.259,0.154,0.112,0.167,0.629,0.735,0.265,1.0,0.0,0.792,0.208,279,523,0.533,14,295,603,531,253,207,390,160,464,360,129,377,184,119,124,447,1,368,144,434,129,170,88,HOU
1629645,Kevin Porter Jr.,Kevin,1610612745,HOU,22.0,61,16,45,0.262,31.3,0.489,0.511,0.379,0.057,0.49,0.116,0.131,0.144,0.322,0.267,0.733,0.516,0.484,0.382,0.618,335,808,0.415,203,351,573,524,84,416,181,435,259,146,264,324,303,397,499,71,482,32,521,57,96,76,380,HOU
1630243,Trevelin Queen,Trevelin,1610612745,HOU,25.0,10,1,9,0.1,7.4,0.273,0.727,0.279,0.0,0.628,0.279,0.093,0.279,0.279,0.5,0.5,0.556,0.444,0.533,0.467,15,33,0.455,495,544,151,573,515,556,41,507,464,64,12,433,28,444,355,198,476,38,434,144,478,486,260,HOU
1630586,Usman Garuba,Usman,1610612745,HOU,20.0,24,2,22,0.083,10.0,0.545,0.455,0.583,0.0,0.313,0.083,0.104,0.104,0.583,0.571,0.429,1.0,0.0,0.684,0.316,19,44,0.432,423,512,284,575,478,351,246,203,464,314,377,400,486,147,302,266,1,368,301,276,465,472,329,HOU
