season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,available_flag,season_start,season_end,is_home,home,away,MON
2018-19,1610612737,ATL,Atlanta Hawks,21801220,2019-04-10,ATL vs. IND,L,48.0,0.602,0.398,0.388,0.0,0.381,0.09,0.231,0.075,0.388,0.577,0.423,0.824,0.176,0.674,0.326,0,0,0,0,135,1746,715,2346,2397,470,1707,204,2266,1769,677,1773,1373,1076,518,1931,1,2018,2019,True,ATL,IND,APR
2018-19,1610612737,ATL,Atlanta Hawks,21801202,2019-04-07,ATL @ MIL,L,48.0,0.55,0.45,0.43,0.056,0.477,0.121,0.093,0.131,0.374,0.478,0.522,0.824,0.176,0.625,0.375,0,0,0,0,135,2168,290,2176,1852,84,1171,2224,1485,1911,1538,908,1373,1076,964,1461,1,2018,2019,False,MIL,ATL,APR
2018-19,1610612737,ATL,Atlanta Hawks,21801181,2019-04-05,ATL @ ORL,L,48.0,0.585,0.415,0.549,0.053,0.265,0.159,0.186,0.195,0.496,0.387,0.613,0.9,0.1,0.512,0.488,0,0,0,0,135,1905,551,1136,1910,1604,609,728,475,598,2129,326,772,1600,2007,440,1,2018,2019,False,ORL,ATL,APR
2018-19,1610612737,ATL,Atlanta Hawks,21801168,2019-04-03,ATL vs. PHI,W,48.0,0.609,0.391,0.554,0.046,0.277,0.185,0.169,0.169,0.508,0.528,0.472,0.833,0.167,0.604,0.396,0,0,0,0,135,1674,782,1074,2050,1473,372,1031,800,497,1108,1348,1271,1089,1190,1267,1,2018,2019,True,ATL,PHI,APR
2018-19,1610612737,ATL,Atlanta Hawks,21801162,2019-04-02,ATL @ SAS,L,48.0,0.638,0.362,0.559,0.126,0.324,0.189,0.117,0.108,0.432,0.516,0.484,0.833,0.167,0.605,0.395,0,0,0,0,135,1306,1150,1019,648,940,336,1908,1881,1307,1201,1244,1271,1089,1173,1272,1,2018,2019,False,SAS,ATL,APR
2018-19,1610612737,ATL,Atlanta Hawks,21801145,2019-03-31,ATL vs. MIL,W,53.0,0.483,0.517,0.441,0.029,0.485,0.081,0.074,0.118,0.412,0.533,0.467,0.909,0.091,0.692,0.308,0,0,0,0,21,2387,74,2119,2247,67,1833,2352,1714,1521,1043,1394,684,1691,387,2067,1,2018,2019,True,ATL,MIL,MAR
2018-19,1610612737,ATL,Atlanta Hawks,21801131,2019-03-29,ATL vs. POR,L,48.0,0.596,0.404,0.592,0.061,0.276,0.133,0.133,0.071,0.531,0.414,0.586,0.889,0.111,0.526,0.474,0,0,0,0,135,1802,658,649,1770,1476,1001,1669,2282,325,2006,434,870,1503,1902,543,1,2018,2019,True,ATL,POR,MAR
2018-19,1610612737,ATL,Atlanta Hawks,21801113,2019-03-26,ATL @ NOP,W,48.0,0.474,0.526,0.385,0.015,0.438,0.1,0.177,0.2,0.369,0.56,0.44,0.842,0.158,0.682,0.318,0,0,0,0,135,2402,59,2354,2385,178,1506,897,404,1947,806,1636,1264,1191,457,1992,1,2018,2019,False,NOP,ATL,MAR
2018-19,1610612737,ATL,Atlanta Hawks,21801088,2019-03-23,ATL vs. PHI,W,48.0,0.557,0.443,0.527,0.016,0.349,0.101,0.124,0.132,0.512,0.471,0.529,0.8,0.2,0.571,0.429,0,0,0,0,135,2143,318,1376,2384,735,1503,1810,1475,461,1577,868,1483,864,1502,915,1,2018,2019,True,ATL,PHI,MAR
2018-19,1610612737,ATL,Atlanta Hawks,21801076,2019-03-21,ATL vs. UTA,W,48.0,0.54,0.46,0.376,0.051,0.487,0.137,0.137,0.12,0.325,0.455,0.545,0.842,0.158,0.634,0.366,0,0,0,0,135,2216,242,2376,1952,61,927,1599,1677,2234,1705,732,1264,1191,890,1563,1,2018,2019,True,ATL,UTA,MAR
2018-19,1610612737,ATL,Atlanta Hawks,21801060,2019-03-19,ATL vs. HOU,L,48.0,0.524,0.476,0.457,0.038,0.429,0.162,0.114,0.152,0.419,0.708,0.292,0.867,0.133,0.769,0.231,0,0,0,0,135,2294,164,2009,2126,212,581,1961,1082,1453,99,2360,1069,1364,81,2378,1,2018,2019,True,ATL,HOU,MAR
2018-19,1610612737,ATL,Atlanta Hawks,21801046,2019-03-17,ATL @ ORL,L,48.0,0.615,0.385,0.659,0.11,0.264,0.165,0.077,0.121,0.549,0.433,0.567,0.875,0.125,0.526,0.474,0,0,0,0,135,1604,852,155,915,1624,557,2336,1659,221,1864,578,977,1393,1902,543,2,2018,2019,False,ORL,ATL,MAR
2018-19,1610612737,ATL,Atlanta Hawks,21801034,2019-03-16,ATL @ BOS,L,48.0,0.6,0.4,0.467,0.067,0.375,0.1,0.158,0.125,0.4,0.571,0.429,0.733,0.267,0.628,0.372,0,0,0,0,135,1748,686,1944,1692,490,1506,1210,1576,1636,710,1719,1848,598,942,1500,2,2018,2019,False,BOS,ATL,MAR
2018-19,1610612737,ATL,Atlanta Hawks,21801016,2019-03-13,ATL vs. MEM,W,48.0,0.563,0.437,0.53,0.061,0.386,0.235,0.083,0.174,0.47,0.629,0.371,0.765,0.235,0.673,0.327,0,0,0,0,135,2086,374,1346,1783,441,111,2290,729,860,349,2103,1738,719,541,1920,1,2018,2019,True,ATL,MEM,MAR
2018-19,1610612737,ATL,Atlanta Hawks,21800995,2019-03-10,ATL vs. NOP,W,48.0,0.622,0.378,0.484,0.031,0.398,0.07,0.117,0.125,0.453,0.484,0.516,0.882,0.118,0.625,0.375,0,0,0,0,135,1510,944,1801,2235,371,2002,1906,1576,1047,1477,969,959,1485,964,1461,1,2018,2019,True,ATL,NOP,MAR
2018-19,1610612737,ATL,Atlanta Hawks,21800987,2019-03-09,ATL vs. BKN,L,48.0,0.61,0.39,0.554,0.0,0.214,0.125,0.232,0.179,0.554,0.581,0.419,0.5,0.5,0.564,0.436,0,0,0,0,135,1663,798,1076,2397,2095,1094,194,672,202,642,1796,2386,36,1594,849,1,2018,2019,True,ATL,BKN,MAR
