TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
1610612737,Atlanta Hawks,43,20,23,0.465,184.03333333333333,36.3,85.5,0.424,7.0,25.6,0.276,25.3,32.6,0.776,11.7,29.7,41.5,14.1,11.2,5.0,6.3,7.6,24.3,22.7,104.9,-16.7,13,17,19,18,7,10,5,19,26,26,25,25,26,17,12,22,15,28,10,22,6,30,7,28,20,29
1610612738,Boston Celtics,37,24,13,0.649,170.27166666666668,33.8,80.9,0.418,12.1,38.1,0.319,29.0,36.4,0.798,10.7,30.7,41.4,19.2,10.7,3.7,5.6,3.9,25.7,30.4,108.8,9.0,22,8,2,2,12,22,16,23,5,3,16,14,17,11,19,12,16,14,6,29,12,7,15,3,15,7
1610612751,Brooklyn Nets,40,24,16,0.6,134.76333333333332,37.0,75.5,0.491,13.9,34.2,0.406,27.1,36.3,0.745,7.1,30.3,37.4,19.9,11.8,6.4,6.4,5.3,27.1,27.4,115.0,2.1,19,8,5,4,26,6,25,3,2,7,1,20,18,22,29,15,29,12,12,12,4,16,23,13,6,14
1610612766,Charlotte Hornets,43,20,23,0.465,163.15333333333334,38.0,87.7,0.433,11.8,35.0,0.336,24.7,36.2,0.683,13.2,30.9,44.1,22.9,10.9,4.1,4.4,5.6,27.1,25.3,112.4,-4.1,13,17,19,18,17,5,2,15,7,6,11,27,19,29,8,11,7,2,8,28,23,18,22,20,11,20
1610612741,Chicago Bulls,38,15,23,0.395,178.065,35.9,78.7,0.455,6.7,25.3,0.266,28.8,35.0,0.823,7.0,31.5,38.5,17.3,10.5,8.6,5.7,5.7,23.7,23.5,107.3,0.0,21,26,19,27,8,12,20,6,30,27,27,15,21,5,30,9,27,20,5,1,11,20,6,26,17,17
1610612739,Cleveland Cavaliers,45,24,21,0.533,169.77666666666667,35.1,82.0,0.428,9.6,28.3,0.34,24.0,33.4,0.72,13.3,31.7,45.0,17.0,13.6,5.1,5.1,6.2,26.6,27.1,103.8,7.1,6,8,13,10,13,14,11,17,17,22,10,28,25,26,7,8,6,23,20,21,15,23,19,16,21,9
1610612742,Dallas Mavericks,55,26,29,0.473,230.09333333333333,31.7,75.3,0.421,11.5,40.5,0.284,25.9,35.7,0.725,8.6,30.0,38.6,17.1,10.0,4.6,4.6,2.5,26.3,27.7,100.8,0.6,1,5,29,16,1,27,26,21,8,2,23,23,20,25,27,19,26,21,3,25,21,1,16,12,25,15
1610612743,Denver Nuggets,37,22,15,0.595,141.67166666666665,33.5,75.6,0.444,11.2,32.9,0.34,32.2,45.7,0.704,9.8,31.2,41.0,21.0,13.2,6.8,7.5,4.1,21.7,29.5,110.5,11.9,22,14,3,5,24,23,24,9,11,10,9,4,3,28,21,10,18,7,18,10,2,8,1,5,12,6
1610612765,Detroit Pistons,37,11,26,0.297,143.59666666666666,28.4,75.2,0.378,12.0,34.1,0.353,29.4,38.8,0.759,11.7,28.4,40.1,16.0,10.4,4.7,3.3,6.7,33.8,24.1,98.3,-26.1,22,29,26,30,23,30,27,30,6,8,7,13,9,20,13,27,21,26,4,24,26,26,29,24,28,30
1610612744,Golden State Warriors,41,20,21,0.488,172.53,34.8,87.6,0.397,14.7,46.2,0.319,17.8,22.8,0.78,14.5,38.4,52.9,22.0,14.5,6.1,7.0,6.4,25.6,21.4,102.1,-1.9,17,17,13,15,10,15,3,28,1,1,15,30,30,15,3,1,1,4,27,14,3,24,13,30,23,18
1610612745,Houston Rockets,40,16,24,0.4,132.34666666666666,28.7,74.0,0.387,6.9,24.3,0.284,31.9,47.1,0.677,12.7,37.7,50.4,14.5,19.2,7.6,6.2,6.9,25.0,30.8,96.1,-12.3,19,25,23,25,27,29,30,29,28,29,22,5,2,30,9,2,2,27,30,5,8,28,10,2,30,25
1610612754,Indiana Pacers,48,25,23,0.521,165.40166666666667,34.0,81.3,0.418,11.0,37.1,0.297,30.2,36.6,0.825,10.7,30.2,40.9,17.7,11.3,5.8,6.4,7.3,30.8,23.2,109.1,-7.0,4,6,19,13,15,20,14,24,12,4,20,12,15,4,18,17,19,19,11,16,5,29,26,27,14,21
