season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2015-16,203503,Tony Snell,Tony,1610612741,CHI,Chicago Bulls,21501222,2016-04-13T00:00:00,CHI vs. PHI,W,43.5,0.0,0.0,0.0,3.3,14.9,4.1,9.9,18.2,0.8,0.0,0.8,0.8,19.4,1,1,1,1,164,12058,10158,9917,16163,17845,5699,14873,23373,7959,1,4990,18749,20284,1.0,43:30,2015,2016
2015-16,202710,Jimmy Butler III,Jimmy,1610612741,CHI,Chicago Bulls,21501222,2016-04-13T00:00:00,CHI vs. PHI,W,25.65,2.8,2.8,2.8,8.4,19.6,7.0,5.6,16.8,1.4,2.8,1.4,9.8,55.3,1,1,1,1,11157,8616,7062,6800,7352,22140,10196,8348,23882,5289,24333,7208,530,1163,1.0,25:39,2015,2016
2015-16,202703,Nikola Mirotic,Nikola,1610612741,CHI,Chicago Bulls,21501222,2016-04-13T00:00:00,CHI vs. PHI,W,39.0,7.4,7.4,2.8,5.5,12.0,6.5,11.1,27.7,2.8,0.9,3.7,3.7,63.1,1,1,1,1,1074,1722,1294,6883,12036,14006,9225,16429,16737,2166,17582,16778,8168,460,1.0,39:00,2015,2016
2015-16,203926,Doug McDermott,Doug,1610612741,CHI,Chicago Bulls,21501222,2016-04-13T00:00:00,CHI vs. PHI,W,34.483333333333334,3.1,1.0,0.0,10.4,25.1,2.1,12.5,27.1,0.0,1.0,2.1,3.1,22.7,1,1,1,1,3961,7834,10074,9917,5032,24387,3669,18276,17277,8004,18513,10061,9988,18235,1.0,34:29,2015,2016
2015-16,1626171,Bobby Portis,Bobby,1610612741,CHI,Chicago Bulls,21501222,2016-04-13T00:00:00,CHI vs. PHI,W,28.366666666666667,3.8,2.5,0.0,5.1,27.9,2.5,12.7,30.5,0.0,0.0,0.0,2.5,32.1,1,1,1,1,8954,6374,7690,9917,12775,24973,4007,18459,14032,8004,1,1,12100,11024,1.0,28:22,2015,2016
2015-16,203200,Justin Holiday,Justin,1610612741,CHI,Chicago Bulls,21501222,2016-04-13T00:00:00,CHI vs. PHI,W,37.18333333333333,1.9,2.9,3.9,3.9,14.5,6.8,11.6,25.2,1.0,1.9,1.9,5.8,43.7,1,1,1,1,1973,11237,6853,4746,15091,17401,9742,17142,19034,7483,22418,9219,3349,4176,1.0,37:11,2015,2016
2015-16,201166,Aaron Brooks,Aaron,1610612741,CHI,Chicago Bulls,21501222,2016-04-13T00:00:00,CHI vs. PHI,W,3.183333333333333,0.0,0.0,0.0,0.0,45.2,22.6,22.6,113.1,0.0,0.0,11.3,0.0,0.0,1,1,1,1,25054,12058,10158,9917,18861,25869,25013,24436,46,8004,1,25457,18762,25169,1.0,3:11,2015,2016
2015-16,1626245,Cristiano Felicio,Cristiano,1610612741,CHI,Chicago Bulls,21501222,2016-04-13T00:00:00,CHI vs. PHI,W,28.633333333333333,0.0,2.5,0.0,5.0,18.9,6.3,7.5,12.6,2.5,1.3,2.5,1.3,33.7,1,1,1,1,8699,12058,7763,9917,12876,21606,8927,11310,24869,2504,19986,12045,17300,9859,1.0,28:38,2015,2016
2015-16,1626245,Cristiano Felicio,Cristiano,1610612741,CHI,Chicago Bulls,21501208,2016-04-11T00:00:00,CHI @ NOP,W,27.48333333333333,2.6,2.6,0.0,7.9,11.8,5.2,2.6,39.3,0.0,0.0,3.9,2.6,30.4,1,1,1,1,9616,9134,7519,9917,8191,13671,7210,4503,6118,8004,1,17627,11829,12318,1.0,27:29,2015,2016
2015-16,202703,Nikola Mirotic,Nikola,1610612741,CHI,Chicago Bulls,21501208,2016-04-11T00:00:00,CHI @ NOP,W,37.15,1.9,1.9,0.0,5.8,9.7,6.8,5.8,42.6,0.0,0.0,2.9,3.9,30.3,1,1,1,1,1995,11229,9366,9917,11529,10436,9753,8633,4055,8004,1,13672,7631,12366,1.0,37:09,2015,2016
2015-16,201166,Aaron Brooks,Aaron,1610612741,CHI,Chicago Bulls,21501208,2016-04-11T00:00:00,CHI @ NOP,W,20.116666666666667,0.0,0.0,5.4,0.0,5.4,5.4,7.2,25.1,1.8,0.0,7.2,3.6,21.8,1,1,1,1,15816,12058,10158,2726,18861,4783,7405,10666,19139,4190,1,23824,8552,18752,1.0,20:07,2015,2016
2015-16,202710,Jimmy Butler III,Jimmy,1610612741,CHI,Chicago Bulls,21501208,2016-04-11T00:00:00,CHI @ NOP,W,29.016666666666666,0.0,2.5,0.0,9.9,9.9,5.0,2.5,49.6,1.2,1.2,1.2,6.2,52.2,1,1,1,1,8355,12058,7847,9917,5565,10770,6819,4376,1689,5970,19882,6591,2787,1710,1.0,29:01,2015,2016
2015-16,203200,Justin Holiday,Justin,1610612741,CHI,Chicago Bulls,21501208,2016-04-11T00:00:00,CHI @ NOP,W,26.366666666666667,0.0,0.0,0.0,8.2,5.5,5.5,0.0,43.7,0.0,0.0,6.8,2.7,31.8,1,1,1,1,10552,12058,10158,9917,7651,4876,7562,1,3586,8004,1,23536,11480,11250,1.0,26:22,2015,2016
2015-16,203926,Doug McDermott,Doug,1610612741,CHI,Chicago Bulls,21501208,2016-04-11T00:00:00,CHI @ NOP,W,24.116666666666667,3.0,3.0,0.0,11.9,4.5,4.5,6.0,32.8,0.0,1.5,1.5,1.5,31.0,1,1,1,1,12442,8196,6631,9917,3648,3974,6161,8860,11639,8004,21031,7499,16300,11816,1.0,24:07,2015,2016
2015-16,1626171,Bobby Portis,Bobby,1610612741,CHI,Chicago Bulls,21501208,2016-04-11T00:00:00,CHI @ NOP,W,28.5,2.5,5.1,0.0,2.5,3.8,3.8,5.1,27.8,0.0,0.0,0.0,5.1,36.1,1,1,1,1,8824,9366,3156,9917,17497,3372,5231,7562,16662,8004,1,1,4665,8207,1.0,28:30,2015,2016
2015-16,203503,Tony Snell,Tony,1610612741,CHI,Chicago Bulls,21501208,2016-04-11T00:00:00,CHI @ NOP,W,25.933333333333334,2.8,0.0,5.6,0.0,9.7,4.2,8.3,25.0,0.0,0.0,2.8,2.8,25.1,1,1,1,1,10896,8720,10158,2550,18861,10472,5742,12452,19186,8004,1,13092,11311,16453,1.0,25:56,2015,2016
2015-16,2399,Mike Dunleavy,Mike,1610612741,CHI,Chicago Bulls,21501208,2016-04-11T00:00:00,CHI @ NOP,W,21.316666666666663,3.4,0.0,3.4,6.8,13.5,6.8,3.4,47.3,1.7,0.0,1.7,1.7,37.0,1,1,1,1,14763,7309,10158,5645,9851,16106,9698,5295,2314,4453,1,8134,15552,7656,1.0,21:19,2015,2016
2015-16,1626245,Cristiano Felicio,Cristiano,1610612741,CHI,Chicago Bulls,21501191,2016-04-09T00:00:00,CHI vs. CLE,W,23.475,12.3,6.1,0.0,21.5,1.5,9.2,4.6,12.3,3.1,0.0,6.1,1.5,42.2,1,1,1,1,12988,336,2074,9917,425,2386,13972,6928,24924,1780,1,22701,16115,4811,1.0,23:29,2015,2016
2015-16,2399,Mike Dunleavy,Mike,1610612741,CHI,Chicago Bulls,21501191,2016-04-09T00:00:00,CHI vs. CLE,W,25.996666666666663,4.2,4.2,0.0,2.8,8.3,23.5,11.1,19.4,1.4,1.4,2.8,1.4,17.9,1,1,1,1,10849,5642,4389,9917,17073,8404,25174,16440,22873,5361,20606,13061,16752,21099,1.0,25:60,2015,2016
2015-16,202703,Nikola Mirotic,Nikola,1610612741,CHI,Chicago Bulls,21501191,2016-04-09T00:00:00,CHI vs. CLE,W,17.295,0.0,6.2,0.0,0.0,16.7,12.5,6.2,20.8,2.1,0.0,6.2,0.0,52.5,1,1,1,1,18057,12058,1995,9917,18861,19760,18860,9323,22131,3370,1,22860,18762,1667,1.0,17:18,2015,2016
2015-16,203200,Justin Holiday,Justin,1610612741,CHI,Chicago Bulls,21501191,2016-04-09T00:00:00,CHI vs. CLE,W,22.418333333333333,6.4,0.0,11.2,3.2,1.6,4.8,4.8,9.6,1.6,0.0,1.6,4.8,39.2,1,1,1,1,13821,2459,10158,365,16317,2393,6636,7248,25226,4696,1,7869,5183,6344,1.0,22:25,2015,2016
2015-16,201166,Aaron Brooks,Aaron,1610612741,CHI,Chicago Bulls,21501191,2016-04-09T00:00:00,CHI vs. CLE,W,15.916666666666666,6.8,4.5,6.8,9.0,0.0,0.0,0.0,9.0,0.0,0.0,2.3,0.0,40.0,1,1,1,1,19102,2164,3862,1637,6570,1,1,1,25267,8004,1,10945,18762,5880,1.0,15:55,2015,2016
2015-16,202710,Jimmy Butler III,Jimmy,1610612741,CHI,Chicago Bulls,21501191,2016-04-09T00:00:00,CHI vs. CLE,W,38.545,0.0,0.0,1.9,1.9,8.4,15.9,10.3,16.8,0.0,1.9,2.8,3.7,36.8,1,1,1,1,1248,12058,10158,9251,18727,8529,22256,15356,23895,8004,22202,13207,8069,7782,1.0,38:33,2015,2016
2015-16,2200,Pau Gasol,Pau,1610612741,CHI,Chicago Bulls,21501191,2016-04-09T00:00:00,CHI vs. CLE,W,24.62833333333333,2.9,2.9,0.0,5.8,11.7,16.1,11.7,20.5,1.5,1.5,5.8,8.8,43.7,1,1,1,1,11996,8359,6796,9917,11456,13515,22380,17232,22312,5115,20907,22267,851,4157,1.0,24:38,2015,2016
2015-16,203926,Doug McDermott,Doug,1610612741,CHI,Chicago Bulls,21501191,2016-04-09T00:00:00,CHI vs. CLE,W,10.871666666666666,0.0,6.6,0.0,6.6,6.6,0.0,6.6,26.5,0.0,0.0,6.6,3.3,28.5,1,1,1,1,22085,12058,1728,9917,10060,6200,1,9876,17892,8004,1,23304,9405,13817,1.0,10:52,2015,2016
2015-16,201565,Derrick Rose,Derrick,1610612741,CHI,Chicago Bulls,21501191,2016-04-09T00:00:00,CHI vs. CLE,W,32.083333333333336,4.5,2.2,0.0,2.2,10.1,19.1,12.3,20.2,0.0,1.1,0.0,1.1,16.7,1,1,1,1,5811,5032,8431,9917,18073,11061,23969,18033,22452,8004,19096,1,17918,21643,1.0,32:05,2015,2016
2015-16,1626171,Bobby Portis,Bobby,1610612741,CHI,Chicago Bulls,21501191,2016-04-09T00:00:00,CHI vs. CLE,W,28.77,2.5,2.5,0.0,5.0,1.3,10.0,7.5,12.5,0.0,0.0,2.5,1.3,21.3,1,1,1,1,8570,9441,7795,9917,12916,2366,15293,11262,24883,8004,1,11996,17338,19108,1.0,28:46,2015,2016
2015-16,202710,Jimmy Butler III,Jimmy,1610612741,CHI,Chicago Bulls,21501174,2016-04-07T00:00:00,CHI @ MIA,L,40.06666666666667,3.6,1.8,1.8,5.4,10.8,18.0,13.5,52.1,0.9,0.0,0.9,6.3,30.7,1,13074,13074,13074,712,6815,9687,9368,12303,12120,23510,19320,1256,7815,1,5085,2662,12074,1.0,40:04,2015,2016
2015-16,1626171,Bobby Portis,Bobby,1610612741,CHI,Chicago Bulls,21501174,2016-04-07T00:00:00,CHI @ MIA,L,19.9,0.0,3.6,0.0,10.9,7.2,18.1,0.0,28.9,0.0,0.0,3.6,1.8,38.0,1,13074,13074,13074,15999,12058,5394,9917,4621,6998,23567,1,15565,8004,1,16515,15088,7043,1.0,19:54,2015,2016
2015-16,203200,Justin Holiday,Justin,1610612741,CHI,Chicago Bulls,21501174,2016-04-07T00:00:00,CHI @ MIA,L,30.4,0.0,3.6,0.0,7.1,9.5,21.3,10.7,47.4,2.4,0.0,0.0,0.0,28.3,1,13074,13074,13074,7177,12058,5511,9917,9353,10095,24728,15877,2281,2751,1,1,18762,13959,1.0,30:24,2015,2016
2015-16,2200,Pau Gasol,Pau,1610612741,CHI,Chicago Bulls,21501174,2016-04-07T00:00:00,CHI @ MIA,L,33.155,2.2,2.2,0.0,8.7,13.0,17.4,14.1,52.1,4.3,0.0,0.0,5.4,52.6,1,13074,13074,13074,5000,10426,8618,9917,7037,15437,23200,19963,1254,829,1,1,3919,1651,1.0,33:09,2015,2016
2015-16,1626245,Cristiano Felicio,Cristiano,1610612741,CHI,Chicago Bulls,21501174,2016-04-07T00:00:00,CHI @ MIA,L,14.433333333333334,5.0,5.0,10.0,15.0,10.0,20.0,5.0,39.9,0.0,0.0,2.5,5.0,42.2,1,13074,13074,13074,20147,4207,3261,521,1843,10843,24292,7468,5720,8004,1,11948,4809,4821,1.0,14:26,2015,2016
2015-16,202703,Nikola Mirotic,Nikola,1610612741,CHI,Chicago Bulls,21501174,2016-04-07T00:00:00,CHI @ MIA,L,26.75,0.0,0.0,0.0,5.4,16.1,16.1,20.2,61.9,0.0,0.0,8.1,1.3,19.8,1,13074,13074,13074,10237,12058,10158,9917,12313,19231,22428,23729,475,8004,1,24461,16931,20031,1.0,26:45,2015,2016
2015-16,203926,Doug McDermott,Doug,1610612741,CHI,Chicago Bulls,21501174,2016-04-07T00:00:00,CHI @ MIA,L,20.72833333333333,0.0,0.0,0.0,3.5,6.9,20.8,3.5,45.2,0.0,0.0,3.5,0.0,10.8,1,13074,13074,13074,15298,12058,10158,9917,15846,6593,24595,5399,3030,8004,1,15993,18762,23822,1.0,20:44,2015,2016
2015-16,2399,Mike Dunleavy,Mike,1610612741,CHI,Chicago Bulls,21501174,2016-04-07T00:00:00,CHI @ MIA,L,18.866666666666667,0.0,0.0,0.0,0.0,15.3,11.4,11.4,49.6,0.0,0.0,0.0,1.9,13.0,1,13074,13074,13074,16806,12058,10158,9917,18861,18299,17415,16907,1692,8004,1,1,14704,23131,1.0,18:52,2015,2016
2015-16,201565,Derrick Rose,Derrick,1610612741,CHI,Chicago Bulls,21501174,2016-04-07T00:00:00,CHI @ MIA,L,35.7,0.0,0.0,0.0,6.1,16.1,18.2,13.1,44.4,0.0,2.0,0.0,3.0,29.3,1,13074,13074,13074,2974,12058,10158,9917,11039,19214,23592,18921,3325,8004,22692,1,10382,13133,1.0,35:42,2015,2016
2015-16,202710,Jimmy Butler III,Jimmy,1610612741,CHI,Chicago Bulls,21501158,2016-04-05T00:00:00,CHI @ MEM,L,35.388333333333335,0.0,0.0,2.0,4.1,25.4,13.2,7.1,32.6,0.0,0.0,0.0,1.0,14.0,1,13074,13074,13074,3235,12058,10158,8767,14663,24486,19743,10609,11939,8004,1,1,18361,22730,1.0,35:23,2015,2016
2015-16,201166,Aaron Brooks,Aaron,1610612741,CHI,Chicago Bulls,21501158,2016-04-05T00:00:00,CHI @ MEM,L,12.45,0.0,0.0,0.0,0.0,43.4,11.6,5.8,52.0,0.0,0.0,0.0,2.9,17.3,1,13074,13074,13074,21300,12058,10158,9917,18861,25833,17563,8592,1264,8004,1,1,10923,21347,1.0,12:27,2015,2016
2015-16,202703,Nikola Mirotic,Nikola,1610612741,CHI,Chicago Bulls,21501158,2016-04-05T00:00:00,CHI @ MEM,L,29.02,0.0,7.4,6.2,0.0,36.0,12.4,11.2,44.7,1.2,0.0,5.0,3.7,47.3,1,13074,13074,13074,8353,12058,1269,2015,18861,25641,18725,16536,3215,5973,1,20569,8100,2877,1.0,29:01,2015,2016
