team_id,team_name,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,team
1610612737,Atlanta Hawks,67,20,47,0.299,3256.0,30.1,67.1,0.449,8.9,26.7,0.333,13.7,17.3,0.79,7.3,24.7,32.0,17.7,12.0,5.8,3.8,4.7,17.1,15.5,82.8,-5.9,23,26,28,27,23,17,8,23,18,8,30,13,15,10,19,23,22,18,28,13,12,30,30,14,18,29,ATLANTA HAWKS
1610612738,Boston Celtics,72,48,24,0.667,3486.0,30.7,66.6,0.461,9.3,25.7,0.364,13.8,17.2,0.801,7.9,26.3,34.3,17.1,10.3,6.1,4.2,4.1,16.0,15.4,84.5,4.7,11,5,5,5,13,14,11,17,12,13,13,10,18,5,8,11,8,25,8,6,4,23,20,15,11,3,BOSTON CELTICS
1610612751,Brooklyn Nets,72,35,37,0.486,3496.0,29.9,66.9,0.448,9.7,28.3,0.343,13.3,17.8,0.745,7.9,27.6,35.5,18.1,11.3,4.8,3.3,3.9,15.5,15.7,82.9,-0.4,11,14,14,14,11,20,10,24,9,5,26,15,9,25,9,2,3,15,22,27,23,21,15,12,17,15,BROOKLYN NETS
1610612766,Charlotte Hornets,65,23,42,0.354,3150.0,27.7,63.8,0.434,9.0,25.5,0.352,12.0,16.1,0.748,8.2,23.6,31.8,17.7,10.8,4.9,3.1,3.7,14.0,15.3,76.4,-5.0,26,23,21,22,26,30,26,30,15,14,19,25,25,24,3,29,26,19,13,26,25,18,3,16,30,27,CHARLOTTE HORNETS
1610612741,Chicago Bulls,65,22,43,0.338,3135.0,29.5,66.2,0.447,9.1,26.2,0.348,11.6,15.3,0.755,7.8,23.4,31.2,17.3,11.5,7.5,3.0,4.4,16.3,14.3,79.8,-2.3,26,24,23,24,29,25,16,26,14,11,22,28,27,21,12,30,29,23,27,1,26,28,24,29,26,22,CHICAGO BULLS
1610612739,Cleveland Cavaliers,65,19,46,0.292,3145.0,30.0,65.4,0.458,8.3,23.7,0.351,11.3,14.8,0.758,8.1,24.9,32.9,17.2,12.3,5.1,2.4,4.7,13.6,14.6,79.5,-5.9,26,28,26,29,27,19,25,19,21,21,20,29,29,20,4,22,18,24,30,25,30,29,1,26,27,28,CLEVELAND CAVALIERS
1610612742,Dallas Mavericks,75,43,32,0.573,3635.0,30.9,67.1,0.461,11.3,30.7,0.367,13.8,17.7,0.779,7.8,27.0,34.9,18.3,9.4,4.6,3.6,3.1,14.5,15.9,86.9,3.7,1,12,13,13,1,11,9,16,2,2,10,11,11,14,10,5,4,13,2,29,16,5,6,9,3,6,DALLAS MAVERICKS
1610612743,Denver Nuggets,73,46,27,0.63,3549.0,31.1,65.8,0.473,8.1,22.7,0.359,12.0,15.5,0.777,8.0,24.7,32.7,19.8,10.2,5.9,3.4,3.3,15.1,15.2,82.4,1.6,3,6,6,6,3,8,19,4,25,26,15,26,26,16,6,24,20,4,7,11,20,8,11,19,20,11,DENVER NUGGETS
1610612765,Detroit Pistons,66,20,46,0.303,3193.0,29.3,63.8,0.459,8.9,24.3,0.367,12.4,16.6,0.743,7.3,23.8,31.0,17.9,11.4,5.5,3.4,4.2,14.6,14.7,79.8,-2.6,24,26,26,26,24,27,27,18,17,18,11,23,22,26,22,28,30,16,25,21,21,27,8,24,25,23,DETROIT PISTONS
1610612744,Golden State Warriors,65,15,50,0.231,3145.0,28.7,65.6,0.438,7.8,23.3,0.334,13.9,17.3,0.803,7.4,24.5,31.9,19.0,11.1,6.1,3.4,3.7,14.9,15.0,79.1,-6.5,26,30,30,30,27,29,23,29,28,25,29,9,16,4,18,25,25,9,19,8,19,17,10,22,28,30,GOLDEN STATE WARRIORS
