player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,travel,double_dribble,discontinued_dribble,off_three_sec,inbound,backcourt,off_goaltending,palming,off_foul,def_three_sec,charge,def_goaltending,lane,jump_ball,kicked_ball,gp_rank,w_rank,l_rank,w_pct_rank,travel_rank,double_dribble_rank,discontinued_dribble_rank,off_three_sec_rank,inbound_rank,backcourt_rank,off_goaltending_rank,palming_rank,off_foul_rank,def_three_sec_rank,charge_rank,def_goaltending_rank,lane_rank,jump_ball_rank,kicked_ball_rank
201584,Courtney Lee,Courtney,1610612752,NYK,32.0,76,27,49,0.355,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,218,504,381,71,2,4,33,2,6,14,8,368,49,195,69,4,1,141
1628422,Damyean Dotson,Damyean,1610612752,NYK,24.0,44,11,33,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326,379,358,485,315,2,4,33,2,6,14,8,368,49,195,69,4,1,141
1626144,Emmanuel Mudiay,Emmanuel,1610612752,NYK,22.0,64,29,35,0.453,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,220,203,394,321,71,2,4,33,2,6,14,8,166,49,195,69,4,1,141
202683,Enes Freedom,Enes,1610612752,NYK,26.0,71,27,44,0.38,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.1,163,218,474,369,16,2,4,3,2,6,14,8,16,49,27,69,4,1,8
1628373,Frank Ntilikina,Frank,1610612752,NYK,19.0,78,28,50,0.359,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,69,208,511,379,71,2,4,33,2,6,14,8,166,49,27,69,4,1,8
1628439,Isaiah Hicks,Isaiah,1610612752,NYK,23.0,18,4,14,0.222,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.1,0.0,0.0,0.0,419,455,156,491,71,2,4,33,2,6,14,8,32,49,27,13,4,1,141
101127,Jarrett Jack,Jarrett,1610612752,NYK,34.0,62,26,36,0.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,234,231,412,346,315,2,4,33,2,6,14,8,166,49,195,69,4,1,141
201149,Joakim Noah,Joakim,1610612752,NYK,33.0,7,1,6,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,476,499,86,510,315,2,4,33,2,6,14,8,368,49,195,2,4,1,141
204001,Kristaps Porziņģis,Kristaps,1610612752,NYK,22.0,48,22,26,0.458,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.2,0.1,0.1,0.0,0.0,313,274,285,316,71,2,4,33,2,6,14,8,8,4,7,13,1,1,141
203124,Kyle O'Quinn,Kyle,1610612752,NYK,28.0,77,28,49,0.364,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.1,0.0,0.0,0.0,79,208,504,377,71,2,4,33,2,6,14,8,16,4,195,13,4,1,141
202498,Lance Thomas,Lance,1610612752,NYK,30.0,73,25,48,0.342,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,134,239,498,393,71,2,4,33,2,6,14,8,166,49,195,69,4,1,8
1628436,Luke Kornet,Luke,1610612752,NYK,22.0,20,6,14,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408,434,156,445,315,2,4,33,2,6,14,8,368,49,195,69,4,1,141
201563,Michael Beasley,Michael,1610612752,NYK,29.0,74,24,50,0.324,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.1,0.0,0.0,0.0,115,251,511,421,16,2,4,33,2,6,14,8,78,49,27,13,4,1,141
1627851,Mindaugas Kuzminskas,Mindaugas,1610612752,NYK,28.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524,520,11,520,315,2,4,33,2,6,14,8,368,49,195,69,4,1,141
1627758,Ron Baker,Ron,1610612752,NYK,25.0,29,12,17,0.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373,372,186,353,315,2,4,33,2,6,14,8,368,49,195,69,4,1,141
203501,Tim Hardaway Jr.,Tim,1610612752,NYK,26.0,57,19,38,0.333,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,260,311,435,400,71,2,4,33,2,6,14,8,78,49,27,69,4,1,141
203504,Trey Burke,Trey,1610612752,NYK,25.0,36,10,26,0.278,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,348,390,285,469,71,2,4,33,2,6,14,8,166,49,195,69,4,1,141
1627786,Troy Williams,Troy,1610612752,NYK,23.0,21,7,14,0.333,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403,421,156,400,71,2,4,33,2,6,14,8,368,49,195,69,4,1,141
