player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank
101111,Charlie Villanueva,Charlie,1610612742,DAL,31.0,4,0,4,0.0,5.1,0.583,0.417,0.444,0.0,0.333,0.444,0.223,0.333,0.444,1.0,0.0,1.0,0.0,1.0,0.0,3,12,0.25,158,179,62,179,186,148,65,144,157,71,5,60,15,92,1,176,1,64,1,179,173,159,199
101135,David Lee,David,1610612742,DAL,33.0,2,0,2,0.0,16.3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.167,1.0,0.833,0.167,0.0,0.0,0.833,0.167,6,8,0.75,197,179,11,179,122,1,170,1,157,147,149,179,75,1,35,169,143,64,42,163,152,178,7
101114,Deron Williams,Deron,1610612742,DAL,32.0,3,1,2,0.333,16.4,0.611,0.389,0.4,0.133,0.6,0.2,0.0,0.0,0.267,0.333,0.667,0.0,1.0,0.167,0.833,6,18,0.333,190,148,11,135,121,137,77,160,89,12,35,179,168,154,148,49,143,1,201,6,152,145,167
2734,Devin Harris,Devin,1610612742,DAL,33.0,5,1,4,0.2,24.1,0.567,0.433,0.564,0.051,0.308,0.051,0.128,0.128,0.513,0.545,0.455,0.75,0.25,0.6,0.4,15,30,0.5,129,148,62,160,86,159,55,107,140,82,127,118,108,63,104,100,112,33,121,82,112,126,46
1717,Dirk Nowitzki,Dirk,1610612742,DAL,38.0,5,1,4,0.2,34.0,0.867,0.133,0.725,0.451,0.118,0.039,0.157,0.039,0.275,0.649,0.351,1.0,0.0,0.683,0.317,41,83,0.494,129,148,62,160,31,69,145,59,7,135,134,101,166,151,76,129,1,64,93,114,50,52,57
203939,Dwight Powell,Dwight,1610612742,DAL,24.0,4,1,3,0.25,16.0,0.947,0.053,0.75,0.083,0.0,0.042,0.25,0.333,0.667,0.778,0.222,0.0,0.0,0.778,0.222,9,19,0.474,158,148,37,154,125,55,159,46,119,147,132,41,15,31,41,162,143,64,57,148,134,143,67
200826,J.J. Barea,J.J.,1610612742,DAL,32.0,4,0,4,0.0,25.1,0.765,0.235,0.8,0.32,0.12,0.0,0.08,0.08,0.48,0.1,0.9,1.0,0.0,0.182,0.818,11,34,0.324,158,179,62,179,82,89,125,32,26,133,149,162,157,80,190,15,1,64,200,7,125,118,177
201580,JaVale McGee,JaVale,1610612742,DAL,28.0,2,0,2,0.0,7.1,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1,2,0.5,197,179,11,179,172,1,170,129,157,147,149,2,168,71,1,176,143,64,1,179,196,206,46
1626147,Justin Anderson,Justin,1610612742,DAL,22.0,5,1,4,0.2,19.0,0.649,0.351,0.553,0.043,0.255,0.17,0.192,0.191,0.511,0.769,0.231,1.0,0.0,0.824,0.176,17,37,0.459,129,148,62,160,109,122,92,113,145,102,46,77,55,66,44,161,1,64,46,161,105,115,84
101109,Raymond Felton,Raymond,1610612742,DAL,32.0,5,1,4,0.2,34.5,0.797,0.203,0.747,0.267,0.16,0.173,0.093,0.253,0.48,0.179,0.821,1.0,0.0,0.281,0.719,32,69,0.464,129,148,62,160,29,76,138,50,36,124,45,150,29,80,180,24,1,64,184,23,64,67,79
1626257,Salah Mejri,Salah,1610612742,DAL,30.0,4,1,3,0.25,19.0,1.0,0.0,0.737,0.0,0.0,0.0,0.263,0.211,0.737,0.571,0.429,0.0,0.0,0.571,0.429,7,10,0.7,158,148,37,154,108,1,170,53,157,147,149,34,47,22,100,104,143,64,129,77,145,164,10
202083,Wesley Matthews,Wesley,1610612742,DAL,29.0,5,1,4,0.2,34.7,0.417,0.583,0.308,0.154,0.462,0.154,0.23,0.0,0.154,0.3,0.7,1.0,0.0,0.65,0.35,20,60,0.333,129,148,62,160,28,195,18,188,75,40,55,56,168,186,159,45,1,64,107,100,101,76,167
2585,Zaza Pachulia,Zaza,1610612742,DAL,32.0,5,1,4,0.2,22.4,1.0,0.0,0.545,0.061,0.0,0.0,0.455,0.0,0.485,0.778,0.222,0.0,0.0,0.778,0.222,9,24,0.375,129,148,62,160,94,1,170,114,135,147,149,5,168,77,41,162,143,64,57,148,134,135,150
